"SubjectTag","SurveyYear","Age","Gender","DV","ZGenderAge"
149001,2006,22,2,210,1.31253592705968
149101,2004,23,2,205,1.21294726380022
149102,2006,23,2,170,0.327883744912217
149301,2006,24,1,140,-1.27290250000244
149302,2010,23,1,160,-0.684825381014676
149401,2004,23,2,125,-0.810055065086648
149402,2008,23,1,280,2.61849863402377
149403,2010,24,1,160,-0.753716640370667
149501,2002,24,2,180,0.421514177539753
149502,2006,24,2,262,2.40678713554993
149801,2010,20,1,220,1.0619963259795
149802,NA,NA,NA,NA,NA
149901,2008,24,2,250,2.11625938559722
149902,2008,21,1,200,0.545218270352669
150201,2010,19,1,175,0.00805490458033243
150202,2010,17,2,140,-0.0322532011758975
150203,NA,NA,NA,NA,NA
150204,NA,NA,NA,NA,NA
150701,2008,23,1,190,0.141005622744935
150702,2010,17,1,220,1.39458356798563
151201,2010,20,1,160,-0.527741017919507
151202,2010,17,1,155,-0.355741531574229
151701,NA,NA,NA,NA,NA
151702,NA,NA,NA,NA,NA
151703,NA,NA,NA,NA,NA
151901,NA,NA,NA,NA,NA
151902,2004,20,2,170,0.496910543887515
151903,2008,21,1,190,0.277341383540099
152201,2010,20,2,170,0.496910543887515
152401,2004,24,1,167,-0.572001589499548
152402,2006,24,1,130,-1.53249542981832
152403,2008,24,1,138,-1.32482108596561
152501,2000,24,1,250,1.58261972797229
152502,NA,NA,NA,NA,NA
152503,2006,23,1,180,-0.134271378508269
152504,2006,21,2,100,-1.42314436431223
152505,2010,17,1,140,-0.759662708395735
153101,NA,NA,NA,NA,NA
153201,2006,24,2,140,-0.546911655635941
153202,2010,19,1,168,-0.185964215577947
153203,NA,NA,NA,NA,NA
153204,NA,NA,NA,NA,NA
153301,2008,24,2,145,-0.425858426488979
153302,2010,20,1,163,-0.448254150724557
153401,2002,20,1,145,-0.925175353894259
153402,2010,24,1,145,-1.14310603509449
153801,2008,23,1,180,-0.134271378508269
153802,2010,17,2,160,0.612810822342052
153901,2004,20,2,135,-0.435274606190406
153902,2010,23,1,160,-0.684825381014676
154001,NA,NA,NA,NA,NA
154101,2008,24,1,170,-0.494123710554783
154102,2010,24,1,174,-0.39028653862843
154401,2002,23,2,140,-0.43074212842036
154402,2004,23,1,145,-1.09774088289448
154403,2010,19,1,145,-0.823455610383724
154601,NA,NA,NA,NA,NA
154602,2000,16,1,150,-0.393873007642706
154603,2010,23,2,130,-0.683617419531219
154801,2002,23,1,130,-1.51065638477429
154802,2008,24,2,125,-0.910071343076826
154901,2006,23,1,185,0.00336712211833302
154902,2008,23,2,140,-0.43074212842036
154903,2010,23,1,160,-0.684825381014676
154904,2010,21,1,143,-0.98167998447898
155101,2004,23,1,150,-0.96010238226788
155102,2006,24,2,164,0.0341438442694756
155201,2002,24,1,145,-1.14310603509449
155301,2010,21,2,160,0.220286589370772
155801,2004,20,2,115,-0.967951834806361
155901,2000,23,1,160,-0.684825381014676
155902,2002,23,2,135,-0.557179773975789
156201,NA,NA,NA,NA,NA
156401,NA,NA,NA,NA,NA
156402,NA,NA,NA,NA,NA
156601,2004,24,2,160,-0.0626987390480938
156602,2004,22,1,220,0.986030688986274
156603,2006,23,1,160,-0.684825381014676
156604,2010,24,2,155,-0.183751968195056
156605,2010,22,2,245,2.18476592601227
157101,2006,23,1,175,-0.271909879134871
157102,2010,21,2,143,-0.245352180839412
157901,2010,17,2,125,-0.516051218814359
158101,2004,20,1,160,-0.527741017919507
158102,NA,NA,NA,NA,NA
158301,2002,24,2,200,0.905727094127601
158302,2002,22,1,170,-0.397550834816747
158401,2008,23,2,145,-0.30430448286493
158402,2010,22,1,145,-1.08934159671826
158701,2010,23,1,170,-0.409548379761473
158702,2010,19,2,145,-0.0546530794963432
159201,2010,24,2,240,1.8741529273033
159202,NA,NA,NA,NA,NA
159301,2006,21,2,127,-0.683600435154879
159302,2010,23,2,180,0.580759036023076
159601,2002,23,2,190,0.833634327133935
159602,2004,23,2,250,2.35088607379909
159603,2004,22,2,230,1.8109530693183
159604,2008,24,1,260,1.84221265778817
159605,2010,23,2,250,2.35088607379909
159606,2010,24,1,300,2.88058437705171
159607,2010,23,1,290,2.89377563527697
159801,2010,17,1,230,1.6638643525333
159802,NA,NA,NA,NA,NA
159901,2004,22,2,132,-0.631290927748937
160001,NA,NA,NA,NA,NA
160002,2002,24,1,160,-0.753716640370667
160003,2004,24,1,185,-0.104734315830957
160004,2004,23,2,180,0.580759036023076
160501,NA,NA,NA,NA,NA
160502,NA,NA,NA,NA,NA
160601,2010,18,2,140,-0.122951612535472
160602,2010,16,1,140,-0.660177946075682
160801,2000,24,1,155,-0.883513105278609
160901,2000,24,1,180,-0.234530780738899
160902,2004,23,1,230,1.24211362775775
161001,2002,24,2,115,-1.15217780137075
161002,2004,24,2,110,-1.27323103051771
161601,2002,22,2,120,-0.93034121310411
161602,2006,24,1,175,-0.364327245646841
161701,2006,24,2,138,-0.595332947294726
161702,2008,24,1,200,0.284655078892869
161703,2010,23,1,145,-1.09774088289448
162301,2010,24,1,350,4.17854902613113
162501,NA,NA,NA,NA,NA
162502,NA,NA,NA,NA,NA
162901,2008,23,1,195,0.278644123371537
162902,2010,21,1,176,-0.0976862579974993
163401,2010,18,2,115,-0.889878607438779
163801,NA,NA,NA,NA,NA
163802,2006,24,1,209,0.518288715727164
163803,2010,22,2,120,-0.93034121310411
163804,2010,20,1,172,-0.209793549139706
163901,2010,20,1,155,-0.660219129911091
163902,2010,18,1,185,0.317399117190796
163903,NA,NA,NA,NA,NA
163904,NA,NA,NA,NA,NA
164001,2002,17,2,140,-0.0322532011758975
164002,2010,22,1,157,-0.757282031005532
164201,2006,24,2,125,-0.910071343076826
164202,2010,24,1,160,-0.753716640370667
164203,2010,16,2,117,-0.697389631836193
164801,NA,NA,NA,NA,NA
164802,NA,NA,NA,NA,NA
164803,NA,NA,NA,NA,NA
164901,2008,24,1,175,-0.364327245646841
164902,NA,NA,NA,NA,NA
164903,NA,NA,NA,NA,NA
164904,NA,NA,NA,NA,NA
165001,2006,23,2,155,-0.0514291917540714
165002,NA,NA,NA,NA,NA
165003,2010,18,1,140,-0.912785869588531
165004,NA,NA,NA,NA,NA
165005,NA,NA,NA,NA,NA
165006,NA,NA,NA,NA,NA
165201,2010,24,2,135,-0.667964884782903
165501,2010,24,1,180,-0.234530780738899
165502,2010,21,2,160,0.220286589370772
165601,2010,24,2,215,1.26888678156849
165602,2010,18,1,138,-0.967460757889835
165701,2010,18,1,180,0.180711896437538
165702,NA,NA,NA,NA,NA
165801,NA,NA,NA,NA,NA
165802,NA,NA,NA,NA,NA
166101,2008,22,2,120,-0.93034121310411
166201,2006,24,1,196,0.180817906966515
166202,NA,NA,NA,NA,NA
166601,2010,23,2,155,-0.0514291917540714
166602,2010,21,2,142,-0.272742696734128
166603,2010,20,2,100,-1.36745975626833
167101,NA,NA,NA,NA,NA
167102,NA,NA,NA,NA,NA
167401,2006,24,1,190,0.0250621490769847
167402,2010,20,2,129,-0.595077774775193
167403,NA,NA,NA,NA,NA
167501,2010,18,1,155,-0.502724207328755
167502,NA,NA,NA,NA,NA
167503,NA,NA,NA,NA,NA
167504,NA,NA,NA,NA,NA
167601,2010,22,1,120,-1.78113235861977
167602,2010,19,1,150,-0.684870524556381
168301,2006,23,1,168,-0.464603780012113
168501,NA,NA,NA,NA,NA
168901,NA,NA,NA,NA,NA
168902,NA,NA,NA,NA,NA
168903,NA,NA,NA,NA,NA
169001,2000,23,1,195,0.278644123371537
169002,2002,23,2,165,0.201446099356788
169003,2008,23,1,176,-0.24438217900955
169004,2010,24,1,150,-1.01330957018655
169101,NA,NA,NA,NA,NA
169102,NA,NA,NA,NA,NA
169901,NA,NA,NA,NA,NA
169902,NA,NA,NA,NA,NA
170401,2004,23,2,206,1.23823479291131
170402,2006,24,1,205,0.414451543800811
170403,2010,23,2,130,-0.683617419531219
170404,2010,21,2,142,-0.272742696734128
170405,NA,NA,NA,NA,NA
170501,2010,24,1,190,0.0250621490769847
170502,NA,NA,NA,NA,NA
170503,NA,NA,NA,NA,NA
171401,2010,17,1,200,0.856021998890288
171601,2008,21,1,145,-0.928104607116466
171602,NA,NA,NA,NA,NA
171901,2008,21,1,155,-0.660227720303896
172001,2006,24,2,190,0.663620635833677
172201,NA,NA,NA,NA,NA
172202,NA,NA,NA,NA,NA
172203,NA,NA,NA,NA,NA
172301,2010,23,2,115,-1.06293035619751
172302,NA,NA,NA,NA,NA
172303,2010,18,1,125,-1.32284753184831
172501,2010,22,2,225,1.68634878375365
172502,NA,NA,NA,NA,NA
172601,2010,24,1,155,-0.883513105278609
172602,NA,NA,NA,NA,NA
172603,NA,NA,NA,NA,NA
172701,NA,NA,NA,NA,NA
172702,NA,NA,NA,NA,NA
172901,2000,24,1,125,-1.66229189472626
172902,1994,16,1,139,-0.68680843991898
172903,2002,18,1,175,0.0440246756842791
173001,2010,19,2,132,-0.44950729669379
173201,2002,17,2,124,-0.548304419990257
173202,2004,17,1,185,0.452100822068782
173301,2010,22,2,130,-0.681132641974799
173302,2010,16,1,150,-0.393873007642706
173401,2008,21,2,135,-0.464476307997145
173402,2010,20,1,190,0.267127654029996
173501,2010,23,2,119,-0.961780239753164
173502,2010,19,2,140,-0.206520086110746
173503,NA,NA,NA,NA,NA
173601,NA,NA,NA,NA,NA
173602,NA,NA,NA,NA,NA
173701,NA,NA,NA,NA,NA
173801,NA,NA,NA,NA,NA
174001,NA,NA,NA,NA,NA
174002,NA,NA,NA,NA,NA
174501,NA,NA,NA,NA,NA
174502,NA,NA,NA,NA,NA
174503,NA,NA,NA,NA,NA
174701,NA,NA,NA,NA,NA
174702,2004,19,1,130,-1.23921086786575
174901,NA,NA,NA,NA,NA
175101,2006,24,1,155,-0.883513105278609
175201,2008,24,2,175,0.300460948392792
175202,NA,NA,NA,NA,NA
175401,2004,24,2,120,-1.03112457222379
175402,NA,NA,NA,NA,NA
175403,NA,NA,NA,NA,NA
175404,2010,23,2,178,0.530183977800904
175405,2010,19,2,174,0.826175558867193
175406,NA,NA,NA,NA,NA
175407,NA,NA,NA,NA,NA
175701,NA,NA,NA,NA,NA
175702,NA,NA,NA,NA,NA
175801,NA,NA,NA,NA,NA
175802,NA,NA,NA,NA,NA
176001,2000,24,1,200,0.284655078892869
176002,2004,24,2,168,0.130986427587045
176003,NA,NA,NA,NA,NA
176601,2006,23,1,142,-1.18032398327044
176801,2010,18,1,160,-0.366036986575497
176901,2008,24,1,200,0.284655078892869
176902,2010,23,1,200,0.416282623998139
177001,2004,21,2,130,-0.601428887470729
177002,2008,22,1,135,-1.36605790147886
177501,2006,24,2,126,-0.885860697247434
177502,2004,16,1,155,-0.260720538426219
177601,2010,19,2,128,-0.571000901985313
177602,2010,16,1,150,-0.393873007642706
177801,2004,24,2,180,0.421514177539753
177802,2006,23,1,170,-0.409548379761473
178501,2004,23,2,150,-0.177866837309501
178502,2006,23,2,185,0.707196681578506
178503,2010,21,1,190,0.277341383540099
178601,2006,23,1,205,0.55392112462474
178602,2008,23,2,120,-0.936492710642078
178603,2010,23,1,175,-0.271909879134871
178604,2010,18,1,148,-0.694086316383318
178901,2002,21,2,120,-0.875334046417896
178902,2004,22,2,105,-1.30415406979808
178903,2010,20,2,120,-0.834782527652372
179401,2010,24,1,215,0.674044473616695
179402,2010,19,2,158,0.340201137701104
179501,2000,23,2,127,-0.759480006864477
179502,2002,23,1,155,-0.822463881641278
179701,2004,24,1,226,0.959596696414167
179901,NA,NA,NA,NA,NA
180101,NA,NA,NA,NA,NA
180301,2010,17,2,130,-0.354785212934872
180302,NA,NA,NA,NA,NA
180401,2010,23,1,215,0.829198125877944
180402,2010,19,1,200,0.700980333717046
180403,NA,NA,NA,NA,NA
180801,2006,24,1,210,0.544248008708753
180802,2010,23,1,225,1.10447512713115
181401,2004,23,2,165,0.201446099356788
181402,NA,NA,NA,NA,NA
181501,2004,24,2,196,0.808884510810031
181502,2008,23,1,230,1.24211362775775
181601,NA,NA,NA,NA,NA
181602,2002,22,1,215,0.847672536605972
181603,2008,24,1,165,-0.623920175462725
181604,2010,16,1,132,-0.873221896822063
181801,1994,16,2,190,1.69929788424987
181802,2006,20,1,150,-0.792697241902675
182401,NA,NA,NA,NA,NA
182402,2000,23,2,140,-0.43074212842036
182501,1994,19,1,155,-0.546285438729039
182502,1994,19,2,130,-0.510254099339551
182503,NA,NA,NA,NA,NA
182504,2002,23,1,225,1.10447512713115
182601,2004,23,2,165,0.201446099356788
182602,2008,24,1,218,0.75192235256146
182801,2006,23,1,229,1.21458592763243
182901,2000,22,1,190,0.155881774704462
182902,2004,24,1,168,-0.54604229651796
182903,2010,19,1,225,1.39390576285376
182904,NA,NA,NA,NA,NA
183101,NA,NA,NA,NA,NA
183102,NA,NA,NA,NA,NA
183201,2004,19,2,145,-0.0546530794963432
183202,NA,NA,NA,NA,NA
183203,NA,NA,NA,NA,NA
183301,1994,19,2,193,1.40327018400192
183302,2002,24,1,208,0.492329422745576
183303,2008,24,2,160,-0.0626987390480938
183401,NA,NA,NA,NA,NA
183402,NA,NA,NA,NA,NA
183403,NA,NA,NA,NA,NA
183801,2004,21,2,138,-0.382304760312995
183802,2008,22,1,180,-0.120834530056143
183803,2010,22,2,150,-0.182715499716179
183901,2010,24,2,145,-0.425858426488979
183902,2010,22,1,240,1.53946329850748
184001,2002,23,1,170,-0.409548379761473
184201,2010,16,2,170,1.04267116751396
184401,2006,24,2,140,-0.546911655635941
184402,2008,24,2,170,0.17940771924583
184403,2008,23,1,177,-0.21685447888423
184404,2010,23,2,145,-0.30430448286493
184405,2010,22,2,160,0.0664930714131315
184406,2010,20,2,160,0.230571929579538
184701,2004,24,2,200,0.905727094127601
184801,2010,24,1,183,-0.156652901794134
184802,2010,22,1,110,-2.05784866338037
184901,NA,NA,NA,NA,NA
184902,NA,NA,NA,NA,NA
185201,NA,NA,NA,NA,NA
185301,2010,24,1,150,-1.01330957018655
185302,2010,22,1,150,-0.950983444337955
185303,2010,17,1,120,-1.29822427749108
185304,NA,NA,NA,NA,NA
185601,2002,19,1,164,-0.296832284239822
185801,2008,24,2,215,1.26888678156849
185802,2010,22,1,220,0.986030688986274
186201,2004,24,1,195,0.154858613984927
186202,NA,NA,NA,NA,NA
186203,2006,24,1,245,1.45282326306435
186204,2008,24,1,245,1.45282326306435
186205,2010,20,2,115,-0.967951834806361
186301,2010,22,2,140,-0.431924070845489
186302,2010,19,1,290,3.19551187860922
186303,NA,NA,NA,NA,NA
186501,2008,23,2,175,0.454321390467647
186601,2010,22,2,240,2.06016164044761
186801,2004,23,2,160,0.0750084538013581
186802,2006,23,2,155,-0.0514291917540714
187001,2008,24,2,150,-0.304805197342017
187601,2002,24,2,128,-0.837439405588649
187602,2002,23,2,112,-1.13879294353077
187603,2008,24,1,200,0.284655078892869
187801,2002,23,1,225,1.10447512713115
187802,2008,24,1,270,2.10180558760406
187803,2010,20,1,250,1.856864997929
188001,2010,21,2,120,-0.875334046417896
188002,2010,18,1,200,0.727460779450572
188501,2010,17,2,107,-1.09660883998051
188502,NA,NA,NA,NA,NA
188601,NA,NA,NA,NA,NA
188602,NA,NA,NA,NA,NA
189201,NA,NA,NA,NA,NA
189601,2010,21,1,294,3.06326100639083
189602,NA,NA,NA,NA,NA
189801,1998,17,1,175,0.182820037521111
189802,NA,NA,NA,NA,NA
190001,2004,24,1,180,-0.234530780738899
190002,2006,24,2,130,-0.789018113929865
190003,2010,23,1,170,-0.409548379761473
190201,2010,17,2,150,0.290278810583077
190202,NA,NA,NA,NA,NA
190401,2004,23,1,220,0.966836626504546
190402,2010,24,1,154,-0.909472398260198
190403,2010,23,1,155,-0.822463881641278
190501,2010,16,2,110,-0.927208982693761
190502,NA,NA,NA,NA,NA
190503,NA,NA,NA,NA,NA
190504,NA,NA,NA,NA,NA
190601,NA,NA,NA,NA,NA
190602,NA,NA,NA,NA,NA
190603,NA,NA,NA,NA,NA
190604,NA,NA,NA,NA,NA
190701,NA,NA,NA,NA,NA
191201,2010,21,2,115,-1.01228662589148
191202,NA,NA,NA,NA,NA
191501,NA,NA,NA,NA,NA
192201,NA,NA,NA,NA,NA
192202,NA,NA,NA,NA,NA
192601,2006,20,2,135,-0.435274606190406
192602,2010,20,2,154,0.070768760994751
192701,2008,24,1,190,0.0250621490769847
192702,2010,23,1,210,0.691559625251342
192703,2010,19,2,120,-0.813988112568357
192704,2010,16,1,131,-0.89985239066536
192801,1994,19,1,220,1.25532067702642
192802,2004,24,1,283,2.43927639636471
192803,2006,23,1,175,-0.271909879134871
193201,NA,NA,NA,NA,NA
193401,NA,NA,NA,NA,NA
193402,NA,NA,NA,NA,NA
193501,2010,21,2,115,-1.01228662589148
193502,2010,18,1,170,-0.0926625450689795
193601,2010,16,2,115,-0.763052303509784
193602,NA,NA,NA,NA,NA
193701,2010,20,2,160,0.230571929579538
193702,2010,20,1,295,3.04916800585326
193703,2010,17,2,165,0.774076828221539
193801,2010,22,1,185,0.0175236223241595
193802,2010,20,2,135,-0.435274606190406
193803,2010,16,2,130,-0.270582265957853
194001,2010,23,2,130,-0.683617419531219
194701,2000,21,2,135,-0.464476307997145
194801,NA,NA,NA,NA,NA
195101,NA,NA,NA,NA,NA
195102,NA,NA,NA,NA,NA
195301,2010,16,1,135,-0.79333041529217
195302,NA,NA,NA,NA,NA
195401,2010,24,2,180,0.421514177539753
195402,2010,22,2,194,0.913802213252786
195403,NA,NA,NA,NA,NA
196001,2010,22,2,174,0.415385070994166
196002,NA,NA,NA,NA,NA
196201,2004,24,1,235,1.19323033324846
196202,2006,21,2,181,0.795487423159823
196501,2004,24,1,195,0.154858613984927
196502,2006,24,2,115,-1.15217780137075
197201,2010,18,1,141,-0.88544842543788
197401,2002,17,2,135,-0.193519207055385
197402,NA,NA,NA,NA,NA
198001,2008,23,1,235,1.37975212838435
198002,2010,23,1,250,1.79266763026416
198003,2008,19,2,130,-0.510254099339551
198601,NA,NA,NA,NA,NA
199001,2006,24,1,260,1.84221265778817
199002,2006,23,2,250,2.35088607379909
199301,2002,23,1,170,-0.409548379761473
199302,2010,24,1,175,-0.364327245646841
199303,2010,17,2,130,-0.354785212934872
199401,2002,22,1,215,0.847672536605972
199402,2008,24,2,155,-0.183751968195056
199501,NA,NA,NA,NA,NA
199502,NA,NA,NA,NA,NA
199701,2000,20,1,185,0.134649542038412
199702,2006,23,2,179,0.55547150691199
199703,2010,19,2,120,-0.813988112568357
199704,NA,NA,NA,NA,NA
200201,2000,22,1,213,0.792329275653851
200202,2006,24,2,153,-0.23217325985384
200203,2006,23,1,175,-0.271909879134871
200204,2008,23,1,170,-0.409548379761473
200205,2010,23,2,215,1.46582255491108
200206,2010,18,1,179,0.153374452286886
200207,2010,17,1,150,-0.490381923848065
200208,2010,16,1,155,-0.260720538426219
200209,NA,NA,NA,NA,NA
200210,NA,NA,NA,NA,NA
200301,2010,21,1,250,1.88460270441552
200401,NA,NA,NA,NA,NA
200801,2006,23,1,210,0.691559625251342
200802,2008,22,1,155,-0.812625291957653
200803,NA,NA,NA,NA,NA
200901,2010,17,1,188,0.532885057433083
200902,NA,NA,NA,NA,NA
201201,2006,23,1,250,1.79266763026416
201202,2010,24,1,290,2.62099144723582
201203,2010,24,1,260,1.84221265778817
201301,2006,23,1,215,0.829198125877944
201302,2010,22,1,160,-0.674267139577351
201601,2010,20,1,160,-0.527741017919507
201602,2010,16,1,145,-0.527025476859194
202101,2000,23,1,165,-0.547186880388074
202102,2006,23,2,125,-0.810055065086648
202103,2010,23,1,220,0.966836626504546
202701,2004,24,1,180,-0.234530780738899
202702,2006,24,1,205,0.414451543800811
203001,NA,NA,NA,NA,NA
203501,2010,20,1,168,-0.315776038732973
203601,NA,NA,NA,NA,NA
203602,NA,NA,NA,NA,NA
203603,NA,NA,NA,NA,NA
204201,2010,16,1,137,-0.740069427605575
204202,NA,NA,NA,NA,NA
204601,2010,18,2,135,-0.276337011516133
204602,NA,NA,NA,NA,NA
204901,2010,17,2,160,0.612810822342052
205001,NA,NA,NA,NA,NA
205002,NA,NA,NA,NA,NA
205201,NA,NA,NA,NA,NA
205202,NA,NA,NA,NA,NA
205301,NA,NA,NA,NA,NA
205401,1994,16,2,160,0.71435780914601
205402,2000,20,2,148,-0.0890344075900355
205403,2004,16,2,170,1.04267116751396
205404,NA,NA,NA,NA,NA
205701,2008,23,1,140,-1.23537938352108
205702,2010,24,1,152,-0.961390984223375
205801,2010,22,2,120,-0.93034121310411
205802,2010,17,2,105,-1.16111524233231
206101,NA,NA,NA,NA,NA
206201,2008,23,2,151,-0.152579308198415
206202,2010,21,1,165,-0.392350833491326
206301,2004,22,1,193,0.238896666132643
206401,2000,17,2,125,-0.516051218814359
206601,2004,22,2,275,2.9323916394002
206602,NA,NA,NA,NA,NA
206603,2010,21,2,160,0.220286589370772
206604,2010,20,2,160,0.230571929579538
206801,2010,22,2,170,0.315701642542442
206802,NA,NA,NA,NA,NA
207001,2010,24,2,310,3.56889813536076
207002,2010,21,2,185,0.90504948673869
207101,2010,18,1,160,-0.366036986575497
207102,NA,NA,NA,NA,NA
207103,NA,NA,NA,NA,NA
207201,2010,23,1,165,-0.547186880388074
207202,2010,20,2,130,-0.568443913344395
207301,2010,20,2,155,0.0974026224255488
207302,NA,NA,NA,NA,NA
207401,2000,18,2,140,-0.122951612535472
207402,2008,23,2,160,0.0750084538013581
207403,NA,NA,NA,NA,NA
207601,2004,24,1,230,1.06343386834052
207602,2006,24,1,175,-0.364327245646841
207603,2006,23,2,128,-0.734192477753391
207701,NA,NA,NA,NA,NA
207702,NA,NA,NA,NA,NA
207703,2000,24,1,195,0.154858613984927
207704,2008,22,1,200,0.432598079465066
207901,NA,NA,NA,NA,NA
207902,NA,NA,NA,NA,NA
208201,2010,24,1,250,1.58261972797229
208301,2010,21,1,220,1.08097204397781
208302,2010,19,2,160,0.400947940346865
208801,2010,20,1,180,0.00217143004682805
208802,NA,NA,NA,NA,NA
209401,2000,24,1,200,0.284655078892869
209402,2000,23,1,210,0.691559625251342
209403,2002,23,1,183,-0.0516882781323077
209801,2004,19,2,110,-1.11772212579716
209802,2010,21,2,140,-0.327523728523562
209803,2010,21,2,155,0.0833340098971887
209804,2010,18,1,155,-0.502724207328755
209901,NA,NA,NA,NA,NA
209902,NA,NA,NA,NA,NA
209903,NA,NA,NA,NA,NA
210201,1994,19,2,160,0.400947940346865
210202,2000,23,2,145,-0.30430448286493
210203,2002,22,2,130,-0.681132641974799
210204,2006,23,2,150,-0.177866837309501
210205,2010,22,1,250,1.81617960326809
210301,2008,24,1,192,0.0769807350401615
210302,2008,23,2,165,0.201446099356788
210303,2010,23,1,210,0.691559625251342
210304,2010,18,2,130,-0.429722410496795
210401,2004,24,1,185,-0.104734315830957
210402,2006,23,2,135,-0.557179773975789
210501,1994,19,2,103,-1.33033593505733
210502,2010,24,1,212,0.59616659467193
210503,2010,20,1,185,0.134649542038412
210504,2010,17,2,140,-0.0322532011758975
211201,2002,24,1,220,0.803840938524637
211202,2004,24,2,140,-0.546911655635941
211203,2010,21,1,225,1.21491048738409
211901,2000,24,1,200,0.284655078892869
211902,2002,24,1,183,-0.156652901794134
211903,2006,24,2,130,-0.789018113929865
211904,2006,23,1,165,-0.547186880388074
212001,2008,23,2,105,-1.31580564730837
212101,2000,22,2,200,1.06332735593037
212102,2000,20,2,125,-0.701613220498384
212301,2010,21,2,115,-1.01228662589148
212302,2010,17,1,180,0.317460429794947
212401,NA,NA,NA,NA,NA
212501,2006,24,1,199,0.25869578591128
212502,2010,24,1,180,-0.234530780738899
212601,NA,NA,NA,NA,NA
212801,2008,22,2,144,-0.332240642393765
212802,2010,22,1,175,-0.259192682436445
213001,2004,23,2,152,-0.127291779087329
213002,2008,24,1,140,-1.27290250000244
213003,NA,NA,NA,NA,NA
213101,2004,24,1,206,0.440410836782399
213102,2008,23,2,132,-0.633042361309047
213201,2008,23,1,205,0.55392112462474
213301,2010,21,2,136,-0.437085792102429
213401,2004,23,1,155,-0.822463881641278
213402,2008,24,1,165,-0.623920175462725
213701,2006,23,2,153,-0.102004249976243
213702,2008,22,1,165,-0.535908987197049
213703,NA,NA,NA,NA,NA
213901,NA,NA,NA,NA,NA
213902,NA,NA,NA,NA,NA
213903,NA,NA,NA,NA,NA
213904,NA,NA,NA,NA,NA
214001,NA,NA,NA,NA,NA
214201,NA,NA,NA,NA,NA
214202,NA,NA,NA,NA,NA
215001,NA,NA,NA,NA,NA
215301,2008,23,1,185,0.00336712211833302
215302,2010,22,2,132,-0.631290927748937
215303,2010,22,2,139,-0.45684492795842
215304,2010,17,2,160,0.612810822342052
215401,2010,24,1,200,0.284655078892869
215402,2010,21,1,185,0.143402940133814
215501,NA,NA,NA,NA,NA
215502,NA,NA,NA,NA,NA
215601,NA,NA,NA,NA,NA
215801,2000,24,2,125,-0.910071343076826
215802,2006,24,2,115,-1.15217780137075
216101,2000,23,2,152,-0.127291779087329
216102,2004,23,1,324,3.82971743953786
216401,2010,16,1,189,0.644716252245898
216701,2010,18,2,155,0.337204584406513
216702,2010,16,1,130,-0.926482884508658
217401,2004,24,1,145,-1.14310603509449
217402,2010,17,1,155,-0.355741531574229
217403,NA,NA,NA,NA,NA
217404,NA,NA,NA,NA,NA
217501,2000,23,2,140,-0.43074212842036
217502,2006,21,2,140,-0.327523728523562
217601,NA,NA,NA,NA,NA
217901,2004,23,2,112,-1.13879294353077
217902,1998,16,2,125,-0.43473894514183
217903,NA,NA,NA,NA,NA
218101,NA,NA,NA,NA,NA
218102,NA,NA,NA,NA,NA
218601,2010,20,2,140,-0.302105299036417
218602,NA,NA,NA,NA,NA
219001,2006,24,1,195,0.154858613984927
219002,2008,23,2,160,0.0750084538013581
219003,2010,20,2,170,0.496910543887515
219301,2004,22,2,175,0.440305928107097
219302,2000,23,1,210,0.691559625251342
219601,NA,NA,NA,NA,NA
219602,1994,17,1,158,-0.274957296209928
220001,NA,NA,NA,NA,NA
220002,NA,NA,NA,NA,NA
220301,2010,20,1,260,2.12182122191217
220401,2008,17,1,175,0.182820037521111
220402,2010,17,1,159,-0.248029217755161
220601,NA,NA,NA,NA,NA
220602,NA,NA,NA,NA,NA
220603,2006,23,1,270,2.34322163277056
220604,NA,NA,NA,NA,NA
220605,NA,NA,NA,NA,NA
220606,NA,NA,NA,NA,NA
221001,2008,23,1,205,0.55392112462474
221002,2010,23,2,277,3.03364935979841
221003,2010,22,1,330,4.02991004135292
221101,2006,22,2,150,-0.182715499716179
221201,2010,23,1,188,0.0859502224942941
221202,2010,17,1,165,-0.086460747026559
221401,2006,23,2,210,1.33938490935565
221402,2010,18,1,198,0.672785891149269
221501,NA,NA,NA,NA,NA
221502,2010,22,1,250,1.81617960326809
221503,NA,NA,NA,NA,NA
221504,NA,NA,NA,NA,NA
221701,2002,24,1,225,0.933637403432579
221702,2010,24,1,200,0.284655078892869
222101,NA,NA,NA,NA,NA
222401,2010,22,2,100,-1.42875835536273
222402,NA,NA,NA,NA,NA
222501,2010,17,1,140,-0.759662708395735
223001,NA,NA,NA,NA,NA
223002,NA,NA,NA,NA,NA
223201,2010,17,1,212,1.17915894034749
223202,NA,NA,NA,NA,NA
223401,2010,23,2,155,-0.0514291917540714
223402,2010,22,2,170,0.315701642542442
223501,2010,18,1,190,0.454086337944055
223502,NA,NA,NA,NA,NA
223701,2010,22,1,170,-0.397550834816747
223702,2010,20,1,180,0.00217143004682805
223703,NA,NA,NA,NA,NA
224001,2002,22,1,155,-0.812625291957653
224002,2006,23,2,113,-1.11350541441968
224003,2010,23,2,135,-0.557179773975789
224301,2008,23,2,160,0.0750084538013581
224302,2006,20,1,210,0.797040101996331
224601,2010,19,2,154,0.218707532409582
224701,2010,18,1,130,-1.18616031109505
