"SubjectTag","SurveyYear","Age","Gender","DV","ZGenderAge"
20300,1982,24,2,63,-0.498465396290832
20400,NA,NA,NA,NA,NA
20500,1981,23,2,62,-0.839068698652887
20600,1982,19,1,67,-0.929401052471638
20700,1985,21,1,70,0.0331817845212667
20800,1982,23,2,60,-1.58236360656791
20900,1985,24,1,70,-0.0448405056168866
21000,1985,22,1,70,-0.0112974876418913
21100,1985,21,2,62,-0.849584914435335
21200,1985,24,1,72,0.634114364819605
21300,1985,22,1,72,0.65654133878384
21400,1985,19,1,72,0.694120636572701
21500,1985,24,1,76,1.99202410569259
21600,NA,NA,NA,NA,NA
21700,NA,NA,NA,NA,NA
21800,1982,24,1,67,-1.06327281127162
21900,1982,22,2,64,-0.103212277125225
22000,1985,23,2,67,1.01916857113468
22100,1985,20,2,61,-1.19890483575618
22200,1985,23,1,66,-1.40257246698872
22300,1985,22,1,65,-1.68089455370622
22400,1982,21,2,63,-0.472889795380276
22500,1985,23,1,63,-2.40877533976611
22600,1985,21,1,68,-0.625327106578891
22700,1982,24,2,63,-0.498465396290832
22800,1982,24,2,65,0.249457434572959
22900,1985,22,2,67,1.02426966321014
23000,1985,20,1,71,0.346026827107957
23100,1982,24,2,62,-0.872426811722727
23200,1985,23,1,69,-0.396369594211331
23300,1985,20,1,70,0.0242549528332368
23400,1985,23,1,69,-0.396369594211331
23500,1985,21,1,68,-0.625327106578891
23600,1985,23,2,65,0.275873663219656
23700,1982,24,2,66,0.623418850004854
23800,NA,NA,NA,NA,NA
23900,1985,24,2,62,-0.872426811722727
24000,1985,22,2,66,0.648442349765021
24100,1985,20,1,64,-1.90637629281509
24200,1982,23,2,66,0.64752111717717
24300,1982,23,1,72,0.60983327856606
24400,1982,24,2,62,-0.872426811722727
24500,1985,22,2,64,-0.103212277125225
24600,1985,21,1,71,0.362436230071345
24700,1982,23,1,70,-0.0609686366188677
24800,1985,23,1,72,0.60983327856606
24900,1985,21,2,65,0.280500442729841
25000,NA,NA,NA,NA,NA
25100,1985,22,1,65,-1.68089455370622
25200,1985,21,2,65,0.280500442729841
25300,1985,20,1,66,-1.26283254426564
25400,1985,23,2,64,-0.0957737907378582
25500,1982,19,2,61,-1.17293843546205
25600,1985,23,2,64,-0.0957737907378582
25700,1982,17,1,69,-0.120657153228866
25800,1982,24,2,66,0.623418850004854
25900,1982,23,1,76,1.95143710893591
26000,1985,24,1,68,-0.723795376053378
26100,1985,22,1,71,0.322621925570974
26200,1985,24,2,66,0.623418850004854
26300,1985,23,1,69,-0.396369594211331
26400,1985,23,2,65,0.275873663219656
26500,1985,22,2,69,1.77592429010039
26600,NA,NA,NA,NA,NA
26700,1982,23,1,67,-1.06717150939626
26800,1982,23,1,68,-0.731770551803795
26900,1982,22,1,70,-0.0112974876418913
27000,1985,23,1,68,-0.731770551803795
27100,1985,20,2,62,-0.829607688597292
27200,1981,24,2,66,0.623418850004854
27300,1982,22,1,72,0.65654133878384
27400,1985,24,1,76,1.99202410569259
27500,1985,21,2,65,0.280500442729841
27600,1985,23,2,64,-0.0957737907378582
27700,1982,22,1,70,-0.0112974876418913
27800,1985,24,2,63,-0.498465396290832
27900,1985,22,1,72,0.65654133878384
28000,1982,23,2,66,0.64752111717717
28100,1985,23,1,75,1.61603615134345
28200,1985,21,2,64,-0.0961946763252178
28300,1982,23,1,69,-0.396369594211331
28400,1982,22,1,65,-1.68089455370622
28500,1985,23,2,61,-1.2107161526104
28600,1985,20,2,64,-0.0910133942795237
28700,1982,23,2,69,1.76246347904971
28800,1985,23,2,65,0.275873663219656
28900,1985,22,2,67,1.02426966321014
29000,1985,24,2,64,-0.124503980858937
29100,1982,22,1,74,1.32438016520957
29200,1982,24,2,65,0.249457434572959
29300,1982,22,2,64,-0.103212277125225
29400,1982,20,2,62,-0.829607688597292
29500,1985,21,1,71,0.362436230071345
29600,1982,18,1,66,-1.16942992675514
29700,1982,24,2,62,-0.872426811722727
29800,1985,21,2,60,-1.60297515254545
29900,1985,22,1,67,-1.01305572728049
30000,1985,23,1,67,-1.06717150939626
30100,1985,23,1,68,-0.731770551803795
30200,1982,21,1,62,-2.60085377987936
30300,1985,21,1,64,-1.94234488877921
30400,1985,20,1,66,-1.26283254426564
30500,1982,19,2,59,-1.92955847613815
30600,1985,24,1,69,-0.384317940835132
30700,1982,24,2,62,-0.872426811722727
30800,1985,23,1,68,-0.731770551803795
30900,1982,22,1,70,-0.0112974876418913
31000,1985,24,1,69,-0.384317940835132
31100,1985,20,1,73,0.989570575657398
31200,1985,22,2,66,0.648442349765021
31300,1985,21,1,65,-1.61309044322913
31400,1982,23,2,66,0.64752111717717
31500,1985,20,1,67,-0.941060669990924
31600,1985,20,1,67,-0.941060669990924
31700,1982,22,1,73,0.990460751996706
31800,1985,21,1,70,0.0331817845212667
31900,1982,24,2,64,-0.124503980858937
32000,1982,22,1,69,-0.345216900854757
32100,1982,24,2,66,0.623418850004854
32200,1982,24,2,64,-0.124503980858937
32300,1982,22,1,71,0.322621925570974
32400,1985,22,1,71,0.322621925570974
32500,1985,20,1,70,0.0242549528332368
32600,NA,NA,NA,NA,NA
32700,1982,23,2,68,1.3908160250922
32800,1985,22,1,69,-0.345216900854757
32900,1985,20,1,70,0.0242549528332368
33000,1981,22,1,65,-1.68089455370622
33100,1985,23,1,64,-2.07337438217365
33200,1985,21,1,68,-0.625327106578891
33300,1981,24,2,68,1.37134168086864
33400,1982,23,1,75,1.61603615134345
33500,1981,24,2,64,-0.124503980858937
33600,1985,21,1,69,-0.296072661028812
33700,1982,23,1,71,0.274432320973596
33800,1982,22,2,63,-0.479039590570348
33900,1985,24,2,61,-1.24638822715462
34000,1985,22,2,61,-1.23069421746059
34100,1982,22,2,65,0.272615036319898
34200,1985,22,1,70,-0.0112974876418913
34300,1982,23,2,60,-1.58236360656791
34400,1982,22,2,62,-0.854866904015471
34500,1985,21,2,65,0.280500442729841
34600,1985,23,1,69,-0.396369594211331
34700,1985,22,2,66,0.648442349765021
34800,1982,24,1,68,-0.723795376053378
34900,1982,23,1,66,-1.40257246698872
35000,1985,22,1,69,-0.345216900854757
35100,1982,22,1,73,0.990460751996706
35200,1985,23,2,64,-0.0957737907378582
35300,1982,22,1,66,-1.34697514049335
35400,1981,23,2,64,-0.0957737907378582
35500,1985,20,1,64,-1.90637629281509
35600,1985,22,1,68,-0.679136314067623
35700,1982,23,1,68,-0.731770551803795
35800,1985,23,1,72,0.60983327856606
35900,1985,22,2,63,-0.479039590570348
36000,1985,23,2,62,-0.839068698652887
36100,1982,24,1,72,0.634114364819605
36200,1982,24,1,71,0.294636929601359
36300,1985,23,2,65,0.275873663219656
36400,1982,22,1,74,1.32438016520957
36500,1985,23,2,67,1.01916857113468
36600,1985,21,1,73,1.0209451211715
36700,1982,22,2,69,1.77592429010039
36800,1982,23,2,63,-0.467421244695372
36900,1982,23,2,65,0.275873663219656
37000,1982,22,2,67,1.02426966321014
37100,1982,22,2,68,1.40009697665527
37200,1985,23,1,72,0.60983327856606
37300,1982,23,2,60,-1.58236360656791
37400,1985,23,2,63,-0.467421244695372
37500,1985,24,1,65,-1.74222768170812
37600,1985,24,1,64,-2.08170511692636
37700,1982,23,1,66,-1.40257246698872
37800,1985,23,1,67,-1.06717150939626
37900,1985,21,2,61,-1.22628003349039
38000,1982,24,1,73,0.973591800037851
38100,1982,24,1,74,1.3130692352561
38200,1982,22,2,60,-1.60652153090572
38300,1985,24,1,68,-0.723795376053378
38400,1985,22,1,68,-0.679136314067623
38500,1985,23,2,62,-0.839068698652887
38600,1985,23,2,65,0.275873663219656
38700,1985,21,1,74,1.35019956672158
38800,1985,22,2,61,-1.23069421746059
38900,NA,NA,NA,NA,NA
39000,1985,23,2,63,-0.467421244695372
39100,1985,21,2,67,1.03389068083996
39200,1982,22,1,72,0.65654133878384
39300,1985,22,1,72,0.65654133878384
39400,1985,23,1,71,0.274432320973596
39500,1985,22,2,62,-0.854866904015471
39600,1985,21,1,76,2.00870845782174
39700,1982,23,2,64,-0.0957737907378582
39800,1982,23,1,73,0.945234236158523
39900,1981,23,2,63,-0.467421244695372
40000,1985,23,2,65,0.275873663219656
40100,1985,23,2,59,-1.95401106052543
40200,1982,24,2,66,0.623418850004854
40300,1981,24,1,74,1.3130692352561
40400,1982,24,1,69,-0.384317940835132
40500,1982,22,2,60,-1.60652153090572
40600,1985,21,1,66,-1.28383599767905
40700,1985,22,2,65,0.272615036319898
40800,1985,23,1,73,0.945234236158523
40900,1982,24,1,70,-0.0448405056168866
41000,1985,24,1,71,0.294636929601359
41100,1985,22,1,71,0.322621925570974
41200,1985,20,1,72,0.667798701382677
41300,1982,22,1,69,-0.345216900854757
41400,1985,21,2,62,-0.849584914435335
41500,1985,23,1,70,-0.0609686366188677
41600,1982,24,2,66,0.623418850004854
41700,1985,24,1,72,0.634114364819605
41800,1985,21,2,65,0.280500442729841
41900,1985,22,1,66,-1.34697514049335
42000,1985,20,1,66,-1.26283254426564
42100,1982,24,1,70,-0.0448405056168866
42200,1982,23,1,67,-1.06717150939626
42300,1985,24,2,61,-1.24638822715462
42400,1982,24,1,71,0.294636929601359
42500,1982,24,2,64,-0.124503980858937
42600,1982,24,1,74,1.3130692352561
42700,NA,NA,NA,NA,NA
42800,1982,23,2,64,-0.0957737907378582
42900,1982,23,1,68,-0.731770551803795
43000,1985,23,1,67,-1.06717150939626
43100,1982,22,2,63,-0.479039590570348
43200,1982,23,1,69,-0.396369594211331
43300,1985,24,1,72,0.634114364819605
43400,1985,21,1,72,0.691690675621424
43500,1985,23,1,72,0.60983327856606
43600,1985,21,2,60,-1.60297515254545
43700,1982,24,2,64,-0.124503980858937
43800,1985,22,2,59,-1.98234884435084
43900,1985,23,2,65,0.275873663219656
44000,1985,23,1,72,0.60983327856606
44100,1985,21,1,73,1.0209451211715
44200,1982,24,2,64,-0.124503980858937
44300,1985,23,1,69,-0.396369594211331
44400,1985,23,2,66,0.64752111717717
44500,1985,20,1,74,1.31134244993212
44600,1982,23,2,60,-1.58236360656791
44700,1985,22,1,71,0.322621925570974
44800,1985,21,1,68,-0.625327106578891
44900,1985,24,2,62,-0.872426811722727
45000,1985,23,1,68,-0.731770551803795
45100,1985,20,1,68,-0.619288795716204
45200,1985,20,2,64,-0.0910133942795237
45300,1982,21,1,73,1.0209451211715
45400,1985,23,2,68,1.3908160250922
45500,1982,22,2,64,-0.103212277125225
45600,1982,23,1,68,-0.731770551803795
45700,1985,24,1,69,-0.384317940835132
45800,1985,23,2,67,1.01916857113468
45900,1985,21,2,64,-0.0961946763252178
46000,1985,23,2,64,-0.0957737907378582
46100,1985,23,1,67,-1.06717150939626
46200,1982,22,2,69,1.77592429010039
46300,1982,22,1,66,-1.34697514049335
46400,1982,22,1,70,-0.0112974876418913
46500,1985,21,2,66,0.657195561784899
46600,1982,24,1,70,-0.0448405056168866
46700,1982,21,2,61,-1.22628003349039
46800,1982,23,1,66,-1.40257246698872
46900,1985,20,1,67,-0.941060669990924
47000,1985,22,1,71,0.322621925570974
47100,1982,22,2,67,1.02426966321014
47200,1985,22,2,66,0.648442349765021
47300,NA,NA,NA,NA,NA
47400,1985,23,2,64,-0.0957737907378582
47500,1985,20,2,62,-0.829607688597292
47600,1985,20,2,62,-0.829607688597292
47700,1985,21,1,72,0.691690675621424
47800,1982,22,2,63,-0.479039590570348
47900,1985,21,1,73,1.0209451211715
48000,1982,24,1,70,-0.0448405056168866
48100,1982,24,1,74,1.3130692352561
48200,1982,22,1,74,1.32438016520957
48300,1981,24,1,68,-0.723795376053378
48400,1985,23,1,69,-0.396369594211331
48500,1985,22,2,63,-0.479039590570348
48600,1985,21,1,68,-0.625327106578891
48700,1985,24,2,67,0.997380265436749
48800,1985,21,1,68,-0.625327106578891
48900,1985,24,1,73,0.973591800037851
49000,1982,24,1,68,-0.723795376053378
49100,1982,22,2,64,-0.103212277125225
49200,1985,23,2,63,-0.467421244695372
49300,1985,20,1,73,0.989570575657398
49400,1982,23,2,70,2.13411093300723
49500,1985,24,2,67,0.997380265436749
49600,1985,22,2,68,1.40009697665527
49700,1982,22,1,74,1.32438016520957
49800,1982,24,1,68,-0.723795376053378
49900,1985,23,2,62,-0.839068698652887
50000,1985,21,2,63,-0.472889795380276
50100,1985,21,2,65,0.280500442729841
50200,1985,24,1,71,0.294636929601359
50300,1985,23,2,67,1.01916857113468
50400,1985,21,2,62,-0.849584914435335
50500,1982,22,1,72,0.65654133878384
50600,1985,24,2,62,-0.872426811722727
50700,1985,23,2,67,1.01916857113468
50800,1985,22,1,71,0.322621925570974
50900,1985,21,1,70,0.0331817845212667
51000,1985,23,2,67,1.01916857113468
51100,1985,21,1,70,0.0331817845212667
51200,1982,22,1,67,-1.01305572728049
51300,1985,23,1,67,-1.06717150939626
51400,1985,21,2,62,-0.849584914435335
51500,1985,20,2,64,-0.0910133942795237
51600,1985,23,1,62,-2.74417629735858
51700,1985,22,1,69,-0.345216900854757
51800,1985,21,1,68,-0.625327106578891
51900,1985,22,2,62,-0.854866904015471
52000,1982,23,1,71,0.274432320973596
52100,1982,21,1,69,-0.296072661028812
52200,1985,22,2,64,-0.103212277125225
52300,1985,21,1,69,-0.296072661028812
52400,NA,NA,NA,NA,NA
52500,NA,NA,NA,NA,NA
52600,1982,22,1,73,0.990460751996706
52700,1982,24,2,63,-0.498465396290832
52800,1985,21,2,62,-0.849584914435335
52900,NA,NA,NA,NA,NA
53000,NA,NA,NA,NA,NA
53100,NA,NA,NA,NA,NA
53200,1982,24,2,63,-0.498465396290832
53300,1982,22,2,59,-1.98234884435084
53400,1985,21,1,64,-1.94234488877921
53500,1985,20,1,71,0.346026827107957
53600,1985,24,2,66,0.623418850004854
53700,1985,21,1,67,-0.954581552128969
53800,1982,23,1,73,0.945234236158523
53900,1982,23,1,70,-0.0609686366188677
54000,1985,22,1,69,-0.345216900854757
54100,1985,22,1,71,0.322621925570974
54200,1985,23,2,68,1.3908160250922
54300,1982,22,1,70,-0.0112974876418913
54400,1985,24,2,68,1.37134168086864
54500,1982,22,1,72,0.65654133878384
54600,1985,21,2,60,-1.60297515254545
54700,1982,24,1,68,-0.723795376053378
54800,1985,22,2,66,0.648442349765021
54900,1985,23,1,69,-0.396369594211331
55000,1982,23,2,66,0.64752111717717
55100,NA,NA,NA,NA,NA
55200,1982,21,2,67,1.03389068083996
55300,1985,23,1,75,1.61603615134345
55400,1985,21,1,76,2.00870845782174
55500,1985,24,1,71,0.294636929601359
55600,1982,24,1,72,0.634114364819605
55700,1982,22,2,66,0.648442349765021
55800,1985,22,2,65,0.272615036319898
55900,1985,24,1,70,-0.0448405056168866
56000,1982,22,1,65,-1.68089455370622
56100,1982,22,2,61,-1.23069421746059
56200,1985,22,1,69,-0.345216900854757
56300,1982,23,2,67,1.01916857113468
56400,1982,23,1,66,-1.40257246698872
56500,1985,24,1,68,-0.723795376053378
56600,1985,23,2,63,-0.467421244695372
56700,1985,22,2,67,1.02426966321014
56800,1985,23,2,65,0.275873663219656
56900,1985,24,1,69,-0.384317940835132
57000,1985,20,1,66,-1.26283254426564
57100,1985,20,1,75,1.63311432420684
57200,NA,NA,NA,NA,NA
57300,1985,23,1,72,0.60983327856606
57400,1985,21,2,66,0.657195561784899
57500,1981,24,1,72,0.634114364819605
57600,1985,23,2,65,0.275873663219656
57700,1982,23,2,64,-0.0957737907378582
57800,1985,24,1,73,0.973591800037851
57900,1985,22,2,67,1.02426966321014
58000,1985,24,1,72,0.634114364819605
58100,1982,23,1,74,1.28063519375099
58200,1982,23,2,60,-1.58236360656791
58300,1982,24,1,73,0.973591800037851
58400,1982,22,1,67,-1.01305572728049
58500,1985,22,2,61,-1.23069421746059
58600,1982,23,1,73,0.945234236158523
58700,1985,24,1,74,1.3130692352561
58800,1982,18,2,66,0.706210384852589
58900,1985,22,2,63,-0.479039590570348
59000,1985,23,2,66,0.64752111717717
59100,1985,21,2,63,-0.472889795380276
59200,1985,23,1,67,-1.06717150939626
59300,1982,24,2,65,0.249457434572959
59400,1985,21,1,72,0.691690675621424
59500,1982,23,1,66,-1.40257246698872
59600,1985,22,1,68,-0.679136314067623
59700,1982,20,1,64,-1.90637629281509
59800,1982,24,2,66,0.623418850004854
59900,1982,24,1,77,2.33150154091083
60000,1985,23,1,67,-1.06717150939626
60100,1985,22,2,63,-0.479039590570348
60200,1982,23,1,67,-1.06717150939626
60300,NA,NA,NA,NA,NA
60400,1985,23,2,66,0.64752111717717
60500,1985,22,1,73,0.990460751996706
60600,1985,20,1,74,1.31134244993212
60700,1982,23,1,72,0.60983327856606
60800,1985,24,2,63,-0.498465396290832
60900,1985,23,2,63,-0.467421244695372
61000,1985,21,1,73,1.0209451211715
61100,1982,22,2,64,-0.103212277125225
61200,NA,NA,NA,NA,NA
61300,1985,22,1,69,-0.345216900854757
61400,1982,24,2,63,-0.498465396290832
61500,1985,24,2,59,-1.99431105801841
61600,1985,22,1,64,-2.01481396691909
61700,1981,18,2,64,-0.0495091188799654
61800,1982,23,2,64,-0.0957737907378582
61900,1982,24,2,62,-0.872426811722727
62000,1982,24,1,71,0.294636929601359
62100,1985,24,2,67,0.997380265436749
62200,1985,20,2,64,-0.0910133942795237
62300,1985,24,2,61,-1.24638822715462
62400,1985,21,1,70,0.0331817845212667
62500,1982,23,1,72,0.60983327856606
62600,1982,23,2,72,2.87740584092226
62700,1982,24,2,69,1.74530309630054
62800,1985,20,1,65,-1.58460441854036
62900,1985,23,1,74,1.28063519375099
63000,1985,21,1,73,1.0209451211715
63100,1982,23,1,69,-0.396369594211331
63200,1985,24,2,65,0.249457434572959
63300,1982,24,1,66,-1.40275024648987
63400,1982,22,2,59,-1.98234884435084
63500,1982,24,2,66,0.623418850004854
63600,1985,23,2,61,-1.2107161526104
63700,1985,20,1,72,0.667798701382677
63800,1985,23,1,65,-1.73797342458119
63900,1985,21,1,68,-0.625327106578891
64000,1985,21,2,67,1.03389068083996
64100,1985,23,1,67,-1.06717150939626
64200,1985,22,2,64,-0.103212277125225
64300,1985,20,2,64,-0.0910133942795237
64400,1982,23,1,71,0.274432320973596
64500,1985,24,1,74,1.3130692352561
64600,1985,22,2,61,-1.23069421746059
64700,1985,24,1,70,-0.0448405056168866
64800,1985,21,2,62,-0.849584914435335
64900,1981,24,1,70,-0.0448405056168866
65000,1985,23,2,68,1.3908160250922
65100,1985,20,1,71,0.346026827107957
65200,1985,24,2,70,2.11926451173244
65300,1982,22,1,69,-0.345216900854757
65400,1985,20,2,68,1.38617519435601
65500,1982,22,2,63,-0.479039590570348
65600,1985,22,2,61,-1.23069421746059
65700,1985,21,2,64,-0.0961946763252178
65800,1982,24,1,74,1.3130692352561
65900,1982,23,1,74,1.28063519375099
66000,1982,22,2,66,0.648442349765021
66100,1985,23,2,66,0.64752111717717
66200,1985,22,2,68,1.40009697665527
66300,1985,22,1,71,0.322621925570974
66400,1982,21,2,69,1.78728091895007
66500,1985,20,2,64,-0.0910133942795237
66600,1982,22,1,63,-2.34873338013195
66700,1985,21,1,69,-0.296072661028812
66800,1982,17,2,59,-1.89877849509829
66900,1985,24,1,70,-0.0448405056168866
67000,1985,23,2,66,0.64752111717717
67100,1985,22,1,66,-1.34697514049335
67200,1985,21,1,67,-0.954581552128969
67300,1985,24,1,74,1.3130692352561
67400,1985,23,1,69,-0.396369594211331
67500,1985,21,1,74,1.35019956672158
67600,1985,20,1,72,0.667798701382677
67700,1985,23,2,65,0.275873663219656
