"Subject1Tag","Subject2Tag","DobDifferenceInDays1979V1979","DobDifferenceInDays1979V1981","DobDifferenceInDays1981V1979","DobDifferenceInDays1981V1981","DobDayIsMissing1979_1","DobDayIsMissing1979_2","BirthSubjectCountyMissing_1","BirthSubjectCountyMissing_2","BirthSubjectCountyEqual","BirthSubjectStateMissing_1","BirthSubjectStateMissing_2","BirthSubjectStateEqual","BirthSubjectCountryMissing_1","BirthSubjectCountryMissing_2","BirthSubjectCountryEqual","BirthMotherStateMissing_1","BirthMotherStateMissing_2","BirthMotherStateEqual","BirthMotherCountryMissing_1","BirthMotherCountryMissing_2","BirthMotherCountryEqual","BirthFatherStateMissing_1","BirthFatherStateMissing_2","BirthFatherStateEqual","BirthFatherCountryMissing_1","BirthFatherCountryMissing_2","BirthFatherCountryEqual"
502800,502900,-810,-810,-810,-810,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
503000,503100,-1393,-1393,-1393,-1393,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
503300,503400,-392,-392,-392,-392,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
503900,504000,1392,1392,1392,1392,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
504200,504300,-1370,-1372,-1368,-1370,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
504600,504700,-2049,-2049,-2078,-2078,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
504900,505000,-932,-932,-932,-932,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
504900,505100,-1807,-1807,-1807,-1807,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
505000,505100,-875,-875,-875,-875,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1
505400,505500,-619,-619,-619,-619,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
505600,505700,-1238,-1238,NA,NA,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
506300,506400,961,961,961,961,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
506800,506900,-1225,-1227,-1225,-1227,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
507600,507700,-713,-713,-712,-712,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
507600,507800,-1386,-1386,-1385,-1385,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
507700,507800,-673,-673,-673,-673,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
508000,508100,-180,-180,-180,-180,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
508300,508400,-1437,NA,NA,NA,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
508600,508700,-1671,-1671,-1671,-1671,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
508900,509000,-705,-705,-705,-705,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
509200,509300,-558,-558,-558,-558,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
509500,509600,206,571,206,571,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
510100,510200,-817,-817,-817,-817,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
510300,510400,-405,-405,-405,-405,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
510700,510800,1650,1650,1650,1650,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
510900,511000,-672,-674,-672,-674,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
511300,511400,-742,-742,-742,-742,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
511600,511700,224,247,224,247,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
513000,513100,-712,-712,-710,-710,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
513200,513300,-338,-338,-327,-327,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
513200,513400,-1005,-1005,-994,-994,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
513300,513400,-667,-667,-667,-667,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
513400,513500,-417,-417,-417,-417,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
513300,513500,-1084,-1084,-1084,-1084,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
513200,513500,-1422,-1422,-1411,-1411,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
513300,513600,1098,NA,1098,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
513200,513600,760,NA,771,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
513400,513600,1765,NA,1765,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
513500,513600,2182,NA,2182,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
513700,513800,1119,1119,1119,1119,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
513900,514000,-813,-813,-813,-813,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
514100,514200,-441,-441,-441,-441,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
514100,514300,-1101,-1101,-1101,-1101,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
514200,514300,-660,-660,-660,-660,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
514500,514600,-930,-930,-930,-930,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
514700,514800,111,111,111,111,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
514900,515000,-750,NA,-750,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
515100,515200,-1538,-1538,-1538,-1538,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
515400,515500,-823,-823,-823,-823,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
516200,516300,-552,-552,-552,-552,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
516400,516500,-575,-575,-575,-575,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
516800,516900,-1137,-1137,-1134,-1134,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
517300,517400,-1104,-1104,-1104,-1104,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
517300,517500,-1952,-1952,-1952,-1952,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
517400,517500,-848,-848,-848,-848,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
517600,517700,-844,-844,-843,-843,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
517800,517900,-758,-758,-758,-758,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
517800,518000,-1309,-1309,-1309,-1309,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
517900,518000,-551,-551,-551,-551,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
518100,518200,222,219,222,219,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
518400,518500,-129,-129,-129,-129,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
519100,519200,-494,-494,-494,-494,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
519100,519300,-1050,-1050,-1050,-1050,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
519200,519300,-556,-556,-556,-556,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
519100,519400,-1409,-1409,-1409,-1409,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
519200,519400,-915,-915,-915,-915,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
519300,519400,-359,-359,-359,-359,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
519500,519600,-990,-990,-990,-990,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
519800,519900,-128,-128,-128,-128,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1
520000,520100,-1053,-1053,-1053,-1053,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
520200,520300,-508,-508,-508,-508,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
521300,521400,-754,-754,-754,-754,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
521800,521900,-992,-992,-992,-992,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
522100,522200,-2159,-2159,-2159,-2159,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
522400,522500,-1208,-1208,-1208,-1208,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
522700,522800,-1031,-1031,-1031,-1031,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
522700,522900,-1445,-1445,-1445,-1445,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
522800,522900,-414,-414,-414,-414,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
523100,523200,-391,-391,-391,-391,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
524000,524100,-596,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
524200,524300,-717,-717,-717,-717,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
524200,524400,-1320,-1322,-1320,-1322,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524300,524400,-603,-605,-603,-605,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524200,524500,-1846,-1846,-1846,-1846,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524300,524500,-1129,-1129,-1129,-1129,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524400,524500,-526,-526,-524,-524,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
524200,524600,-2454,-2454,-2454,-2454,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524300,524600,-1737,-1737,-1737,-1737,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
524400,524600,-1134,-1134,-1132,-1132,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
524500,524600,-608,-608,-608,-608,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
524800,524900,-1463,-1463,-1449,-1449,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
524800,525000,-2295,-2295,-2281,-2281,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
524900,525000,-832,-832,-832,-832,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
525100,525200,-687,-687,-686,-686,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
525700,525800,-1869,-1869,-1869,-1869,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
526400,526500,-586,-586,-586,-586,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
527000,527100,-1726,-1728,-1726,-1728,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
527500,527600,-1142,-1142,-1142,-1142,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
527700,527800,-502,-503,-502,-503,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0
527900,528000,-969,-969,-969,-969,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
527900,528100,-373,-373,-373,-373,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
528000,528100,596,596,596,596,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
528200,528300,-354,-354,-354,-354,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
528200,528400,-722,-717,-722,-717,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
528300,528400,-368,-363,-368,-363,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
528500,528600,-623,-623,-623,-623,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
528800,528900,-54,-419,-52,-417,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
528800,529000,-993,-993,-991,-991,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
528900,529000,-939,-939,-574,-574,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
528800,529100,-1843,-1843,-1841,-1841,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
528900,529100,-1789,-1789,-1424,-1424,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
529000,529100,-850,-850,-850,-850,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
529600,529700,-847,-847,-846,-846,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
529600,529800,-1509,-1509,-1508,-1508,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
529700,529800,-662,-662,-662,-662,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
530200,530300,-589,-589,-589,-589,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
531500,531600,-923,-558,-923,-558,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
531500,531700,-1262,-1262,-1262,-1262,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
531600,531700,-339,-339,-704,-704,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
532100,532200,150,150,150,150,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
532300,532400,-745,-745,-745,-745,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
532500,532600,-838,-838,-838,-838,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
532800,532900,-659,-659,-659,-659,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
532800,533000,-1387,-1387,-1387,-1387,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
532900,533000,-728,-728,-728,-728,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
533500,533600,-1061,-1062,-1035,-1036,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534000,534100,-963,-963,-963,-963,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534000,534200,-1494,-1495,-1494,-1495,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534100,534200,-531,-532,-531,-532,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534300,534400,-1053,-1053,-1053,-1053,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534500,534600,-864,-864,-864,-864,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
534700,534800,-764,-764,-764,-764,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
535000,535100,-952,-955,-952,-955,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
535000,535200,325,322,325,322,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
535100,535200,1277,1274,1280,1277,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
535300,535400,1568,1568,1568,1568,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
535600,535700,-950,-950,-950,-950,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
535900,536000,-1690,-1690,-1690,-1690,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536200,536300,-342,-342,-342,-342,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536200,536400,-697,-697,-697,-697,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536300,536400,-355,-355,-355,-355,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536200,536500,-1202,-1204,-1202,-1204,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536300,536500,-860,-862,-860,-862,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536400,536500,-505,-507,-505,-507,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536600,536700,-729,-729,-729,-729,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536800,536900,-501,-501,-501,-501,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536800,537000,-1182,-1182,-1182,-1182,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
536900,537000,-681,-681,-681,-681,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
537200,537300,-684,-684,-684,-684,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
537200,537400,-1788,-1788,-1788,-1788,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
537300,537400,-1104,-1104,-1104,-1104,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
537700,537800,-1431,-1431,-1428,-1428,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
537900,538000,-549,-548,-549,-548,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538300,538400,-472,NA,-472,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538300,538500,-1247,-1247,-1247,-1247,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538400,538500,-775,-775,NA,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538700,538800,-546,-546,-546,-546,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538700,538900,1652,1652,1652,1652,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
538800,538900,2198,2198,2198,2198,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
539000,539100,-838,-838,-838,-838,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
539400,539500,-629,-629,-629,-629,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
539700,539800,-1835,-1835,-1833,-1833,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
540200,540300,-1325,-1325,-1387,-1387,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
540200,540400,-1711,-1711,-1773,-1773,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
540300,540400,-386,-386,-386,-386,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
540800,540900,670,670,702,702,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541300,541400,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541300,541500,383,383,383,383,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541400,541500,383,383,383,383,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541600,541700,-518,-518,-487,-487,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541600,541800,-935,-935,-904,-904,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541700,541800,-417,-417,-417,-417,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
541900,542000,-491,-491,-488,-488,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
542700,542800,-353,-353,-353,-353,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
542700,542900,-1568,-1568,-1568,-1568,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
542800,542900,-1215,-1215,-1215,-1215,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543000,543100,-548,-548,-547,-547,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543000,543200,-1685,-1685,-1684,-1684,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543100,543200,-1137,-1137,-1137,-1137,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543500,543600,-566,-566,-566,-566,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543700,543800,-576,-576,-576,-576,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543700,543900,-1047,-1047,-1047,-1047,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543800,543900,-471,-471,-471,-471,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543700,544000,-1677,-1677,-1677,-1677,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543800,544000,-1101,-1101,-1101,-1101,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
543900,544000,-630,-630,-630,-630,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
544100,544200,-532,-532,-532,-532,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
544600,544700,-1207,-1207,-1207,-1207,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
544800,544900,-1030,-1030,-1030,-1030,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
545000,545100,-575,-575,-575,-575,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
545300,545400,-1241,-1241,-1241,-1241,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
545800,545900,-524,NA,NA,NA,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
546200,546300,-453,-453,-451,-451,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
546600,546700,-1446,-1446,-1446,-1446,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
546800,546900,-522,-522,-522,-522,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
547000,547100,-567,-567,-567,-567,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
547500,547600,-397,-397,-397,-397,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
547900,548000,-1208,-1206,-1208,-1206,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
548300,548400,-863,-863,-863,-863,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
548300,548500,-2163,-2165,-2163,-2165,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
548400,548500,-1300,-1302,-1300,-1302,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
549000,549100,-469,0,0,469,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
549300,549400,-779,-779,-776,-776,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
549600,549700,-1064,-1064,-1064,-1064,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
550700,550800,-704,-704,-704,-704,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
550900,551000,-388,-389,-388,-389,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
551100,551200,-1112,-1112,-1112,-1112,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
551600,551700,-770,-771,-770,-771,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
