"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"8585",879403,879401,0.25,2,1,1.8492125727,19,2,1,NA,18
"8586",879403,879402,0.25,2,2,1.5067885468,19,2,1,NA,18
"8587",879404,879401,0.25,2,1,1.8492125727,19,2,2,NA,14
"8588",879404,879402,0.25,2,2,1.5067885468,19,2,2,NA,14
"8589",879404,879403,0.25,2,1,NA,18,2,2,NA,14
"8590",879502,879501,0.5,3,1,NA,12,3,1,NA,6
"8591",879802,879801,0.5,3,1,NA,7,3,2,NA,6
"8592",879902,879901,0.5,3,1,NA,NA,3,2,NA,NA
"8593",880002,880001,NA,3,2,NA,14,3,1,NA,11
"8594",880102,880101,0.25,3,2,NA,10,3,1,NA,6
"8595",880103,880101,0.25,3,2,NA,10,3,1,NA,5
"8596",880103,880102,NA,3,1,NA,6,3,1,NA,5
"8597",880202,880201,0.25,3,1,NA,10,3,1,NA,NA
"8598",880203,880201,0.25,3,1,NA,10,3,2,NA,4
"8599",880203,880202,0.5,3,1,NA,NA,3,2,NA,4
"8600",881502,881501,0.5,1,2,NA,7,1,2,NA,5
"8601",881602,881601,0.5,3,2,NA,8,3,2,NA,6
"8602",881802,881801,0.5,2,2,0.49858852,19,2,1,-0.764653989,19
"8603",882102,882101,0.5,3,2,NA,4,3,1,NA,2
"8604",882502,882501,0.5,3,2,NA,5,3,1,NA,0
"8605",882602,882601,0.5,3,1,NA,4,3,2,NA,1
"8606",882802,882801,0.5,3,1,NA,6,3,1,NA,4
"8607",882803,882801,0.5,3,1,NA,6,3,1,NA,2
"8608",882803,882802,0.5,3,1,NA,4,3,1,NA,2
"8609",882804,882801,0.5,3,1,NA,6,3,1,NA,0
"8610",882804,882802,0.5,3,1,NA,4,3,1,NA,0
"8611",882804,882803,0.5,3,1,NA,2,3,1,NA,0
"8612",883002,883001,0.5,3,1,NA,4,3,1,NA,2
"8613",883003,883001,0.5,3,1,NA,4,3,2,NA,NA
"8614",883003,883002,0.5,3,1,NA,2,3,2,NA,NA
"8615",883302,883301,0.5,3,2,NA,2,3,1,NA,1
"8616",884002,884001,0.5,2,1,-2.398320591,19,2,2,-0.845678183,19
"8617",884003,884001,0.5,2,1,-2.398320591,19,2,2,0.8346551956,19
"8618",884003,884002,0.5,2,2,-0.845678183,19,2,2,0.8346551956,19
"8619",884502,884501,0.5,3,2,NA,8,3,2,NA,4
"8620",884503,884501,0.5,3,2,NA,8,3,1,NA,0
"8621",884503,884502,0.5,3,2,NA,4,3,1,NA,0
"8622",884702,884701,0.5,3,2,NA,10,3,2,NA,8
"8623",884703,884701,0.5,3,2,NA,10,3,1,NA,4
"8624",884703,884702,0.5,3,2,NA,8,3,1,NA,4
"8625",884802,884801,NA,3,2,NA,NA,3,1,NA,NA
"8626",884803,884801,0.5,3,2,NA,NA,3,1,NA,NA
"8627",884803,884802,0.5,3,1,NA,NA,3,1,NA,NA
"8628",885302,885301,0.5,1,1,NA,18,1,2,NA,15
"8629",885402,885401,0.5,1,1,NA,16,1,2,0.1625218443,19
"8630",885403,885401,0.5,1,1,NA,16,1,1,NA,1
"8631",885403,885402,0.5,1,2,0.1625218443,19,1,1,NA,1
"8632",885802,885801,0.5,1,1,-2.725053911,19,1,2,NA,18
"8633",886102,886101,0.25,1,1,-1.41812063,19,1,2,NA,NA
"8634",886402,886401,0.5,1,2,0.49858852,19,1,1,-0.764653989,19
"8635",886702,886701,0.5,1,2,1.5067885468,19,1,1,-0.764653989,19
"8636",886703,886701,0.5,1,2,1.5067885468,19,1,1,-0.437920669,19
"8637",886703,886702,0.5,1,1,-0.764653989,19,1,1,-0.437920669,19
"8638",886902,886901,0.5,1,1,-1.41812063,19,1,1,-3.051787231,19
"8639",886903,886901,0.5,1,1,-1.41812063,19,1,1,NA,19
"8640",886903,886902,1,1,1,-3.051787231,19,1,1,NA,19
"8641",886904,886901,0.5,1,1,-1.41812063,19,1,2,-0.845678183,19
"8642",886904,886902,0.5,1,1,-3.051787231,19,1,2,-0.845678183,19
"8643",886904,886903,0.5,1,1,NA,19,1,2,-0.845678183,19
"8644",887002,887001,0.25,1,1,-1.41812063,19,1,1,-1.41812063,19
"8645",887003,887001,0.25,1,1,-1.41812063,19,1,1,-0.437920669,19
"8646",887003,887002,0.5,1,1,-1.41812063,19,1,1,-0.437920669,19
"8647",887802,887801,0.5,1,2,NA,NA,1,1,NA,NA
"8648",888302,888301,0.5,1,1,-1.41812063,19,1,1,-0.437920669,19
"8649",888502,888501,0.5,1,1,NA,7,1,1,NA,5
"8650",888802,888801,0.25,1,2,0.1625218443,19,1,2,NA,15
"8651",888902,888901,0.5,1,1,0.5422792916,19,1,2,0.49858852,19
"8652",888903,888901,0.5,1,1,0.5422792916,19,1,2,NA,18
"8653",888903,888902,0.5,1,2,0.49858852,19,1,2,NA,18
"8654",889002,889001,0.5,1,1,-0.437920669,19,1,2,2.1789218981,19
"8655",889502,889501,0.25,1,1,-0.437920669,19,1,2,NA,12
"8656",889602,889601,0.25,1,2,-0.173544831,19,1,2,-0.509611507,19
"8657",890002,890001,0.5,1,2,0.1625218443,19,1,2,NA,18
"8658",890003,890001,0.5,1,2,0.1625218443,19,1,1,NA,15
"8659",890003,890002,0.5,1,2,NA,18,1,1,NA,15
"8660",890004,890001,0.5,1,2,0.1625218443,19,1,2,NA,NA
"8661",890004,890003,0.5,1,1,NA,15,1,2,NA,NA
"8662",890004,890002,0.5,1,2,NA,18,1,2,NA,NA
"8663",890005,890002,0.5,1,2,NA,18,1,1,NA,NA
"8664",890005,890001,0.5,1,2,0.1625218443,19,1,1,NA,NA
"8665",890005,890003,0.5,1,1,NA,15,1,1,NA,NA
"8666",890005,890004,0.5,1,2,NA,NA,1,1,NA,NA
"8667",890402,890401,0.25,1,2,-0.845678183,19,1,2,NA,16
"8668",890403,890401,0.25,1,2,-0.845678183,19,1,1,NA,7
"8669",890403,890402,0.5,1,2,NA,16,1,1,NA,7
"8670",890902,890901,0.5,1,1,1.8492125727,19,1,2,1.8428552225,19
"8671",891002,891001,0.5,1,2,-1.517811534,19,1,2,NA,15
"8672",891003,891001,0.5,1,2,-1.517811534,19,1,2,NA,NA
"8673",891003,891002,0.5,1,2,NA,15,1,2,NA,NA
"8674",891202,891201,0.5,1,2,-0.845678183,19,1,1,-0.764653989,19
"8675",891602,891601,0.25,1,2,-0.509611507,19,1,2,NA,17
"8676",892002,892001,0.5,1,2,-0.509611507,19,1,1,NA,13
"8677",892003,892001,0.25,1,2,-0.509611507,19,1,1,NA,NA
"8678",892003,892002,0.25,1,1,NA,13,1,1,NA,NA
"8679",892502,892501,0.5,1,1,0.8690126119,19,1,1,0.2155459714,19
"8680",892503,892501,0.25,1,1,0.8690126119,19,1,1,NA,6
"8681",892503,892502,0.25,1,1,0.2155459714,19,1,1,NA,6
"8682",892602,892601,0.25,1,2,-0.845678183,19,1,1,1.1957459322,19
"8683",892603,892601,0.25,1,2,-0.845678183,19,1,1,NA,13
"8684",892603,892602,0.5,1,1,1.1957459322,19,1,1,NA,13
"8685",892702,892701,0.5,1,1,-1.41812063,19,1,1,NA,18
"8686",893202,893201,0.5,1,1,-0.764653989,19,1,1,-0.764653989,19
"8687",893402,893401,0.5,1,1,-1.74485395,19,1,1,-1.09138731,19
"8688",893802,893801,0.5,1,2,-1.517811534,19,1,2,-1.181744858,19
"8689",893803,893801,0.5,1,2,-1.517811534,19,1,1,NA,18
"8690",893803,893802,0.5,1,2,-1.181744858,19,1,1,NA,18
"8691",893902,893901,0.5,1,1,1.1957459322,19,1,1,NA,18
"8692",894002,894001,0.5,1,2,NA,18,1,1,NA,16
"8693",894003,894001,0.5,1,2,NA,18,1,2,NA,NA
"8694",894003,894002,0.5,1,1,NA,16,1,2,NA,NA
"8695",894202,894201,0.5,1,2,NA,14,1,1,NA,15
"8696",894203,894201,0.5,1,2,NA,14,1,1,NA,NA
"8697",894203,894202,0.5,1,1,NA,15,1,1,NA,NA
"8698",894204,894201,0.5,1,2,NA,14,1,2,NA,NA
"8699",894204,894202,0.5,1,1,NA,15,1,2,NA,NA
"8700",894204,894203,0.5,1,1,NA,NA,1,2,NA,NA
"8701",894205,894201,0.5,1,2,NA,14,1,2,NA,NA
"8702",894205,894204,0.5,1,2,NA,NA,1,2,NA,NA
"8703",894205,894202,0.5,1,1,NA,15,1,2,NA,NA
"8704",894205,894203,0.5,1,1,NA,NA,1,2,NA,NA
"8705",894206,894201,0.5,1,2,NA,14,1,2,NA,NA
"8706",894206,894203,0.5,1,1,NA,NA,1,2,NA,NA
"8707",894206,894202,0.5,1,1,NA,15,1,2,NA,NA
"8708",894206,894204,0.5,1,2,NA,NA,1,2,NA,NA
"8709",894206,894205,0.5,1,2,NA,NA,1,2,NA,NA
"8710",894402,894401,0.5,1,1,1.1957459322,19,1,1,NA,17
"8711",894403,894401,0.5,1,1,1.1957459322,19,1,1,NA,NA
"8712",894403,894402,0.5,1,1,NA,17,1,1,NA,NA
"8713",894602,894601,0.5,1,2,-0.845678183,19,1,1,-1.09138731,19
"8714",894802,894801,0.5,1,2,-0.509611507,19,1,1,-0.437920669,19
"8715",894803,894801,0.5,1,2,-0.509611507,19,1,1,NA,17
"8716",894803,894802,0.5,1,1,-0.437920669,19,1,1,NA,17
"8717",894804,894801,0.5,1,2,-0.509611507,19,1,1,NA,15
"8718",894804,894803,0.5,1,1,NA,17,1,1,NA,15
"8719",894804,894802,0.5,1,1,-0.437920669,19,1,1,NA,15
"8720",894805,894802,0.5,1,1,-0.437920669,19,1,2,NA,14
"8721",894805,894801,0.5,1,2,-0.509611507,19,1,2,NA,14
"8722",894805,894803,0.5,1,1,NA,17,1,2,NA,14
"8723",894805,894804,0.5,1,1,NA,15,1,2,NA,14
"8724",894902,894901,0.5,1,1,-0.437920669,19,1,2,-1.517811534,19
"8725",894903,894901,0.5,1,1,-0.437920669,19,1,2,NA,15
"8726",894903,894902,0.5,1,2,-1.517811534,19,1,2,NA,15
"8727",895102,895101,0.5,1,2,NA,7,1,1,NA,3
"8728",895302,895301,0.5,1,2,-0.173544831,19,1,1,0.2155459714,19
"8729",895303,895301,0.25,1,2,-0.173544831,19,1,2,-1.181744858,19
"8730",895303,895302,0.25,1,1,0.2155459714,19,1,2,-1.181744858,19
"8731",895502,895501,0.5,1,1,0.2155459714,19,1,2,-0.845678183,19
"8732",895602,895601,0.5,1,1,NA,15,1,2,NA,12
"8733",896002,896001,0.5,2,2,0.1625218443,19,2,2,-0.845678183,19
"8734",896102,896101,NA,1,1,NA,NA,1,2,NA,NA
"8735",896202,896201,0.25,2,1,1.5224792524,19,2,1,0.2155459714,19
"8736",896203,896201,0.25,2,1,1.5224792524,19,2,1,NA,NA
"8737",896203,896202,0.25,2,1,0.2155459714,19,2,1,NA,NA
"8738",896502,896501,0.5,1,2,NA,17,1,1,NA,NA
"8739",896602,896601,0.25,1,1,NA,17,1,2,NA,12
"8740",896702,896701,0.5,1,2,-0.845678183,19,1,2,-1.517811534,19
"8741",896703,896701,0.5,1,2,-0.845678183,19,1,2,-0.845678183,19
"8742",896703,896702,0.5,1,2,-1.517811534,19,1,2,-0.845678183,19
"8743",896704,896701,0.5,1,2,-0.845678183,19,1,2,NA,1
"8744",896704,896702,0.5,1,2,-1.517811534,19,1,2,NA,1
"8745",896704,896703,1,1,2,-0.845678183,19,1,2,NA,1
"8746",896705,896701,0.5,1,2,-0.845678183,19,1,2,-0.845678183,19
"8747",896705,896704,0.5,1,2,NA,1,1,2,-0.845678183,19
"8748",896705,896702,0.5,1,2,-1.517811534,19,1,2,-0.845678183,19
"8749",896705,896703,0.5,1,2,-0.845678183,19,1,2,-0.845678183,19
"8750",896706,896701,0.5,1,2,-0.845678183,19,1,1,NA,18
"8751",896706,896703,0.5,1,2,-0.845678183,19,1,1,NA,18
"8752",896706,896702,0.5,1,2,-1.517811534,19,1,1,NA,18
"8753",896706,896704,0.5,1,2,NA,1,1,1,NA,18
"8754",896706,896705,0.5,1,2,-0.845678183,19,1,1,NA,18
"8755",896902,896901,0.5,1,1,0.2155459714,19,1,2,NA,18
"8756",896903,896901,0.5,1,1,0.2155459714,19,1,2,NA,17
"8757",896903,896902,0.5,1,2,NA,18,1,2,NA,17
"8758",896904,896901,0.5,1,1,0.2155459714,19,1,1,NA,15
"8759",896904,896903,0.5,1,2,NA,17,1,1,NA,15
"8760",896904,896902,0.5,1,2,NA,18,1,1,NA,15
"8761",896905,896902,0.5,1,2,NA,18,1,1,NA,5
"8762",896905,896901,0.5,1,1,0.2155459714,19,1,1,NA,5
"8763",896905,896903,0.5,1,2,NA,17,1,1,NA,5
"8764",896905,896904,0.5,1,1,NA,15,1,1,NA,5
"8765",897402,897401,0.25,2,1,-1.09138731,19,2,1,NA,16
"8766",897403,897401,0.25,2,1,-1.09138731,19,2,1,NA,NA
"8767",897403,897402,0.25,2,1,NA,16,2,1,NA,NA
"8768",897404,897401,0.25,2,1,-1.09138731,19,2,1,NA,NA
"8769",897404,897402,0.25,2,1,NA,16,2,1,NA,NA
"8770",897404,897403,0.5,2,1,NA,NA,2,1,NA,NA
"8771",897702,897701,0.5,2,2,-1.517811534,19,2,1,-1.41812063,19
"8772",897703,897701,0.25,2,2,-1.517811534,19,2,1,NA,NA
"8773",897703,897702,0.25,2,1,-1.41812063,19,2,1,NA,NA
"8774",897704,897701,0.25,2,2,-1.517811534,19,2,2,NA,NA
"8775",897704,897702,0.25,2,1,-1.41812063,19,2,2,NA,NA
"8776",897704,897703,0.5,2,1,NA,NA,2,2,NA,NA
"8777",898502,898501,0.25,2,2,-0.173544831,19,2,1,-1.09138731,19
"8778",899602,899601,0.25,2,2,-0.509611507,19,2,1,0.2155459714,19
"8779",899603,899601,0.25,2,2,-0.509611507,19,2,2,NA,18
"8780",899603,899602,0.5,2,1,0.2155459714,19,2,2,NA,18
"8781",900002,900001,NA,3,1,NA,4,3,1,NA,3
"8782",900003,900001,NA,3,1,NA,4,3,2,NA,1
"8783",900003,900002,NA,3,1,NA,3,3,2,NA,1
"8784",900402,900401,0.5,3,1,NA,7,3,1,NA,5
"8785",901102,901101,0.5,2,1,NA,6,2,1,NA,4
"8786",901103,901101,NA,2,1,NA,6,2,1,NA,NA
"8787",901103,901102,NA,2,1,NA,4,2,1,NA,NA
"8788",901902,901901,0.5,2,1,0.2155459714,19,2,1,NA,11
"8789",901903,901901,0.25,2,1,0.2155459714,19,2,2,NA,17
"8790",901903,901902,0.25,2,1,NA,11,2,2,NA,17
"8791",901904,901901,0.25,2,1,0.2155459714,19,2,1,NA,NA
"8792",901904,901902,0.25,2,1,NA,11,2,1,NA,NA
"8793",901904,901903,0.25,2,2,NA,17,2,1,NA,NA
"8794",902302,902301,0.25,2,2,0.8346551956,19,2,1,NA,18
"8795",902502,902501,0.25,3,1,NA,8,3,2,NA,5
"8796",902503,902501,0.25,3,1,NA,8,3,1,NA,4
"8797",902503,902502,0.5,3,2,NA,5,3,1,NA,4
"8798",903302,903301,0.5,2,1,1.1957459322,19,2,1,NA,18
"8799",903502,903501,0.375,2,1,-0.437920669,19,2,1,1.5224792524,19
"8800",903503,903501,0.25,2,1,-0.437920669,19,2,1,NA,18
"8801",903503,903502,0.5,2,1,1.5224792524,19,2,1,NA,18
"8802",903702,903701,0.25,2,2,-0.173544831,19,2,1,-0.437920669,19
"8803",903703,903701,0.25,2,2,-0.173544831,19,2,1,NA,18
"8804",903703,903702,0.5,2,1,-0.437920669,19,2,1,NA,18
"8805",903802,903801,0.25,2,2,1.5067885468,19,2,2,NA,NA
"8806",904002,904001,0.5,2,1,-0.764653989,19,2,1,1.1957459322,19
"8807",904003,904001,0.5,2,1,-0.764653989,19,2,2,NA,14
"8808",904003,904002,0.5,2,1,1.1957459322,19,2,2,NA,14
"8809",904102,904101,0.5,3,1,NA,4,3,2,NA,3
"8810",904103,904101,0.5,3,1,NA,4,3,1,NA,0
"8811",904103,904102,0.5,3,2,NA,3,3,1,NA,0
"8812",904502,904501,0.5,2,1,0.5422792916,19,2,2,0.49858852,19
"8813",904503,904501,0.25,2,1,0.5422792916,19,2,2,NA,16
"8814",904503,904502,0.25,2,2,0.49858852,19,2,2,NA,16
"8815",904802,904801,0.25,2,2,-0.509611507,19,2,2,-1.181744858,19
"8816",904803,904801,0.25,2,2,-0.509611507,19,2,2,-0.173544831,19
"8817",904803,904802,0.25,2,2,-1.181744858,19,2,2,-0.173544831,19
"8818",904804,904801,0.25,2,2,-0.509611507,19,2,1,1.1957459322,19
"8819",904804,904802,0.25,2,2,-1.181744858,19,2,1,1.1957459322,19
"8820",904804,904803,0.5,2,2,-0.173544831,19,2,1,1.1957459322,19
"8821",904805,904801,0.25,2,2,-0.509611507,19,2,1,-1.41812063,19
"8822",904805,904804,0.5,2,1,1.1957459322,19,2,1,-1.41812063,19
"8823",904805,904802,0.25,2,2,-1.181744858,19,2,1,-1.41812063,19
"8824",904805,904803,0.5,2,2,-0.173544831,19,2,1,-1.41812063,19
"8825",904806,904801,0.25,2,2,-0.509611507,19,2,2,0.49858852,19
"8826",904806,904803,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"8827",904806,904802,0.25,2,2,-1.181744858,19,2,2,0.49858852,19
"8828",904806,904804,0.25,2,1,1.1957459322,19,2,2,0.49858852,19
"8829",904806,904805,0.25,2,1,-1.41812063,19,2,2,0.49858852,19
"8830",905002,905001,0.25,2,1,-1.74485395,19,2,2,-1.181744858,19
"8831",905003,905001,0.25,2,1,-1.74485395,19,2,1,NA,16
"8832",905003,905002,0.25,2,2,-1.181744858,19,2,1,NA,16
"8833",905702,905701,0.25,2,2,0.49858852,19,2,2,-0.845678183,19
"8834",905703,905701,0.25,2,2,0.49858852,19,2,1,NA,16
"8835",905703,905702,0.5,2,2,-0.845678183,19,2,1,NA,16
"8836",905704,905701,0.25,2,2,0.49858852,19,2,2,NA,14
"8837",905704,905702,0.5,2,2,-0.845678183,19,2,2,NA,14
"8838",905704,905703,0.5,2,1,NA,16,2,2,NA,14
"8839",906002,906001,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"8840",906003,906001,0.25,2,2,-0.173544831,19,2,2,-0.173544831,19
"8841",906003,906002,0.25,2,2,0.49858852,19,2,2,-0.173544831,19
"8842",906004,906001,0.25,2,2,-0.173544831,19,2,2,-0.845678183,19
"8843",906004,906003,0.25,2,2,-0.173544831,19,2,2,-0.845678183,19
"8844",906004,906002,0.25,2,2,0.49858852,19,2,2,-0.845678183,19
"8845",906005,906002,0.25,2,2,0.49858852,19,2,1,0.8690126119,19
"8846",906005,906001,0.25,2,2,-0.173544831,19,2,1,0.8690126119,19
"8847",906005,906003,0.25,2,2,-0.173544831,19,2,1,0.8690126119,19
"8848",906005,906004,0.25,2,2,-0.845678183,19,2,1,0.8690126119,19
"8849",906302,906301,0.25,2,1,-0.764653989,19,2,2,-1.517811534,19
"8850",906402,906401,0.25,2,2,0.49858852,19,2,2,0.1625218443,19
"8851",906403,906401,0.25,2,2,0.49858852,19,2,2,0.1625218443,19
"8852",906403,906402,0.25,2,2,0.1625218443,19,2,2,0.1625218443,19
"8853",906404,906401,0.25,2,2,0.49858852,19,2,1,0.5422792916,19
"8854",906404,906402,0.25,2,2,0.1625218443,19,2,1,0.5422792916,19
"8855",906404,906403,0.5,2,2,0.1625218443,19,2,1,0.5422792916,19
"8856",906502,906501,0.5,2,2,-0.509611507,19,2,1,-0.111187349,19
"8857",906702,906701,0.5,2,1,NA,NA,2,2,-0.845678183,19
"8858",906703,906701,0.5,2,1,NA,NA,2,2,NA,NA
"8859",906703,906702,0.5,2,2,-0.845678183,19,2,2,NA,NA
"8860",907002,907001,0.5,2,2,0.1625218443,19,2,2,1.1707218712,19
"8861",907003,907001,0.5,2,2,0.1625218443,19,2,2,NA,NA
"8862",907003,907002,0.5,2,2,1.1707218712,19,2,2,NA,NA
"8863",907402,907401,0.25,2,2,0.8346551956,19,2,1,-1.74485395,19
"8864",907403,907401,0.25,2,2,0.8346551956,19,2,2,-1.517811534,19
"8865",907403,907402,0.5,2,1,-1.74485395,19,2,2,-1.517811534,19
"8866",908002,908001,0.5,2,2,-0.173544831,19,2,1,0.5422792916,19
"8867",908003,908001,0.5,2,2,-0.173544831,19,2,1,0.5422792916,19
"8868",908003,908002,0.5,2,1,0.5422792916,19,2,1,0.5422792916,19
"8869",908102,908101,0.5,2,1,0.2155459714,19,2,1,-1.74485395,19
"8870",908103,908101,0.5,2,1,0.2155459714,19,2,1,-0.111187349,19
"8871",908103,908102,0.5,2,1,-1.74485395,19,2,1,-0.111187349,19
"8872",908402,908401,0.5,3,2,NA,5,3,1,NA,2
"8873",908602,908601,0.5,3,2,NA,9,3,1,NA,5
"8874",909202,909201,0.5,2,2,1.1707218712,19,2,2,0.1625218443,19
"8875",910002,910001,0.5,2,2,0.49858852,19,2,1,-0.764653989,19
"8876",910003,910001,0.5,2,2,0.49858852,19,2,1,NA,16
"8877",910003,910002,0.5,2,1,-0.764653989,19,2,1,NA,16
"8878",910102,910101,0.5,2,1,0.8690126119,19,2,2,1.5067885468,19
"8879",910103,910101,0.25,2,1,0.8690126119,19,2,2,NA,NA
"8880",910103,910102,0.25,2,2,1.5067885468,19,2,2,NA,NA
"8881",910104,910101,0.25,2,1,0.8690126119,19,2,2,NA,NA
"8882",910104,910102,0.25,2,2,1.5067885468,19,2,2,NA,NA
"8883",910104,910103,0.5,2,2,NA,NA,2,2,NA,NA
"8884",910302,910301,0.5,3,1,NA,7,3,2,NA,6
"8885",910303,910301,0.5,3,1,NA,7,3,2,NA,4
"8886",910303,910302,0.5,3,2,NA,6,3,2,NA,4
"8887",910402,910401,0.5,3,2,NA,9,3,1,NA,6
"8888",910403,910401,NA,3,2,NA,9,3,1,NA,3
"8889",910403,910402,0.5,3,1,NA,6,3,1,NA,3
"8890",910404,910401,NA,3,2,NA,9,3,2,NA,NA
"8891",910404,910402,0.25,3,1,NA,6,3,2,NA,NA
"8892",910404,910403,0.25,3,1,NA,3,3,2,NA,NA
"8893",910802,910801,0.25,2,2,-0.173544831,19,2,2,0.1625218443,19
"8894",910803,910801,0.25,2,2,-0.173544831,19,2,2,0.1625218443,19
"8895",910803,910802,0.25,2,2,0.1625218443,19,2,2,0.1625218443,19
"8896",910902,910901,0.25,2,2,NA,19,2,2,-0.845678183,19
"8897",910903,910901,0.25,2,2,NA,19,2,1,NA,18
"8898",910903,910902,0.25,2,2,-0.845678183,19,2,1,NA,18
"8899",911502,911501,0.25,2,2,0.49858852,19,2,1,-1.41812063,19
"8900",911503,911501,0.25,2,2,0.49858852,19,2,2,NA,16
"8901",911503,911502,0.25,2,1,-1.41812063,19,2,2,NA,16
"8902",911702,911701,0.5,2,1,-0.437920669,19,2,2,NA,18
"8903",911802,911801,NA,3,2,NA,6,3,1,NA,4
"8904",911803,911801,0.25,3,2,NA,6,3,2,NA,3
"8905",911803,911802,0.25,3,1,NA,4,3,2,NA,3
"8906",912202,912201,0.5,3,1,NA,9,3,2,NA,6
"8907",912402,912401,0.5,3,1,NA,9,3,1,NA,7
"8908",913302,913301,0.25,3,2,NA,6,3,1,NA,NA
"8909",913402,913401,0.5,1,1,0.2155459714,19,1,1,NA,18
"8910",914102,914101,0.5,3,2,NA,4,3,2,NA,3
"8911",914202,914201,0.25,3,1,NA,9,3,1,NA,6
"8912",914203,914201,0.25,3,1,NA,9,3,1,NA,NA
"8913",914203,914202,0.25,3,1,NA,6,3,1,NA,NA
"8914",914302,914301,0.5,3,2,NA,4,3,1,NA,3
"8915",914402,914401,0.5,1,2,-0.509611507,19,1,2,NA,18
"8916",914403,914401,0.5,1,2,-0.509611507,19,1,2,NA,17
"8917",914403,914402,0.5,1,2,NA,18,1,2,NA,17
"8918",914502,914501,0.5,3,2,NA,9,3,1,NA,6
"8919",914503,914501,0.5,3,2,NA,9,3,2,NA,1
"8920",914503,914502,0.5,3,1,NA,6,3,2,NA,1
"8921",914504,914501,0.5,3,2,NA,9,3,2,NA,NA
"8922",914504,914502,0.5,3,1,NA,6,3,2,NA,NA
"8923",914504,914503,0.5,3,2,NA,1,3,2,NA,NA
"8924",914802,914801,NA,3,1,NA,8,3,1,NA,3
"8925",915702,915701,0.5,2,1,-0.111187349,19,2,1,1.1957459322,19
"8926",915703,915701,0.5,2,1,-0.111187349,19,2,1,1.1957459322,19
"8927",915703,915702,0.5,2,1,1.1957459322,19,2,1,1.1957459322,19
"8928",917102,917101,0.5,3,1,NA,11,3,2,NA,3
"8929",917103,917101,0.5,3,1,NA,11,3,1,NA,NA
"8930",917103,917102,0.5,3,2,NA,3,3,1,NA,NA
"8931",917202,917201,NA,3,2,NA,11,3,1,NA,NA
"8932",917302,917301,0.5,3,1,NA,8,3,2,NA,7
"8933",917303,917301,0.5,3,1,NA,8,3,1,NA,6
"8934",917303,917302,0.5,3,2,NA,7,3,1,NA,6
"8935",917802,917801,0.25,3,1,NA,6,3,1,NA,0
"8936",917902,917901,0.5,3,2,NA,5,3,1,NA,4
"8937",917903,917901,0.5,3,2,NA,5,3,1,NA,NA
"8938",917903,917902,0.5,3,1,NA,4,3,1,NA,NA
"8939",918002,918001,0.25,2,1,0.8690126119,19,2,1,NA,19
"8940",918003,918001,0.25,2,1,0.8690126119,19,2,1,-0.437920669,19
"8941",918003,918002,0.25,2,1,NA,19,2,1,-0.437920669,19
"8942",918004,918001,0.25,2,1,0.8690126119,19,2,1,-0.437920669,19
"8943",918004,918003,0.25,2,1,-0.437920669,19,2,1,-0.437920669,19
"8944",918004,918002,0.25,2,1,NA,19,2,1,-0.437920669,19
"8945",918005,918002,0.25,2,1,NA,19,2,2,-0.173544831,19
"8946",918005,918001,0.25,2,1,0.8690126119,19,2,2,-0.173544831,19
"8947",918005,918003,0.25,2,1,-0.437920669,19,2,2,-0.173544831,19
"8948",918005,918004,0.5,2,1,-0.437920669,19,2,2,-0.173544831,19
"8949",918202,918201,0.5,2,2,1.1707218712,19,2,2,-0.173544831,19
"8950",918203,918201,0.25,2,2,1.1707218712,19,2,2,0.49858852,19
"8951",918203,918202,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"8952",918302,918301,0.5,2,1,1.5224792524,19,2,2,2.5149885737,19
"8953",918303,918301,0.375,2,1,1.5224792524,19,2,1,2.5026792132,19
"8954",918303,918302,0.5,2,2,2.5149885737,19,2,1,2.5026792132,19
"8955",919202,919201,0.25,2,2,0.1625218443,19,2,2,1.5067885468,19
"8956",919902,919901,0.5,2,1,NA,NA,2,2,NA,NA
"8957",920102,920101,0.5,2,2,-0.509611507,19,2,2,-1.853878209,19
"8958",920502,920501,0.25,2,1,0.2155459714,19,2,1,-3.051787231,19
"8959",920503,920501,0.25,2,1,0.2155459714,19,2,2,NA,14
"8960",920503,920502,0.5,2,1,-3.051787231,19,2,2,NA,14
"8961",920602,920601,0.5,2,1,0.8690126119,19,2,1,0.5422792916,19
"8962",921402,921401,0.25,1,2,-1.517811534,19,1,2,0.1625218443,19
"8963",921403,921401,0.25,1,2,-1.517811534,19,1,2,-0.845678183,19
"8964",921403,921402,0.25,1,2,0.1625218443,19,1,2,-0.845678183,19
"8965",921404,921401,0.25,1,2,-1.517811534,19,1,2,-1.517811534,19
"8966",921404,921402,0.25,1,2,0.1625218443,19,1,2,-1.517811534,19
"8967",921404,921403,0.5,1,2,-0.845678183,19,1,2,-1.517811534,19
"8968",922002,922001,0.5,1,2,-1.517811534,19,1,2,-1.853878209,19
"8969",922302,922301,0.25,1,1,1.5224792524,19,1,2,NA,NA
"8970",922802,922801,0.5,3,1,NA,11,3,1,NA,5
"8971",922902,922901,0.25,1,2,0.1625218443,19,1,2,NA,NA
"8972",922903,922901,0.25,1,2,0.1625218443,19,1,1,NA,NA
