"SubjectTag","SubjectID","Generation","HeightZGender","HeightZGenderAge","MathStandardized"
365903,365903,2,-1.95442269817925,-1.8216248811283,84
366101,366101,2,0.146847199169922,0.132011695342728,95
366201,366201,2,-0.203364450388273,-0.205724056306393,105
366202,366202,2,-1.25399939906286,-1.25620664563822,91
366301,366301,2,0.587124697467192,0.752207479899074,128
366302,366302,2,NA,NA,112
366701,366701,2,NA,NA,NA
366901,366901,2,0.847270498286312,0.879081823385459,126
366902,366902,2,-0.0589950293940365,-0.159373996370738,119
366903,366903,2,0.146847199169922,0.190460375323854,125
367401,367401,2,NA,NA,NA
367402,367402,2,NA,NA,NA
367701,367701,2,NA,NA,119
367702,367702,2,NA,NA,118
367801,367801,2,NA,NA,NA
367901,367901,2,0.910184560897806,0.826659513885604,100
367902,367902,2,1.23324442432842,1.25168609481458,92
367903,367903,2,-0.203364450388273,-0.169617541797851,86
368101,368101,2,-0.203364450388273,-0.191086130713889,111
368102,368102,2,-0.0589950293940365,-0.159373996370738,114
368201,368201,2,NA,NA,NA
368202,368202,2,NA,NA,NA
368203,368203,2,NA,NA,NA
368701,368701,2,2.59832874607729,2.52607432689628,119
368702,368702,2,NA,NA,120
368801,368801,2,NA,NA,NA
368802,368802,2,NA,NA,NA
368803,368803,2,NA,NA,NA
368804,368804,2,NA,NA,NA
369101,369101,2,-0.382054892824651,-0.396270195608205,93
369102,369102,2,0.146847199169922,0.143987650660184,91
369103,369103,2,-0.553576099946467,-0.529695458919556,100
369201,369201,2,-0.705114756255265,-0.802683819787775,83
369202,369202,2,1.5476937974027,1.61831436911672,93
369701,369701,2,0.847270498286312,0.888698998947474,103
369702,369702,2,-0.0589950293940365,-0.0730151831008213,93
369703,369703,2,-0.705114756255265,-0.829210626116616,117
369704,369704,2,-0.903787749504662,-0.889773376041261,86
369705,369705,2,NA,NA,NA
369801,369801,2,-0.0589950293940365,-0.103732944259383,108
369802,369802,2,0.146847199169922,0.15169854157655,100
369803,369803,2,1.55630428775903,1.51799490766511,107
369901,369901,2,-1.35123448311649,-1.49597571550513,117
