"SubjectTag","SubjectID","Generation","HeightZGenderAge","WeightZGenderAge","AfqtRescaled2006Gaussified","Afi","Afm"
675900,6759,1,-0.2975169,-0.5989035,-1.480158,14,NA
676000,6760,1,0.6677987,-1.102735,-1.064056,14,NA
676100,6761,1,-0.09577379,-0.9487254,-1.606569,16,15
676200,6762,1,-1.903514,-0.6386304,-1.228723,16,NA
676300,6763,1,-0.124504,0.3198579,NA,15,12
676400,6764,1,-2.76066,-1.295661,-1.635497,17,NA
676500,6765,1,-0.4790396,0.7309038,-0.368398,19,13
676600,6766,1,1.019169,-1.028121,-0.1290738,18,16
676700,6767,1,0.6484423,-0.9077729,0.6051081,15,13
676800,6768,1,1.280635,1.435783,1.107661,NA,NA
676900,6769,1,-1.063273,-0.1983823,-0.1410859,6,NA
677000,6770,1,-0.3452169,-0.6386304,-0.330674,16,NA
677100,6771,1,-1.067172,0.02704602,-1.399108,9,NA
677200,6772,1,-0.4790396,NA,NA,17,10
677300,6773,1,-0.8548669,-1.345703,-1.294798,17,10
677400,6774,1,-1.982349,-0.7029383,-0.7222824,22,15
677500,6775,1,-1.063273,-1.478541,-1.512178,14,NA
677600,6776,1,0.2744323,0.449667,0.9025909,14,NA
677700,6777,1,0.2758737,-0.2341652,-1.615999,23,12
677800,6778,1,0.6916907,2.114182,-0.9662893,14,NA
677900,6779,1,-0.3452169,0.06238123,0.2318115,8,NA
678000,6780,1,-1.198905,-0.5676379,-1.106781,15,13
678100,6781,1,-0.2960727,-0.5876225,NA,14,NA
678200,6782,1,-2.682653,-1.376537,0.3761534,18,NA
678300,6783,1,-0.09577379,0.7979774,-0.3742086,18,13
678400,6784,1,0.03318178,0.3773078,0.2304968,17,NA
678500,6785,1,-1.063273,-1.478541,NA,12,NA
678600,6786,1,-2.348733,-1.192061,-1.029681,14,NA
678700,6787,1,-0.4674212,0.2422083,-1.22745,15,9
678800,6788,1,1.02427,0.8538045,-1.557492,14,NA
678900,6789,1,-2.930108,-2.298921,-0.555148,16,NA
679000,6790,1,-1.346975,-1.192061,-0.9394877,11,NA
679100,6791,1,-1.283836,-0.2016504,-0.8935513,13,NA
679200,6792,1,-0.9545816,-1.050789,-0.5104789,15,NA
679300,6793,1,-1.210716,-0.7502365,-1.229214,19,12
679400,6794,1,-2.348733,-1.597909,NA,15,NA
679500,6795,1,-2.073374,1.083599,-0.571108,8,NA
679600,6796,1,-0.7317706,-0.5012302,-0.3954151,18,NA
679700,6797,1,NA,NA,NA,NA,NA
679800,6798,1,NA,NA,NA,NA,NA
679900,6799,1,-2.073374,-0.6773223,-0.5734996,14,NA
680000,6800,1,0.2744323,0.3792302,0.4730056,14,NA
680100,6801,1,0.6565413,1.02166,-0.2934753,15,NA
680200,6802,1,-0.3963696,-0.6773223,0.06873549,14,NA
680300,6803,1,-0.7237954,0.3502573,0.8363179,15,NA
680400,6804,1,-0.8390687,-0.5517475,-1.263088,14,13
680500,6805,1,-2.228148,-1.102735,0.2879155,17,NA
680600,6806,1,-0.04484051,-0.3812621,-0.7976187,12,NA
680700,6807,1,-0.4790396,0.3212346,0.9615444,13,12
680800,6808,1,1.3502,1.072058,0.8556934,14,NA
680900,6809,1,-0.7237954,0.5331372,0.1328066,12,NA
681000,6810,1,-0.09577379,-0.07537402,-0.837106,17,15
681100,6811,1,-0.9545816,-1.166581,1.062003,21,NA
681200,6812,1,-0.4984654,-0.3073661,-1.786959,NA,10
681300,6813,1,0.9904608,-0.5648397,-0.9605605,17,NA
681400,6814,1,0.6484423,-1.276475,-1.019232,16,14
681500,6815,1,-2.421183,-1.295661,-0.5268108,19,NA
681600,6816,1,-0.09577379,0.4009995,0.6819994,22,13
681700,6817,1,0.272615,-0.7029383,1.63454,21,15
681800,6818,1,0.2805004,0.7272634,0.4189856,18,13
681900,6819,1,1.311342,1.532691,-0.01948849,13,NA
682000,6820,1,-0.4790396,0.6873818,-1.646452,19,9
682100,6821,1,0.6098333,-0.5012302,1.34055,13,NA
682200,6822,1,0.6234189,0.7994998,0.4943041,22,11
682300,6823,1,0.6475809,3.603336,0.7154251,20,12
682400,6824,1,-0.7317706,-0.3251381,-1.174067,15,NA
682500,6825,1,-1.97967,0.7309038,-1.210402,16,13
682600,6826,1,-0.4603105,-1.181016,1.631503,20,10
682700,6827,1,-0.9410607,-0.3276097,0.3288696,16,NA
682800,6828,1,-0.09577379,0.04371935,-1.021426,15,12
682900,6829,1,-1.62035,0.1353803,NA,23,9
683000,6830,1,-1.198905,-0.6903136,-1.013224,NA,12
683100,6831,1,-1.606522,-0.4981038,NA,NA,13
683200,6832,1,NA,-0.9897068,NA,NA,NA
683300,6833,1,-0.01129749,1.390614,NA,14,NA
683400,6834,1,0.3226219,0.2837533,-1.197785,17,NA
683500,6835,1,0.2782838,-0.4858541,0.04252864,18,13
683600,6836,1,0.2946369,-0.0155024,-1.25068,NA,NA
683700,6837,1,-1.283836,-0.3946365,0.3214135,14,NA
683800,6838,1,0.3226219,0.09927657,0.08093473,15,NA
683900,6839,1,-0.4984654,-0.787008,0.1523072,NA,11
684000,6840,1,-1.584604,-1.141491,0.3162262,14,NA
684100,6841,1,1.311342,0.835078,0.1958069,14,NA
684200,6842,1,1.096922,0.3380417,1.545643,18,15
684300,6843,1,-0.01129749,-0.4541536,1.299243,16,NA
684400,6844,1,0.9904608,2.497474,0.6321248,14,NA
684500,6845,1,-0.09577379,1.036164,-0.8476771,16,12
684600,6846,1,-1.737973,1.611875,-0.7975877,18,NA
684700,6847,1,0.6475809,0.4137678,NA,15,12
684800,6848,1,-0.09101339,0.1275245,0.5991868,NA,9
684900,6849,1,-0.06096864,-0.1490461,0.1519101,17,NA
685000,6850,1,-0.6791363,-0.6755257,1.096039,14,NA
685100,6851,1,-2.073374,-1.205599,NA,15,NA
685200,6852,1,0.9973803,-0.233575,0.5406769,20,11
685300,6853,1,0.9735918,0.716017,0.5848582,16,NA
685400,6854,1,0.272615,-0.9897068,0.09378754,18,16
685500,6855,1,0.6234189,2.349112,1.161521,18,13
685600,6856,1,-0.09619468,-0.116742,NA,NA,NA
685700,6857,1,-0.3843179,0.716017,-0.5224427,14,NA
685800,6858,1,0.6484423,1.591209,-1.30963,13,10
685900,6859,1,0.9735918,0.5331372,0.6410039,15,NA
686000,6860,1,-1.680895,-1.376537,0.1664408,15,NA
686100,6861,1,0.9452342,-0.818196,0.100249,16,NA
686200,6862,1,0.2758737,-0.7502365,-0.375356,15,12
686300,6863,1,-1.013056,-1.561014,0.1146028,12,NA
686400,6864,1,-1.742228,-1.478541,-0.8540249,14,NA
686500,6865,1,0.2744323,-0.3603566,-0.9554945,NA,NA
686600,6866,1,1.400097,-0.006500739,-1.060994,14,12
686700,6867,1,-0.06096864,-0.5012302,0.1219613,15,NA
686800,6868,1,0.3624362,0.4930994,-0.5945729,14,NA
686900,6869,1,-0.8390687,-0.9487254,-0.4085833,18,16
687000,6870,1,1.019169,-0.4326541,0.3320665,17,14
687100,6871,1,0.6916907,-0.7806086,-0.2781892,NA,NA
687200,6872,1,0.9452342,0.2031381,-1.573402,15,NA
687300,6873,1,0.3460268,0.6412967,-0.1533854,10,NA
687400,6874,1,-0.8724268,-1.155963,-0.3714287,19,13
687500,6875,1,0.2805004,1.017143,-1.235376,15,12
687600,6876,1,1.016878,-0.03604314,1.013521,15,12
687700,6877,1,-0.8390687,-0.5517475,NA,19,13
687800,6878,1,0.6341144,-0.564142,-0.3284181,15,NA
687900,6879,1,0.2805004,0.6870726,-0.1961686,NA,12
688000,6880,1,0.272615,0.3212346,-0.4587726,21,NA
688100,6881,1,1.019169,0.6391862,-0.8511638,18,15
688200,6882,1,-0.7237954,0.8988969,NA,13,NA
688300,6883,1,-0.2975169,-0.3276097,-0.362174,14,NA
688400,6884,1,-0.7237954,-0.9299017,-0.9430017,13,NA
688500,6885,1,-0.8495849,-0.7597938,-1.140523,19,13
688600,6886,1,0.6565413,0.09927657,-0.5409581,13,NA
688700,6887,1,1.390816,-0.4326541,-0.0319149,21,13
688800,6888,1,-0.7237954,-0.7470218,-1.712419,14,NA
688900,6889,1,-2.744176,-1.557783,NA,16,NA
689000,6890,1,-1.246388,-0.6394259,-1.856811,17,17
689100,6891,1,0.6484423,0.3212346,-1.574473,NA,12
689200,6892,1,0.6098333,3.196703,-0.1406394,17,NA
689300,6893,1,-0.124504,0.8732909,-0.3057488,19,11
689400,6894,1,-1.283836,-0.3560392,-0.4754182,14,NA
689500,6895,1,-0.8390687,-0.1547696,0.4885101,18,10
689600,6896,1,-0.04484051,-0.564142,1.109015,18,NA
689700,6897,1,-0.2975169,-0.521391,-0.1178374,14,NA
689800,6898,1,0.03318178,-0.7806086,-0.596031,10,NA
689900,6899,1,1.6583,1.206137,-1.340903,14,NA
690000,6900,1,0.3624362,0.1843217,-0.5549073,17,NA
690100,6901,1,2.988472,0.004021559,-1.010658,18,15
690200,6902,1,1.32438,0.46823,-0.3389137,9,NA
690300,6903,1,-1.063273,-0.3812621,-0.8586604,14,NA
690400,6904,1,-2.408775,-0.1490461,-2.042107,16,NA
690500,6905,1,-0.4790396,4.008257,-1.179906,17,14
690600,6906,1,-0.7237954,2.544816,-1.688288,18,NA
690700,6907,1,-1.942345,1.342238,-1.741848,16,NA
690800,6908,1,-1.067172,0.3792302,0.3124639,13,NA
690900,6909,1,-0.2960727,-0.9735946,-0.2964714,7,NA
691000,6910,1,-0.2960727,-0.3946365,0.5230191,18,NA
691100,6911,1,-0.6192888,0.6412967,0.1347981,18,NA
691200,6912,1,0.3226219,0.8371835,0.6117642,18,NA
691300,6913,1,0.9973803,0.3198579,0.1213029,18,14
691400,6914,1,1.3502,1.72821,-0.4488236,14,NA
691500,6915,1,1.390816,0.1628127,NA,19,15
691600,6916,1,-0.8724268,-1.008381,-1.617141,15,11
691700,6917,1,-0.09577379,-0.6311431,-0.3368389,17,13
691800,6918,1,-0.6253271,0.2229189,0.01440691,14,NA
691900,6919,1,-0.4984654,-0.3811572,-0.3247278,16,14
692000,6920,1,-1.606522,0.7309038,-0.3988699,13,11
692100,6921,1,0.2805004,0.3655468,-0.3984097,15,12
692200,6922,1,-1.742228,0.716017,0.3885816,20,NA
692300,6923,1,-1.954011,-0.7502365,0.3489642,16,10
692400,6924,1,-0.7300462,-0.9469389,-0.6209497,16,NA
692500,6925,1,-0.124504,-1.155963,-0.2082481,17,13
692600,6926,1,0.03318178,0.5702938,0.1400768,16,NA
692700,6927,1,1.32438,0.8371835,-0.1623858,17,NA
692800,6928,1,2.337963,0.5702938,-0.1603848,12,NA
692900,6929,1,2.119265,0.1722758,0.3527257,17,14
693000,6930,1,0.272615,1.140573,NA,19,12
693100,6931,1,1.371342,-0.233575,NA,17,12
693200,6932,1,1.371342,0.06158922,0.1977024,16,15
693300,6933,1,-0.09101339,1.558741,0.09979633,NA,9
693400,6934,1,0.2494574,0.8732909,0.201241,NA,10
693500,6935,1,0.2946369,0.1673775,-0.7046981,18,NA
693600,6936,1,0.6484423,-1.317442,1.035487,18,14
693700,6937,1,1.033891,-0.277505,-0.6511609,15,12
693800,6938,1,0.3460268,-0.521391,0.2394881,14,NA
693900,6939,1,-0.124504,-0.8607991,-0.9972182,26,13
694000,6940,1,0.6475211,-0.3532586,-1.032307,21,11
694100,6941,1,-1.346975,-0.8231071,-0.6513272,20,NA
694200,6942,1,-0.06096864,0.2031381,0.3608433,18,NA
694300,6943,1,-0.8390687,-0.5517475,-0.9409502,16,13
694400,6944,1,-0.8296077,-1.181016,-0.2703183,NA,NA
694500,6945,1,0.7186117,-0.6226436,-0.4171785,16,NA
694600,6946,1,-0.7317706,-0.5012302,-0.3913101,15,NA
694700,6947,1,-0.9410607,-0.7151723,-1.187644,13,NA
694800,6948,1,-0.4984654,-0.3811572,-1.634096,20,12
694900,6949,1,0.6234189,1.057769,-0.3523375,NA,9
695000,6950,1,1.02427,-0.2932692,-0.4327707,19,15
695100,6951,1,0.2805004,-0.5588401,0.08174655,NA,15
695200,6952,1,-0.8495849,1.892795,-0.7810492,18,12
695300,6953,1,0.6475809,0.331984,0.6612189,17,14
695400,6954,1,-1.067172,0.3792302,0.1635,18,NA
695500,6955,1,-1.40275,2.179056,-0.8934082,13,NA
695600,6956,1,-1.230694,0.3212346,0.03410224,17,12
695700,6957,1,-1.246388,-1.414232,-0.1163065,15,12
695800,6958,1,-0.6046967,-0.8537776,0.1495106,15,NA
695900,6959,1,-1.903514,-1.19939,0.7441613,14,NA
696000,6960,1,-1.262833,-1.412785,0.5467322,15,NA
696100,6961,1,-2.871692,-1.684079,-1.441508,NA,NA
696200,6962,1,NA,NA,NA,NA,NA
696300,6963,1,-1.210716,-1.028121,-0.907039,16,13
696400,6964,1,-1.063273,-0.564142,-0.7008608,12,NA
696500,6965,1,-0.8548669,-0.08843457,1.040033,16,13
696600,6966,1,2.163976,0.2047838,-0.1911724,16,12
696700,6967,1,-0.1032123,-1.112608,-1.371899,16,11
696800,6968,1,-0.8390687,4.52957,-0.3053722,21,12
696900,6969,1,-0.3452169,-0.6386304,-0.1287931,13,NA
697000,6970,1,-0.8724268,-0.04909738,-1.845458,18,13
697100,6971,1,-0.4984654,0.8732909,0.223143,18,15
697200,6972,1,1.32438,0.09927657,-1.022092,6,NA
697300,6973,1,0.6234189,-0.233575,1.122416,17,10
697400,6974,1,-0.7317706,-1.381691,1.306759,14,NA
697500,6975,1,0.6098333,0.3792302,0.98555,17,NA
697600,6976,1,0.2494574,-0.4180527,0.9381557,16,14
697700,6977,1,0.9973803,0.393649,1.056768,NA,NA
697800,6978,1,-0.1032123,0.3212346,0.5714225,19,16
697900,6979,1,-1.606522,-1.112608,0.480598,NA,NA
698000,6980,1,-0.8724268,-1.155963,0.5199667,19,12
698100,6981,1,1.371342,-0.4180527,-0.5718385,26,16
698200,6982,1,0.6475211,0.2422083,0.4792659,20,10
698300,6983,1,0.2758737,0.04371935,0.5041676,19,15
698400,6984,1,1.02427,-0.2932692,0.525776,18,13
698500,6985,1,-0.1032123,-0.2932692,0.278557,17,12
698600,6986,1,-0.1032123,0.64897,0.5446141,21,12
698700,6987,1,0.6341144,-0.9299017,0.8363809,17,NA
698800,6988,1,0.2946369,-0.1983823,-0.1556424,12,NA
698900,6989,1,-0.4790396,-0.2932692,-0.01426001,19,12
699000,6990,1,-1.62035,-0.9714857,-0.1868819,NA,11
699100,6991,1,0.3226219,-0.1958862,-0.7393539,25,NA
699200,6992,1,1.02427,0.1164,0.38913,16,12
699300,6993,1,-0.01129749,0.6527068,-1.56136,11,NA
699400,6994,1,-0.8724268,0.6888132,-0.8553874,14,13
699500,6995,1,1.371342,1.463619,-1.714995,14,13
699600,6996,1,0.6916907,0.3773078,0.4988091,15,NA
699700,6997,1,2.134111,1.036164,-1.380459,19,10
699800,6998,1,0.3226219,-0.3065722,0.08821198,16,NA
699900,6999,1,-0.4603105,0.740903,-0.6492676,18,14
700000,7000,1,-0.4790396,-0.2932692,-0.5157367,21,11
700100,7001,1,NA,NA,NA,16,NA
700200,7002,1,-0.4674212,-0.9487254,-0.3906684,16,11
700300,7003,1,-1.402572,-0.6773223,0.1686293,13,NA
700400,7004,1,-0.2975169,1.222641,-0.3486514,11,NA
700500,7005,1,0.9973803,0.6519177,-1.380875,16,15
700600,7006,1,1.019169,1.036164,1.153126,17,12
700700,7007,1,-1.283836,0.1843217,1.736769,18,NA
700800,7008,1,0.2946369,0.789169,-0.592198,14,NA
700900,7009,1,1.32438,0.46823,-0.3502367,12,NA
701000,7010,1,0.6565413,0.1730673,-0.2201748,10,NA
701100,7011,1,-0.3963696,0.3792302,1.032094,19,NA
701200,7012,1,-1.62035,-1.26665,-0.4058175,18,11
701300,7013,1,1.313069,-0.0155024,0.294747,16,NA
701400,7014,1,-1.283836,-0.7806086,0.7099904,18,NA
701500,7015,1,0.2758737,-0.7502365,-0.5127579,15,13
701600,7016,1,0.2494574,0.1353803,1.313616,18,11
701700,7017,1,-1.246388,0.8732909,0.1901851,NA,12
701800,7018,1,-1.346975,-1.11827,-1.002773,16,NA
701900,7019,1,-1.246388,-1.155963,0.6413836,16,12
702000,7020,1,-0.4790396,-0.2932692,-0.2702475,16,16
702100,7021,1,-0.4790396,-0.9077729,-0.2131789,17,10
702200,7022,1,1.019169,-0.7502365,-1.122554,16,15
702300,7023,1,-0.01129749,-0.4541536,-0.77026,16,NA
702400,7024,1,0.272615,2.697316,0.506203,NA,13
702500,7025,1,-0.04484051,1.081777,-0.4907381,22,NA
702600,7026,1,0.2744323,0.2031381,0.3637669,16,NA
702700,7027,1,-1.013056,2.681951,0.1130059,15,NA
702800,7028,1,0.2805004,0.2851653,-0.3835446,17,14
702900,7029,1,-1.067172,-1.029506,-1.586087,16,NA
703000,7030,1,1.410586,0.08421163,0.4278489,17,13
703100,7031,1,1.386175,-0.4858541,0.7817643,18,13
703200,7032,1,-0.4674212,-0.273863,0.1334194,16,14
703300,7033,1,-1.067172,-1.099943,-1.00564,13,NA
703400,7034,1,0.6944635,-1.020794,-0.7044615,16,NA
703500,7035,1,-0.3963696,-1.029506,-0.3059346,14,NA
703600,7036,1,-1.62035,-1.561814,-0.4098818,19,14
703700,7037,1,-0.01129749,-0.6386304,-0.3455177,16,NA
703800,7038,1,-0.09101339,-0.3631784,-1.236084,17,14
703900,7039,1,-0.8548669,0.4851023,0.129455,14,11
704000,7040,1,1.390816,4.608965,0.3813749,18,14
704100,7041,1,0.6098333,2.316243,0.1583057,16,NA
704200,7042,1,1.019169,0.6391862,-0.03480421,10,13
704300,7043,1,-0.3452169,-0.4541536,1.411021,15,NA
704400,7044,1,-0.06096864,0.02704602,-0.06974554,16,NA
704500,7045,1,-1.246388,0.3198579,-0.114588,17,15
704600,7046,1,-0.4603105,2.785498,-0.1817356,17,13
704700,7047,1,-1.737973,0.02704602,NA,18,NA
704800,7048,1,-1.568202,-0.4858541,1.019046,NA,14
704900,7049,1,-1.582364,-1.425099,0.8079333,17,12
705000,7050,1,-0.8548669,-0.2932692,-0.2598286,17,13
705100,7051,1,-0.7946284,-1.714331,-1.283803,16,NA
705200,7052,1,-0.4728898,-0.5186494,-0.7474021,16,11
705300,7053,1,-0.8390687,-0.273863,-1.386584,16,14
705400,7054,1,-0.4674212,-0.4326541,-0.2063634,16,13
705500,7055,1,0.272615,0.1164,0.2718459,19,16
705600,7056,1,0.6677987,0.835078,0.2124584,16,NA
705700,7057,1,2.670979,0.3502573,-1.43674,14,NA
705800,7058,1,-1.954011,-0.3532586,-0.6103652,17,15
705900,7059,1,-1.013056,-1.376537,-0.5927591,16,NA
706000,7060,1,0.3226219,1.759567,0.6503618,NA,NA
706100,7061,1,-0.3452169,-0.2696769,1.956994,NA,NA
706200,7062,1,-0.7237954,-0.9299017,0.3880306,15,NA
706300,7063,1,0.2946369,0.716017,0.6127422,17,NA
706400,7064,1,0.2494574,1.980157,-0.7671345,15,17
706500,7065,1,-0.8390687,-0.1944674,-1.347926,15,15
706600,7066,1,1.400097,0.64897,-0.6010803,16,15
706700,7067,1,0.6475211,4.88685,-0.02502502,NA,11
706800,7068,1,-1.063273,1.264657,-1.30335,14,NA
706900,7069,1,0.9452342,-0.6773223,-0.6188743,19,NA
707000,7070,1,0.6098333,0.02704602,-1.408319,13,NA
707100,7071,1,-0.2975169,-0.4438785,-0.7371279,16,NA
707200,7072,1,-1.402572,-0.5364486,-1.269829,17,NA
707300,7073,1,2.540671,1.209552,-0.2601644,18,11
707400,7074,1,-0.09577379,1.036164,0.3494485,17,14
707500,7075,1,-1.230694,-0.2932692,0.7398292,25,15
707600,7076,1,-0.7237954,-1.295661,1.599238,16,NA
707700,7077,1,-0.09577379,0.004021559,-0.7236483,18,13
707800,7078,1,0.6916907,-0.2016504,-0.8864535,13,NA
707900,7079,1,0.02425495,0.9125905,0.6110339,15,NA
708000,7080,1,-1.067172,-0.4660118,0.3167867,NA,NA
708100,7081,1,0.2805004,0.1645931,0.001962857,19,14
708200,7082,1,-0.7237954,-0.3812621,-0.1841331,18,NA
708300,7083,1,0.6677987,-0.2888534,-1.581926,10,NA
708400,7084,1,-0.124504,-0.787008,0.1774897,24,14
708500,7085,1,0.6484423,1.140573,-0.6888745,17,14
708600,7086,1,-0.4984654,-0.9714857,-0.4110183,NA,12
708700,7087,1,-1.067172,0.2031381,1.080728,17,NA
708800,7088,1,-1.230694,-0.7029383,-0.9056045,18,9
708900,7089,1,-0.124504,-0.6025303,-1.311782,16,11
709000,7090,1,2.622239,1.259691,-0.2973746,14,NA
709100,7091,1,1.951437,0.4848854,0.1801822,17,NA
709200,7092,1,-1.246388,0.3198579,1.275713,16,13
709300,7093,1,0.2946369,4.190734,0.8013344,22,NA
709400,7094,1,1.371342,1.980157,-1.734766,17,11
709500,7095,1,-0.124504,-0.1228884,-1.23261,15,9
709600,7096,1,0.6475211,-0.6311431,-0.009422215,16,11
709700,7097,1,-0.124504,0.6888132,-0.8784044,16,12
709800,7098,1,-0.8390687,-1.345703,-1.311957,16,11
709900,7099,1,0.9452342,-0.0081724,0.4917293,16,NA
710000,7100,1,-0.3963696,-1.381691,0.2439858,14,NA
710100,7101,1,1.280635,0.5553223,NA,9,NA
710200,7102,1,0.6475211,2.227098,0.3295925,16,10
710300,7103,1,0.6098333,-0.3251381,-0.02165444,16,NA
710400,7104,1,0.6677987,-0.521391,0.1019716,15,NA
710500,7105,1,-0.4984654,0.8732909,-0.3272903,17,10
710600,7106,1,-0.4603105,-0.07693505,0.511439,15,12
710700,7107,1,-0.8390687,0.8376752,1.531987,NA,13
710800,7108,1,0.6341144,1.447536,0.03052295,23,NA
710900,7109,1,2.286838,-0.6773223,0.001425006,8,NA
711000,7110,1,0.9895706,-0.521391,-0.150347,11,NA
711100,7111,1,-1.568202,-1.221908,-0.01942411,16,13
711200,7112,1,0.02425495,0.6412967,-0.1374919,11,NA
711300,7113,1,1.616036,0.2031381,-0.6087544,16,NA
711400,7114,1,-0.3963696,-0.2547013,1.568191,14,NA
711500,7115,1,2.917366,0.486119,0.5541551,16,12
711600,7116,1,0.6475211,-0.3532586,0.377862,17,12
711700,7117,1,NA,NA,NA,NA,NA
711800,7118,1,-2.358176,-1.440343,-0.4986271,17,14
711900,7119,1,0.6677987,0.1762216,2.2902,16,NA
712000,7120,1,-0.4790396,-0.08843457,0.08451712,14,12
712100,7121,1,-0.2960727,-0.9735946,-0.517018,18,NA
712200,7122,1,1.992024,0.1673775,-0.9037519,13,NA
712300,7123,1,0.6484423,0.1164,-0.7455112,NA,12
712400,7124,1,-0.09577379,0.6391862,-1.486216,16,10
712500,7125,1,0.2946369,-0.49099,-0.2454096,15,NA
712600,7126,1,0.2758737,-0.6311431,-1.030778,18,12
712700,7127,1,-0.8724268,-0.4180527,-1.519854,18,15
712800,7128,1,-1.582364,-0.6311431,-0.4931815,15,12
712900,7129,1,-1.013056,-1.007584,-0.4119391,16,NA
713000,7130,1,0.272615,0.3212346,-0.7169017,15,13
713100,7131,1,-0.6791363,-0.6386304,-0.03963659,19,NA
713200,7132,1,-2.014814,-1.745491,-1.199673,14,NA
713300,7133,1,0.2946369,-0.1983823,-0.2091576,13,NA
713400,7134,1,0.9735918,0.3502573,-1.465761,17,NA
713500,7135,1,-0.7317706,-1.205599,-1.270169,18,NA
713600,7136,1,1.32438,2.128521,0.3724459,14,NA
713700,7137,1,-0.4674212,1.83012,-0.3595903,16,12
713800,7138,1,-0.8724268,-1.008381,-1.552951,16,14
713900,7139,1,-1.230694,-0.7029383,-1.093708,13,9
714000,7140,1,-1.063273,-0.0155024,-1.105682,9,NA
714100,7141,1,0.3226219,0.09927657,-1.335562,12,NA
714200,7142,1,-1.61309,-2.015719,-0.7415209,7,NA
714300,7143,1,-0.06096864,0.2031381,1.03976,17,NA
714400,7144,1,-0.4790396,-0.7439053,0.6174757,15,11
714500,7145,1,1.3502,-0.5876225,0.3969002,16,NA
714600,7146,1,-0.1032123,-0.08843457,0.06736149,16,13
714700,7147,1,-0.8548669,-1.317442,0.07268807,NA,13
714800,7148,1,0.9973803,1.611202,0.3713066,17,11
714900,7149,1,-1.737973,-0.3251381,-0.7743719,7,NA
715000,7150,1,1.313069,1.081777,0.5517211,20,NA
715100,7151,1,0.03318178,0.3773078,-1.110556,13,NA
715200,7152,1,-0.124504,0.7994998,-0.3319828,17,10
715300,7153,1,-0.1032123,0.2393008,-0.951443,19,14
715400,7154,1,-0.9545816,0.3773078,-0.46103,14,NA
715500,7155,1,0.9452342,0.09748285,0.6665383,11,NA
715600,7156,1,-0.8296077,-0.6085298,0.1791261,18,13
715700,7157,1,-0.8548669,1.140573,-1.142633,16,14
715800,7158,1,0.9973803,2.349112,-1.397673,14,12
715900,7159,1,NA,NA,NA,21,NA
716000,7160,1,-1.230694,-1.194541,NA,16,NA
716100,7161,1,0.9904608,-1.302747,-1.217905,15,NA
716200,7162,1,-1.680895,1.02166,-0.4164083,17,NA
716300,7163,1,0.9973803,0.1353803,-0.5465367,16,12
716400,7164,1,1.313069,0.4234093,-0.2981779,13,NA
716500,7165,1,0.03318178,0.1457245,-0.4061864,17,NA
716600,7166,1,-1.602975,-0.8401752,0.9092441,17,12
716700,7167,1,-1.62035,-1.488023,-1.458747,14,13
716800,7168,1,1.652547,0.1673775,1.880339,11,NA
716900,7169,1,-0.4984654,-1.340441,-1.0704,16,12
717000,7170,1,-1.230694,-0.7439053,-1.373953,17,12
717100,7171,1,-0.8724268,2.86565,-1.619037,15,13
717200,7172,1,-1.582364,1.750724,-0.7507203,16,12
717300,7173,1,-1.013056,0.2837533,-0.805611,16,NA
717400,7174,1,1.400097,-0.006500739,-2.118225,16,13
717500,7175,1,-0.4984654,0.3198579,-0.2676376,17,13
717600,7176,1,-1.063273,-0.3812621,NA,NA,NA
717700,7177,1,-1.994311,1.242246,-0.08894322,18,9
717800,7178,1,0.6484423,1.550242,-1.667649,16,16
717900,7179,1,1.400097,-0.2932692,-1.590156,17,14
718000,7180,1,1.02427,-0.08843457,-2.237979,18,17
718100,7181,1,-0.1032123,-0.08843457,-1.146491,17,9
718200,7182,1,-0.3843179,-1.478541,-1.061957,16,NA
718300,7183,1,-0.4984654,0.02469368,-0.3639583,18,11
718400,7184,1,-1.230694,0.3212346,-2.750328,17,10
718500,7185,1,-1.013056,-1.561014,1.128576,14,NA
718600,7186,1,-1.937499,NA,-1.981399,15,15
718700,7187,1,-1.013056,-0.5648397,-0.7133183,10,NA
718800,7188,1,-1.942345,-0.8192058,-0.661486,18,NA
718900,7189,1,-0.8724268,-1.008381,-1.28043,18,12
719000,7190,1,-0.06096864,-0.6068855,0.7735009,12,NA
719100,7191,1,0.3624362,0.7632799,-0.4015287,14,NA
719200,7192,1,-0.8724268,2.349112,-1.005301,14,11
719300,7193,1,0.9904608,0.46823,0.1831642,15,NA
719400,7194,1,-1.602975,0.08421163,NA,18,12
719500,7195,1,0.9452342,-1.733875,NA,18,NA
719600,7196,1,-0.01129749,-0.08520016,-0.3623703,15,NA
719700,7197,1,-0.8724268,-0.6394259,-2.130772,17,15
719800,7198,1,-1.210716,0.6391862,-0.3077867,16,13
719900,7199,1,-0.8390687,0.6391862,-1.091418,16,12
720000,7200,1,-0.7317706,-0.2547013,-1.175975,17,NA
720100,7201,1,-1.230694,-1.48131,2.018734,19,13
720200,7202,1,0.9973803,0.1353803,0.4279556,NA,NA
720300,7203,1,1.280635,1.154035,0.04644775,18,NA
720400,7204,1,1.652547,1.447536,-0.2873896,18,NA
720500,7205,1,1.380058,1.154689,0.7836663,18,NA
720600,7206,1,-0.09577379,-1.028121,-0.3659203,20,16
720700,7207,1,1.02427,-0.2932692,-1.129601,14,13
720800,7208,1,-1.346975,-0.6386304,-1.453349,19,NA
720900,7209,1,-2.697306,-0.5517475,-1.487012,15,11
