16502,16503,165,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,16502,16503,116,0.474020642707521,100,
16701,16702,167,2,1,0.5,0.5,1,2004,2004,0.5,0.5,0.5,,,0.5,,,2,2,16701,16702,113,1.51799490766511,110,-0.169617541797851
17401,17402,174,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17401,17402,111,-0.829210626116616,106,0.255023144487738
17501,17502,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17501,17502,119,0.170937007966158,104,0.515390182481005
17501,17503,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17501,17503,119,0.170937007966158,131,-0.829210626116616
17501,17504,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17501,17504,119,0.170937007966158,,0.989967122592301
17502,17503,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17502,17503,104,0.515390182481005,131,-0.829210626116616
17502,17504,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17502,17504,104,0.515390182481005,,0.989967122592301
17503,17504,175,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17503,17504,131,-0.829210626116616,,0.989967122592301
17901,17902,179,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,17901,17902,96,-1.66495479664488,100,-0.205724056306393
18001,18002,180,2,1,0.5,0.5,1,2008,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,18001,18002,115,0.573494841913946,102,-0.1624455367281
18001,18003,180,2,1,0.5,0.5,1,2008,2002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,18001,18003,115,0.573494841913946,111,0.0188840227604028
