"SubjectTag_S1","SubjectTag_S2","ExtendedID","RelationshipPath","EverSharedHouse","R","RFull","IsMz","LastSurvey_S1","LastSurvey_S2","RImplicitPass1","RImplicit","RImplicit2004","RExplicit","RExplicitPass1","RPass1","RExplicitOlderSibVersion","RExplicitYoungerSibVersion","Generation_S1","Generation_S2","SubjectID_S1","SubjectID_S2","MathStandardized_S1","HeightZGenderAge_S1","MathStandardized_S2","HeightZGenderAge_S2"
716901,716902,7169,"Gen2Siblings",TRUE,0.375,0.375,"No",1988,1988,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,716901,716902,73.5,NA,88.5,NA
716901,716903,7169,"Gen2Siblings",TRUE,0.375,0.375,"No",1988,NA,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,716901,716903,73.5,NA,NA,NA
716901,716904,7169,"Gen2Siblings",TRUE,0.375,0.375,"No",1988,1988,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,716901,716904,73.5,NA,91,NA
716902,716903,7169,"Gen2Siblings",TRUE,0.5,0.5,"No",1988,NA,0.5,0.5,0.5,NA,NA,0.5,NA,NA,2,2,716902,716903,88.5,NA,NA,NA
716902,716904,7169,"Gen2Siblings",TRUE,0.375,0.375,"No",1988,1988,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,716902,716904,88.5,NA,91,NA
716903,716904,7169,"Gen2Siblings",TRUE,0.375,0.375,"No",NA,1988,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,716903,716904,NA,NA,91,NA
717001,717002,7170,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,NA,0.25,0.25,0.25,0.25,0.25,0.25,2,2,717001,717002,91,-0.180044319646401,91,-0.570531741391015
717001,717003,7170,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,717001,717003,91,-0.180044319646401,89,-0.488051833122852
717002,717003,7170,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,717002,717003,91,-0.570531741391015,89,-0.488051833122852
717101,717102,7170,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2008,0.25,0.25,0.25,0.25,0.25,0.25,0.25,NA,2,2,717101,717102,87,-2.26205093621082,82,NA
717401,717402,7174,"Gen2Siblings",TRUE,0.5,0.5,"No",1996,NA,0.5,0.5,0.5,NA,NA,0.5,NA,NA,2,2,717401,717402,98,NA,NA,NA
717901,717902,7178,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,717901,717902,75,0.837702097354673,93,0.573494841913946
717901,717903,7178,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,717901,717903,75,0.837702097354673,90.5,-0.205724056306393
717902,717903,7178,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,717902,717903,93,0.573494841913946,90.5,-0.205724056306393
718001,718002,7178,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2010,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,718001,718002,NA,0.15908362877823,NA,0.888698998947474
718301,718302,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.375,0.5,0.5,0.5,NA,0.5,2,2,718301,718302,92,-0.836676544239161,94,-0.508360431942781
718301,718303,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.25,0.5,0.5,0.5,NA,0.5,2,2,718301,718303,92,-0.836676544239161,92,-0.531340859685516
718302,718303,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,718302,718303,94,-0.508360431942781,92,-0.531340859685516
718401,718402,7183,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,718401,718402,96,0.888698998947474,93,-0.180044319646401
718401,718403,7183,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,718401,718403,96,0.888698998947474,94,-0.751920568333191
718401,718404,7183,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,718401,718404,96,0.888698998947474,70.5,-1.92004198884603
718402,718403,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,718402,718403,93,-0.180044319646401,94,-0.751920568333191
718402,718404,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,718402,718404,93,-0.180044319646401,70.5,-1.92004198884603
718403,718404,7183,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,718403,718404,94,-0.751920568333191,70.5,-1.92004198884603
718601,718602,7185,"Gen2Siblings",TRUE,0.375,0.375,"No",2010,2010,NA,NA,0.375,0.375,0.375,0.375,0.5,0.25,2,2,718601,718602,65,-1.04278022062297,107,NA
718901,718902,7189,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,2,2,718901,718902,90.5,0.837702097354673,91,0.855613767703255
718901,718903,7189,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,718901,718903,90.5,0.837702097354673,81,0.826659513885604
718902,718903,7189,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,718902,718903,91,0.855613767703255,81,0.826659513885604
719401,719402,7194,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,NA,0.375,0.5,0.5,0.5,0.5,0.5,2,2,719401,719402,86,0.573494841913946,98.5,1.4615362418355
719701,719702,7197,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,2010,NA,0.5,0.25,0.25,0.25,0.25,0.25,0.25,2,2,719701,719702,89.5,-0.871595588657143,79,-2.90240626345569
719801,719802,7197,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,719801,719802,89,0.170937007966158,108.5,0.15908362877823
719801,719803,7197,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,719801,719803,89,0.170937007966158,97.5,-1.21185031762877
719802,719803,7197,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,719802,719803,108.5,0.15908362877823,97.5,-1.21185031762877
720701,720702,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,2006,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.5,2,2,720701,720702,93,NA,108,NA
720701,720703,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,2010,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.5,2,2,720701,720703,93,NA,NA,-0.0730151831008213
720701,720704,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,2006,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.5,2,2,720701,720704,93,NA,NA,0.512674095026959
720702,720703,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",2006,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,720702,720703,108,NA,NA,-0.0730151831008213
720702,720704,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",2006,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,720702,720704,108,NA,NA,0.512674095026959
720703,720704,7207,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,720703,720704,NA,-0.0730151831008213,NA,0.512674095026959
720901,720902,7208,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,720901,720902,97,-0.508360431942781,91,-0.570531741391015
721101,721102,7211,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,721101,721102,99,-1.1166380530523,118,NA
721401,721402,7214,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2008,0.25,0.25,0.375,0.25,0.25,0.25,0.25,NA,2,2,721401,721402,99.5,1.98312205420134,114,NA
721501,721502,7215,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,721501,721502,69,0.504319552660416,81,1.27069412668897
721701,721702,7216,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2002,NA,0.5,0.375,0.5,0.5,0.5,0.5,NA,2,2,721701,721702,88.5,-1.30014711156026,90,-0.495828081422358
721701,721703,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,721701,721703,88.5,-1.30014711156026,78,-0.836676544239161
721701,721704,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,721701,721704,88.5,-1.30014711156026,97,-1.8216248811283
721701,721705,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,721701,721705,88.5,-1.30014711156026,80,-1.68929
721701,721706,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,721701,721706,88.5,-1.30014711156026,82.5,-1.275893
721702,721703,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2002,2010,0.25,0.25,0.375,0.25,0.25,0.25,NA,0.25,2,2,721702,721703,90,-0.495828081422358,78,-0.836676544239161
721702,721704,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2002,2010,0.25,0.25,0.375,0.25,0.25,0.25,NA,0.25,2,2,721702,721704,90,-0.495828081422358,97,-1.8216248811283
721702,721705,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2002,2010,0.25,0.25,0.375,0.25,0.25,0.25,NA,0.25,2,2,721702,721705,90,-0.495828081422358,80,-1.68929
721702,721706,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2002,2010,0.25,0.25,0.25,0.25,0.25,0.25,NA,0.25,2,2,721702,721706,90,-0.495828081422358,82.5,-1.275893
721703,721704,7216,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,721703,721704,78,-0.836676544239161,97,-1.8216248811283
721703,721705,7216,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,721703,721705,78,-0.836676544239161,80,-1.68929
721703,721706,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,721703,721706,78,-0.836676544239161,82.5,-1.275893
721704,721705,7216,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,721704,721705,97,-1.8216248811283,80,-1.68929
721704,721706,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,721704,721706,97,-1.8216248811283,82.5,-1.275893
721705,721706,7216,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,721705,721706,80,-1.68929,82.5,-1.275893
722001,722002,7218,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,NA,0.25,0.25,0.375,0.25,0.25,0.25,0.25,NA,2,2,722001,722002,85.5,0.5734948,NA,NA
722001,722003,7218,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,722001,722003,85.5,0.5734948,NA,0.5043196
722001,722004,7218,"Gen2Siblings",TRUE,0.25,0.25,"No",2008,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,722001,722004,85.5,0.5734948,92,-0.7195252
722002,722003,7218,"Gen2Siblings",TRUE,0.5,0.5,"No",NA,2010,0.5,0.5,0.375,0.375,0.375,0.5,NA,0.375,2,2,722002,722003,NA,NA,NA,0.5043196
722002,722004,7218,"Gen2Siblings",TRUE,0.375,0.375,"No",NA,2010,NA,0.5,0.375,0.375,0.375,0.375,NA,0.375,2,2,722002,722004,NA,NA,92,-0.7195252
722003,722004,7218,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,722003,722004,NA,0.5043196,92,-0.7195252
722601,722602,7225,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,2,2,722601,722602,95,0.1482718,95,-1.493309
722801,722802,7228,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,722801,722802,89,-0.5083604,93,1.193637
722801,722803,7228,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,722801,722803,89,-0.5083604,106,NA
722802,722803,7228,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,722802,722803,93,1.193637,106,NA
723201,723202,7232,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,NA,NA,NA,NA,0.25,0.25,0.25,0.25,NA,2,2,723201,723202,103,0.5043196,NA,NA
723501,723502,7234,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,723501,723502,98,0.1590836,107.5,-0.9393764
723501,723503,7234,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,723501,723503,98,0.1590836,102,NA
723502,723503,7234,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,723502,723503,107.5,-0.9393764,102,NA
723601,723602,7236,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,723601,723602,102,NA,95,NA
724101,724102,7240,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,724101,724102,104,-1.640579,111,NA
724401,724402,7243,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,724401,724402,108,0.4765879,104.5,0.1590836
724401,724403,7243,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.25,0.375,0.5,0.5,0.5,0.5,0.5,2,2,724401,724403,108,0.4765879,105,-0.1624455
724402,724403,7243,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,2,2,724402,724403,104.5,0.1590836,105,-0.1624455
724601,724602,7245,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,724601,724602,109,NA,101,0.888699
724601,724603,7245,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,2,2,724601,724603,109,NA,94,-0.6285047
724602,724603,7245,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.5,0.375,0.375,0.25,0.5,0.25,2,2,724602,724603,101,0.888699,94,-0.6285047
724901,724902,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,724901,724902,97,-0.9353394,99,-0.4278268
724901,724903,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,NA,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,724901,724903,97,-0.9353394,103,NA
724901,724904,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,NA,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,724901,724904,97,-0.9353394,98,NA
724902,724903,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,724902,724903,99,-0.4278268,103,NA
724902,724904,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,724902,724904,99,-0.4278268,98,NA
724903,724904,7249,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2008,0.5,0.5,0.5,0.5,NA,0.5,NA,NA,2,2,724903,724904,103,NA,98,NA
725201,725202,7252,"Gen2Siblings",TRUE,0.5,0.5,"No",2008,2010,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,2,2,725201,725202,109,-0.2118254,102,-1.04278
725301,725302,7253,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,1992,0.25,0.25,0.25,0.25,0.25,0.25,0.25,NA,2,2,725301,725302,86,2.774801,99,NA
725301,725303,7253,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,1992,0.25,0.25,0.25,0.25,0.25,0.25,0.25,NA,2,2,725301,725303,86,2.774801,87,NA
725302,725303,7253,"Gen2Siblings",TRUE,0.375,0.375,"No",1992,1992,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,725302,725303,99,NA,87,NA
725601,725602,7255,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,NA,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725601,725602,97,0.8685485,100,-0.2057241
725601,725603,7255,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725601,725603,97,0.8685485,99,-0.4958281
725601,725604,7255,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725601,725604,97,0.8685485,82.5,-1.131523
725602,725603,7255,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,725602,725603,100,-0.2057241,99,-0.4958281
725602,725604,7255,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,725602,725604,100,-0.2057241,82.5,-1.131523
725603,725604,7255,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,725603,725604,99,-0.4958281,82.5,-1.131523
725801,725802,7257,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,NA,NA,0.375,0.5,0.5,0.5,0.5,0.5,2,2,725801,725802,97,0.804904,109,-0.4958281
725901,725902,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725901,725902,105,1.171085,NA,-0.8026838
725901,725903,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,NA,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725901,725903,105,1.171085,74,-1.724202
725901,725904,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725901,725904,105,1.171085,77,1.063682
725901,725905,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2008,0.25,0.25,0.25,0.25,0.25,0.25,0.25,NA,2,2,725901,725905,105,1.171085,98,NA
725902,725903,7257,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,725902,725903,NA,-0.8026838,74,-1.724202
725902,725904,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,725902,725904,NA,-0.8026838,77,1.063682
725902,725905,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2008,0.25,0.25,0.375,0.25,0.25,0.25,0.25,NA,2,2,725902,725905,NA,-0.8026838,98,NA
725903,725904,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,725903,725904,74,-1.724202,77,1.063682
725903,725905,7257,"Gen2Siblings",TRUE,0.25,0.25,"No",2010,2008,0.25,0.25,0.375,0.25,0.25,0.25,0.25,NA,2,2,725903,725905,74,-1.724202,98,NA
725904,725905,7257,"Gen2Siblings",TRUE,0.5,0.5,"No",2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,2,2,725904,725905,77,1.063682,98,NA
726301,726302,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1992,0.25,0.25,0.25,NA,NA,0.25,NA,NA,2,2,726301,726302,96,NA,101.5,NA
726301,726303,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1992,0.25,0.25,0.25,NA,NA,0.25,NA,NA,2,2,726301,726303,96,NA,119,NA
726301,726304,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.25,NA,NA,NA,NA,NA,2,2,726301,726304,96,NA,NA,NA
726301,726305,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726301,726305,96,NA,NA,NA
726301,726306,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726301,726306,96,NA,NA,NA
726301,726307,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.25,NA,NA,NA,NA,NA,2,2,726301,726307,96,NA,NA,NA
726301,726308,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726301,726308,96,NA,NA,NA
726301,726309,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726301,726309,96,NA,NA,NA
726301,726310,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,2008,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726301,726310,96,NA,79.5,NA
726301,726311,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,726301,726311,96,NA,NA,NA
726302,726303,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1992,0.25,0.25,0.25,NA,NA,0.25,NA,NA,2,2,726302,726303,101.5,NA,119,NA
726302,726304,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1992,0.25,0.25,0.25,NA,NA,0.25,NA,NA,2,2,726302,726304,101.5,NA,NA,NA
726302,726305,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1992,0.25,0.25,0.25,NA,NA,0.25,NA,NA,2,2,726302,726305,101.5,NA,NA,NA
726302,726306,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.25,NA,NA,NA,NA,NA,2,2,726302,726306,101.5,NA,NA,NA
726302,726307,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726302,726307,101.5,NA,NA,NA
726302,726308,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726302,726308,101.5,NA,NA,NA
726302,726309,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726302,726309,101.5,NA,NA,NA
726302,726310,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,2008,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726302,726310,101.5,NA,79.5,NA
726302,726311,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,726302,726311,101.5,NA,NA,NA
726303,726304,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726303,726304,119,NA,NA,NA
726303,726305,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726303,726305,119,NA,NA,NA
726303,726306,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726303,726306,119,NA,NA,NA
726303,726307,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726303,726307,119,NA,NA,NA
726303,726308,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726303,726308,119,NA,NA,NA
726303,726309,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726303,726309,119,NA,NA,NA
726303,726310,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,2008,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726303,726310,119,NA,79.5,NA
726303,726311,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,726303,726311,119,NA,NA,NA
726304,726305,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726304,726305,NA,NA,NA,NA
726304,726306,7263,"Gen2Siblings",TRUE,0.5,0.5,"No",1992,1992,NA,0.5,0.375,NA,NA,NA,NA,NA,2,2,726304,726306,NA,NA,NA,NA
726304,726307,7263,"Gen2Siblings",TRUE,0.25,0.25,"No",1992,1996,NA,0.25,0.375,NA,NA,NA,NA,NA,2,2,726304,726307,NA,NA,NA,NA
726304,726308,7263,"Gen2Siblings",TRUE,0.375,0.375,"No",1992,1996,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,726304,726308,NA,NA,NA,NA
726304,726309,7263,"Gen2Siblings",TRUE,0.375,0.375,"No",1992,NA,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,726304,726309,NA,NA,NA,NA
726304,726310,7263,"Gen2Siblings",TRUE,0.375,0.375,"No",1992,2008,NA,NA,0.375,NA,NA,NA,NA,NA,2,2,726304,726310,NA,NA,79.5,NA
726304,726311,7263,"Gen2Siblings",TRUE,0.375,0.375,"No",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,726304,726311,NA,NA,NA,NA
