"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"20011",917901,917902,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,112,125
"20012",917901,917903,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,112,125
"20013",917902,917903,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"20014",918001,918002,0.25,0,2,1,NA,27,23.49075518,13,NA,15,103,113,2,1,0.869004566,31,30.34152749,17,NA,17,91,96
"20015",918001,918003,0.25,0,2,1,-0.437909649,28,29.41122449,15,NA,16,82,92,2,1,0.869004566,31,30.34152749,17,NA,17,91,96
"20016",918001,918004,0.25,0,2,1,-0.437909649,24,28.79332073,NA,NA,18,100,75,2,1,0.869004566,31,30.34152749,17,NA,17,91,96
"20017",918001,918005,0.25,0,2,2,-0.184822883,21,37.75878906,NA,15,17,NA,NA,2,1,0.869004566,31,30.34152749,17,NA,17,91,96
"20018",918002,918003,0.25,0,2,1,-0.437909649,28,29.41122449,15,NA,16,82,92,2,1,NA,27,23.49075518,13,NA,15,103,113
"20019",918002,918004,0.25,0,2,1,-0.437909649,24,28.79332073,NA,NA,18,100,75,2,1,NA,27,23.49075518,13,NA,15,103,113
"20020",918002,918005,0.25,0,2,2,-0.184822883,21,37.75878906,NA,15,17,NA,NA,2,1,NA,27,23.49075518,13,NA,15,103,113
"20021",918003,918004,0.25,0,2,1,-0.437909649,24,28.79332073,NA,NA,18,100,75,2,1,-0.437909649,28,29.41122449,15,NA,16,82,92
"20022",918003,918005,0.25,0,2,2,-0.184822883,21,37.75878906,NA,15,17,NA,NA,2,1,-0.437909649,28,29.41122449,15,NA,16,82,92
"20023",918004,918005,0.5,0,2,2,-0.184822883,21,37.75878906,NA,15,17,NA,NA,2,1,-0.437909649,24,28.79332073,NA,NA,18,100,75
"20024",918201,918202,0.5,0,2,2,-0.184822883,27,31.75170898,16,14,15,103,89,2,2,1.205945297,29,28.18890622,22,11,16,106,91
"20025",918201,918203,0.25,0,2,2,0.510561207,23,28.24265381,18,11,16,97,99,2,2,1.205945297,29,28.18890622,22,11,16,106,91
"20026",918202,918203,0.25,0,2,2,0.510561207,23,28.24265381,18,11,16,97,99,2,2,-0.184822883,27,31.75170898,16,14,15,103,89
"20027",918301,918302,0.5,0,2,2,2.596713477,22,35.93653549,15,12,16,98,105,2,1,1.522461674,28,54.76973684,15,NA,15,111,106
"20028",918301,918303,0.375,0,2,1,2.502647335,22,18.48783695,17,NA,12,75,86,2,1,1.522461674,28,54.76973684,15,NA,15,111,106
"20029",918302,918303,0.5,2,2,1,2.502647335,22,18.48783695,17,NA,12,75,86,2,2,2.596713477,22,35.93653549,15,12,16,98,105
"20030",919201,919202,0.25,0,2,2,1.553637342,19,26.57844991,14,11,13,89,87,2,2,0.162869162,30,33.12475586,17,14,17,88,101
"20031",919901,919902,0.5,0,2,2,NA,NA,NA,NA,NA,NA,89,110,2,1,NA,NA,NA,NA,NA,NA,114,107
"20032",920101,920102,0.5,0,2,2,-1.923283107,30,36.3516231,17,12,18,86,107,2,2,-0.532514927,31,40.73822121,17,11,17,90,100
"20033",920501,920502,0.25,0,2,1,-3.05173808,23,49.12120398,NA,NA,NA,65,65,2,1,0.215547459,26,32.07498512,16,NA,16,98,85
"20034",920501,920503,0.25,0,2,2,NA,14,37.18347107,NA,12,NA,95,87,2,1,0.215547459,26,32.07498512,16,NA,16,98,85
"20035",920502,920503,0.5,0,2,2,NA,14,37.18347107,NA,12,NA,95,87,2,1,-3.05173808,23,49.12120398,NA,NA,NA,65,65
"20036",920601,920602,0.5,0,2,1,0.542276012,23,29.1560571,14,NA,12,97,72,2,1,0.869004566,24,30.34152749,14,NA,14,97,84
"20037",921401,921402,0.25,0,1,2,0.162869162,24,34.94201183,16,10,14,106,117,1,2,-1.575591062,25,29.68222222,14,10,NA,94,86
"20038",921401,921403,0.25,0,1,2,-0.880206972,22,29.26118626,NA,12,NA,98,87,1,2,-1.575591062,25,29.68222222,14,10,NA,94,86
"20039",921401,921404,0.25,0,1,2,-1.575591062,21,39.05555556,14,10,12,95,95,1,2,-1.575591062,25,29.68222222,14,10,NA,94,86
"20040",921402,921403,0.25,0,1,2,-0.880206972,22,29.26118626,NA,12,NA,98,87,1,2,0.162869162,24,34.94201183,16,10,14,106,117
"20041",921402,921404,0.25,0,1,2,-1.575591062,21,39.05555556,14,10,12,95,95,1,2,0.162869162,24,34.94201183,16,10,14,106,117
"20042",921403,921404,0.5,0,1,2,-1.575591062,21,39.05555556,14,10,12,95,95,1,2,-0.880206972,22,29.26118626,NA,12,NA,98,87
"20043",922001,922002,0.5,0,1,2,-1.923283107,29,21.00316001,20,13,15,106,97,1,2,-1.575591062,32,19.72305556,16,12,14,88,92
"20044",922301,922302,0.25,0,1,2,NA,NA,17.97205708,NA,NA,NA,118,123,1,1,1.522461674,19,28.74488889,NA,NA,12,102,126
"20045",922801,922802,0.5,0,3,1,NA,NA,NA,NA,NA,NA,86,98,3,1,NA,11,19.27869898,NA,NA,NA,102,103
"20046",922901,922902,0.25,0,1,2,NA,NA,NA,NA,NA,NA,119,114,1,2,0.162869162,20,18.30295858,16,10,14,104,105
"20047",922901,922903,0.25,0,1,1,NA,NA,NA,NA,NA,NA,98,131,1,2,0.162869162,20,18.30295858,16,10,14,104,105
"20048",922902,922903,0.5,0,1,1,NA,NA,NA,NA,NA,NA,98,131,1,2,NA,NA,NA,NA,NA,NA,119,114
"20049",923101,923102,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"20050",923301,923302,0.25,0,1,1,-0.111181095,25,27.68959184,12,NA,11,87,88,1,1,-0.437909649,28,36.32388154,14,NA,13,97,116
"20051",923301,923303,0.25,0,1,1,-1.418095311,25,23.40105602,12,NA,12,92,101,1,1,-0.437909649,28,36.32388154,14,NA,13,97,116
"20052",923302,923303,0.5,2,1,1,-1.418095311,25,23.40105602,12,NA,12,92,101,1,1,-0.111181095,25,27.68959184,12,NA,11,87,88
"20053",923401,923402,0.25,0,1,2,-2.270975152,19,28.21195006,12,11,17,80,103,1,2,0.162869162,23,17.47100592,17,12,17,95,88
"20054",923801,923802,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"20055",923901,923902,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"20056",924401,924402,0.5,0,3,1,NA,NA,NA,NA,NA,NA,96,NA,3,1,NA,10,NA,NA,NA,NA,101,121
"20057",924601,924602,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"20058",924801,924802,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,6,NA,NA,NA,NA,NA,NA
"20059",925201,925202,0.5,0,3,2,NA,NA,NA,NA,NA,NA,90,109,3,2,NA,9,NA,NA,NA,NA,98,98
"20060",925501,925502,0.25,0,1,1,-0.437909649,26,32.48477211,12,NA,10,96,108,1,2,-1.227899017,31,25.50524053,15,10,15,96,111
"20061",925501,925503,0.25,0,1,2,-1.923283107,24,40.39069233,13,11,15,98,111,1,2,-1.227899017,31,25.50524053,15,10,15,96,111
"20062",925501,925504,0.25,0,1,2,-1.575591062,21,29.29166667,13,11,13,78,115,1,2,-1.227899017,31,25.50524053,15,10,15,96,111
"20063",925502,925503,0.5,0,1,2,-1.923283107,24,40.39069233,13,11,15,98,111,1,1,-0.437909649,26,32.48477211,12,NA,10,96,108
"20064",925502,925504,0.5,0,1,2,-1.575591062,21,29.29166667,13,11,13,78,115,1,1,-0.437909649,26,32.48477211,12,NA,10,96,108
"20065",925503,925504,0.5,0,1,2,-1.575591062,21,29.29166667,13,11,13,78,115,1,2,-1.923283107,24,40.39069233,13,11,15,98,111
"20066",925601,925602,0.25,0,1,1,NA,NA,NA,NA,NA,NA,102,88,1,1,1.522461674,22,38.11822222,NA,NA,15,106,118
"20067",925701,925702,0.5,0,1,1,0.542276012,22,20.07021605,15,NA,14,118,91,1,1,1.19573312,26,22.46621622,18,NA,15,100,108
"20068",925701,925703,0.5,0,1,2,0.162869162,19,23.29467456,NA,11,17,109,113,1,1,1.19573312,26,22.46621622,18,NA,15,100,108
"20069",925702,925703,0.5,0,1,2,0.162869162,19,23.29467456,NA,11,17,109,113,1,1,0.542276012,22,20.07021605,15,NA,14,118,91
"20070",925901,925902,0.5,0,1,2,0.162869162,30,32.60986328,20,11,17,101,102,1,1,NA,32,31.06756757,NA,NA,18,102,101
"20071",926001,926002,0.25,0,1,1,NA,13,19.4834971,NA,NA,NA,104,91,1,2,-1.227899017,29,20.11706556,14,12,NA,96,94
"20072",926101,926102,0.25,0,1,2,-0.880206972,27,27.3945176,NA,12,15,80,79,1,1,-0.111181095,29,27.54612245,13,NA,15,100,100
"20073",926401,926402,0.5,0,1,1,-0.764638203,27,26.6057526,18,NA,13,97,123,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"20074",926401,926403,0.5,0,1,1,-0.111181095,25,32.28061225,22,NA,14,112,120,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"20075",926402,926403,0.5,0,1,1,-0.111181095,25,32.28061225,22,NA,14,112,120,1,1,-0.764638203,27,26.6057526,18,NA,13,97,123
"20076",926801,926802,0.25,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-0.532514927,24,19.4834971,16,11,13,104,110
"20077",927201,927202,0.5,0,1,1,0.869004566,30,24.40514168,14,NA,14,116,119,1,1,0.215547459,33,34.16683198,NA,NA,12,94,84
"20078",927201,927203,0.5,0,1,1,-1.418095311,23,64.55463728,NA,NA,NA,77,65,1,1,0.215547459,33,34.16683198,NA,NA,12,94,84
"20079",927202,927203,0.5,0,1,1,-1.418095311,23,64.55463728,NA,NA,NA,77,65,1,1,0.869004566,30,24.40514168,14,NA,14,116,119
"20080",927301,927302,0.5,0,1,1,-0.764638203,31,31.00819156,13,NA,11,100,109,1,2,0.162869162,33,26.62248521,20,12,14,65,65
"20081",927301,927303,0.5,0,1,2,NA,18,26.62248521,NA,16,NA,91,79,1,2,0.162869162,33,26.62248521,20,12,14,65,65
"20082",927301,927304,0.5,0,1,2,NA,18,31.75170898,NA,12,18,86,78,1,2,0.162869162,33,26.62248521,20,12,14,65,65
"20083",927302,927303,0.5,0,1,2,NA,18,26.62248521,NA,16,NA,91,79,1,1,-0.764638203,31,31.00819156,13,NA,11,100,109
"20084",927302,927304,0.5,0,1,2,NA,18,31.75170898,NA,12,18,86,78,1,1,-0.764638203,31,31.00819156,13,NA,11,100,109
"20085",927303,927304,0.5,0,1,2,NA,18,31.75170898,NA,12,18,86,78,1,2,NA,18,26.62248521,NA,16,NA,91,79
"20086",927401,927402,0.25,0,2,2,1.205945297,29,32.68706747,16,12,14,104,98,2,1,-0.764638203,32,22.8049308,18,NA,17,79,82
"20087",927401,927403,0.25,0,2,2,1.901329387,25,27.25918367,18,13,13,100,93,2,1,-0.764638203,32,22.8049308,18,NA,17,79,82
"20088",927402,927403,0.5,0,2,2,1.901329387,25,27.25918367,18,13,13,100,93,2,2,1.205945297,29,32.68706747,16,12,14,104,98
"20089",927501,927502,0.25,0,1,1,1.19573312,26,29.52702703,11,NA,11,89,105,1,1,-1.091366757,27,27.40588104,13,NA,12,80,90
"20090",927501,927503,0.25,0,1,2,-0.532514927,22,26.56840514,NA,10,12,69,93,1,1,-1.091366757,27,27.40588104,13,NA,12,80,90
"20091",927501,927504,0.25,0,1,1,-0.111181095,21,25.10714286,12,NA,11,109,135,1,1,-1.091366757,27,27.40588104,13,NA,12,80,90
"20092",927502,927503,0.25,0,1,2,-0.532514927,22,26.56840514,NA,10,12,69,93,1,1,1.19573312,26,29.52702703,11,NA,11,89,105
"20093",927502,927504,0.25,0,1,1,-0.111181095,21,25.10714286,12,NA,11,109,135,1,1,1.19573312,26,29.52702703,11,NA,11,89,105
"20094",927503,927504,0.5,0,1,1,-0.111181095,21,25.10714286,12,NA,11,109,135,1,2,-0.532514927,22,26.56840514,NA,10,12,69,93
"20095",927701,927702,0.5,0,1,2,-0.880206972,28,28.71701156,16,12,16,93,94,1,2,-1.575591062,29,27.33888889,14,12,13,99,97
"20096",927701,927703,0.5,0,1,1,-2.071552418,25,41.19140625,13,NA,NA,93,99,1,2,-1.575591062,29,27.33888889,14,12,13,99,97
"20097",927702,927703,0.5,0,1,1,-2.071552418,25,41.19140625,13,NA,NA,93,99,1,2,-0.880206972,28,28.71701156,16,12,16,93,94
"20098",927801,927802,0.5,0,1,2,-1.923283107,22,27.06176386,16,10,16,84,82,1,1,-1.418095311,27,30.66345271,11,NA,11,107,104
"20099",928101,928102,0.5,0,2,2,-0.880206972,24,25.23777315,13,11,11,95,101,2,1,1.19573312,25,22.5945946,14,NA,10,95,91
"20100",928101,928103,0.25,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.19573312,25,22.5945946,14,NA,10,95,91
"20101",928102,928103,0.25,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.880206972,24,25.23777315,13,11,11,95,101
"20102",928401,928402,0.25,0,1,1,-0.437909649,31,23.62528881,14,NA,14,93,93,1,2,1.205945297,32,23.62528881,16,11,15,96,105
"20103",928401,928403,0.25,0,1,1,-1.418095311,28,25.82185491,11,NA,14,98,98,1,2,1.205945297,32,23.62528881,16,11,15,96,105
"20104",928401,928404,0.25,0,1,2,0.858253252,26,23.56509516,11,11,NA,95,86,1,2,1.205945297,32,23.62528881,16,11,15,96,105
"20105",928402,928403,0.5,0,1,1,-1.418095311,28,25.82185491,11,NA,14,98,98,1,1,-0.437909649,31,23.62528881,14,NA,14,93,93
"20106",928402,928404,0.25,0,1,2,0.858253252,26,23.56509516,11,11,NA,95,86,1,1,-0.437909649,31,23.62528881,14,NA,14,93,93
"20107",928403,928404,0.25,0,1,2,0.858253252,26,23.56509516,11,11,NA,95,86,1,1,-1.418095311,28,25.82185491,11,NA,14,98,98
"20108",928601,928602,0.5,0,2,1,NA,16,24.20798898,15,NA,13,101,101,2,2,0.162869162,21,20.79881657,16,13,15,101,101
"20109",928701,928702,0.25,0,2,1,NA,18,26.38393695,15,NA,14,91,102,2,2,1.901329387,26,28.40693878,15,11,17,93,103
"20110",928701,928703,0.25,0,2,2,NA,15,27.4609375,NA,12,NA,65,105,2,2,1.901329387,26,28.40693878,15,11,17,93,103
"20111",928701,928704,0.25,0,2,2,NA,NA,27.16706302,NA,NA,NA,69,97,2,2,1.901329387,26,28.40693878,15,11,17,93,103
"20112",928702,928703,0.5,0,2,2,NA,15,27.4609375,NA,12,NA,65,105,2,1,NA,18,26.38393695,15,NA,14,91,102
"20113",928702,928704,0.5,0,2,2,NA,NA,27.16706302,NA,NA,NA,69,97,2,1,NA,18,26.38393695,15,NA,14,91,102
"20114",928703,928704,0.5,0,2,2,NA,NA,27.16706302,NA,NA,NA,69,97,2,2,NA,15,27.4609375,NA,12,NA,65,105
"20115",929801,929802,0.5,0,2,2,-0.880206972,25,21.03147763,NA,11,13,103,135,2,1,-0.111181095,27,23.7075977,NA,NA,15,103,112
"20116",929801,929803,0.25,0,2,1,NA,10,NA,NA,NA,NA,107,113,2,1,-0.111181095,27,23.7075977,NA,NA,15,103,112
"20117",929801,929804,0.25,0,2,2,NA,9,NA,NA,11,NA,95,98,2,1,-0.111181095,27,23.7075977,NA,NA,15,103,112
"20118",929801,929805,0.25,0,2,1,NA,NA,NA,NA,NA,NA,109,91,2,1,-0.111181095,27,23.7075977,NA,NA,15,103,112
"20119",929802,929803,0.25,0,2,1,NA,10,NA,NA,NA,NA,107,113,2,2,-0.880206972,25,21.03147763,NA,11,13,103,135
"20120",929802,929804,0.25,0,2,2,NA,9,NA,NA,11,NA,95,98,2,2,-0.880206972,25,21.03147763,NA,11,13,103,135
"20121",929802,929805,0.25,0,2,1,NA,NA,NA,NA,NA,NA,109,91,2,2,-0.880206972,25,21.03147763,NA,11,13,103,135
"20122",929803,929804,0.5,0,2,2,NA,9,NA,NA,11,NA,95,98,2,1,NA,10,NA,NA,NA,NA,107,113
"20123",929803,929805,0.25,0,2,1,NA,NA,NA,NA,NA,NA,109,91,2,1,NA,10,NA,NA,NA,NA,107,113
"20124",929804,929805,0.25,0,2,1,NA,NA,NA,NA,NA,NA,109,91,2,2,NA,9,NA,NA,11,NA,95,98
"20125",930801,930802,0.25,0,2,1,NA,14,21.63076923,NA,NA,13,112,113,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20126",930801,930803,0.25,0,2,1,NA,NA,24.88647461,NA,NA,NA,113,107,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20127",930801,930804,0.25,0,2,2,NA,NA,25.56363636,NA,NA,NA,118,110,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20128",930801,930807,0.25,0,2,1,NA,NA,NA,NA,NA,NA,86,113,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20129",930801,930805,0.25,0,2,1,NA,7,NA,NA,NA,NA,121,121,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20130",930801,930806,0.25,0,2,1,NA,NA,NA,NA,NA,NA,114,113,2,1,-0.111181095,23,29.41122449,NA,NA,13,81,87
"20131",930802,930803,0.5,0,2,1,NA,NA,24.88647461,NA,NA,NA,113,107,2,1,NA,14,21.63076923,NA,NA,13,112,113
"20132",930802,930804,0.5,0,2,2,NA,NA,25.56363636,NA,NA,NA,118,110,2,1,NA,14,21.63076923,NA,NA,13,112,113
"20133",930802,930805,0.5,0,2,1,NA,7,NA,NA,NA,NA,121,121,2,1,NA,14,21.63076923,NA,NA,13,112,113
"20134",930802,930806,0.5,0,2,1,NA,NA,NA,NA,NA,NA,114,113,2,1,NA,14,21.63076923,NA,NA,13,112,113
"20135",930802,930807,0.5,0,2,1,NA,NA,NA,NA,NA,NA,86,113,2,1,NA,14,21.63076923,NA,NA,13,112,113
"20136",930803,930806,0.5,0,2,1,NA,NA,NA,NA,NA,NA,114,113,2,1,NA,NA,24.88647461,NA,NA,NA,113,107
"20137",930803,930804,0.5,0,2,2,NA,NA,25.56363636,NA,NA,NA,118,110,2,1,NA,NA,24.88647461,NA,NA,NA,113,107
"20138",930803,930805,0.5,0,2,1,NA,7,NA,NA,NA,NA,121,121,2,1,NA,NA,24.88647461,NA,NA,NA,113,107
"20139",930803,930807,0.5,0,2,1,NA,NA,NA,NA,NA,NA,86,113,2,1,NA,NA,24.88647461,NA,NA,NA,113,107
"20140",930804,930805,0.5,0,2,1,NA,7,NA,NA,NA,NA,121,121,2,2,NA,NA,25.56363636,NA,NA,NA,118,110
"20141",930804,930806,0.5,0,2,1,NA,NA,NA,NA,NA,NA,114,113,2,2,NA,NA,25.56363636,NA,NA,NA,118,110
"20142",930804,930807,0.5,0,2,1,NA,NA,NA,NA,NA,NA,86,113,2,2,NA,NA,25.56363636,NA,NA,NA,118,110
"20143",930805,930806,0.5,0,2,1,NA,NA,NA,NA,NA,NA,114,113,2,1,NA,7,NA,NA,NA,NA,121,121
"20144",930805,930807,0.5,0,2,1,NA,NA,NA,NA,NA,NA,86,113,2,1,NA,7,NA,NA,NA,NA,121,121
"20145",930806,930807,0.5,2,2,1,NA,NA,NA,NA,NA,NA,86,113,2,1,NA,NA,NA,NA,NA,NA,114,113
"20146",931201,931202,0.25,0,1,1,NA,16,34.60923077,NA,NA,15,135,107,1,1,1.522461674,26,31.24444444,16,NA,16,97,93
"20147",931201,931203,0.25,0,1,2,NA,NA,NA,NA,NA,NA,65,82,1,1,1.522461674,26,31.24444444,16,NA,16,97,93
"20148",931201,931204,0.25,0,1,2,NA,NA,NA,NA,NA,NA,81,82,1,1,1.522461674,26,31.24444444,16,NA,16,97,93
"20149",931202,931203,0.25,0,1,2,NA,NA,NA,NA,NA,NA,65,82,1,1,NA,16,34.60923077,NA,NA,15,135,107
"20150",931202,931204,0.25,0,1,2,NA,NA,NA,NA,NA,NA,81,82,1,1,NA,16,34.60923077,NA,NA,15,135,107
"20151",931203,931204,0.5,0,1,2,NA,NA,NA,NA,NA,NA,81,82,1,2,NA,NA,NA,NA,NA,NA,65,82
"20152",931701,931702,0.5,0,2,1,1.19573312,22,24.39189189,16,NA,13,118,99,2,1,0.869004566,27,24.40514168,16,NA,14,114,99
"20153",931701,931703,0.5,0,2,1,0.542276012,21,25.7658179,11,NA,10,103,111,2,1,0.869004566,27,24.40514168,16,NA,14,114,99
"20154",931701,931704,0.5,0,2,2,0.510561207,19,22.43273646,NA,13,17,122,92,2,1,0.869004566,27,24.40514168,16,NA,14,114,99
"20155",931702,931703,0.5,0,2,1,0.542276012,21,25.7658179,11,NA,10,103,111,2,1,1.19573312,22,24.39189189,16,NA,13,118,99
"20156",931702,931704,0.5,0,2,2,0.510561207,19,22.43273646,NA,13,17,122,92,2,1,1.19573312,22,24.39189189,16,NA,13,118,99
"20157",931703,931704,0.5,0,2,2,0.510561207,19,22.43273646,NA,13,17,122,92,2,1,0.542276012,21,25.7658179,11,NA,10,103,111
"20158",931901,931902,0.25,0,2,2,-0.532514927,26,25.68279164,17,12,14,122,135,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"20159",931901,931903,0.25,0,2,1,NA,18,30.78224852,10,NA,10,116,119,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"20160",931902,931903,0.25,0,2,1,NA,18,30.78224852,10,NA,10,116,119,2,2,-0.532514927,26,25.68279164,17,12,14,122,135
"20161",932501,932502,0.5,0,2,1,NA,9,NA,NA,NA,NA,65,105,2,2,NA,14,20.50416667,NA,11,NA,88,102
"20162",933701,933702,0.25,0,2,1,NA,16,22.51118827,NA,NA,14,92,107,2,1,0.215547459,28,37.6532434,13,NA,13,94,86
"20163",934101,934102,0.5,0,2,2,0.162869162,19,21.63076923,NA,11,15,104,105,2,2,-1.227899017,20,25.50524053,17,11,17,78,90
"20164",934201,934202,0.25,0,2,2,NA,15,33.74846261,NA,11,NA,135,131,2,2,1.901329387,22,25.8244898,17,13,14,86,103
"20165",934401,934402,0.5,0,1,1,0.215547459,22,24.40487998,16,NA,16,100,111,1,2,NA,NA,NA,NA,NA,NA,111,114
"20166",934701,934702,0.25,0,2,2,0.510561207,26,25.17630854,NA,12,12,93,96,2,1,NA,12,16.15627693,NA,NA,NA,91,112
"20167",934901,934902,0.5,0,1,1,-0.764638203,26,26.6057526,12,NA,11,93,81,1,2,-0.880206972,30,41.59763314,14,12,12,93,93
"20168",934901,934903,0.25,0,1,2,0.510561207,19,24.20798898,17,12,15,100,102,1,2,-0.880206972,30,41.59763314,14,12,12,93,93
"20169",934901,934904,0.25,0,1,2,NA,17,21.53775867,16,12,15,88,123,1,2,-0.880206972,30,41.59763314,14,12,12,93,93
"20170",934902,934903,0.25,0,1,2,0.510561207,19,24.20798898,17,12,15,100,102,1,1,-0.764638203,26,26.6057526,12,NA,11,93,81
"20171",934902,934904,0.25,0,1,2,NA,17,21.53775867,16,12,15,88,123,1,1,-0.764638203,26,26.6057526,12,NA,11,93,81
"20172",934903,934904,0.5,0,1,2,NA,17,21.53775867,16,12,15,88,123,1,2,0.510561207,19,24.20798898,17,12,15,100,102
"20173",935301,935302,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"20174",935401,935402,0.5,0,1,1,NA,15,31.75170898,NA,NA,NA,89,111,1,2,-0.880206972,25,24.5062435,17,11,16,65,82
"20175",935401,935403,0.5,0,1,1,NA,NA,22.21488078,NA,NA,NA,85,117,1,2,-0.880206972,25,24.5062435,17,11,16,65,82
"20176",935402,935403,0.5,0,1,1,NA,NA,22.21488078,NA,NA,NA,85,117,1,1,NA,15,31.75170898,NA,NA,NA,89,111
"20177",935901,935902,0.5,0,1,1,NA,12,21.27269491,NA,NA,NA,131,135,1,1,NA,11,16.44444444,NA,NA,NA,87,112
"20178",936001,936002,0.5,0,1,2,NA,NA,NA,NA,NA,NA,107,128,1,1,NA,NA,19.49889053,NA,NA,NA,118,118
"20179",936601,936602,0.5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"20180",937101,937102,0.25,0,1,2,0.162869162,20,29.1183432,15,14,13,88,107,1,1,-1.744823865,25,23.29467456,13,NA,13,100,106
"20181",937401,937402,0.5,0,1,1,0.542276012,24,23.46045525,20,NA,13,88,116,1,1,-1.091366757,29,26.3096458,22,NA,15,88,94
"20182",937401,937403,0.5,0,1,2,-1.227899017,24,21.34883096,13,12,13,113,126,1,1,-1.091366757,29,26.3096458,22,NA,15,88,94
"20183",937401,937404,0.5,0,1,2,-0.184822883,23,22.31201172,17,12,17,114,106,1,1,-1.091366757,29,26.3096458,22,NA,15,88,94
"20184",937402,937403,0.5,0,1,2,-1.227899017,24,21.34883096,13,12,13,113,126,1,1,0.542276012,24,23.46045525,20,NA,13,88,116
"20185",937402,937404,0.5,0,1,2,-0.184822883,23,22.31201172,17,12,17,114,106,1,1,0.542276012,24,23.46045525,20,NA,13,88,116
"20186",937403,937404,0.5,0,1,2,-0.184822883,23,22.31201172,17,12,17,114,106,1,2,-1.227899017,24,21.34883096,13,12,13,113,126
"20187",937801,937802,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"20188",938001,938002,0.5,0,1,2,NA,18,21.28460208,NA,13,13,89,88,1,1,0.869004566,20,25.72433853,17,NA,14,97,104
"20189",938101,938102,0.5,0,1,1,0.542276012,25,18.98533951,18,NA,13,103,131,1,2,-0.184822883,30,21.45385742,18,10,15,110,111
"20190",938101,938103,0.5,0,1,1,1.19573312,22,29.52702703,NA,NA,13,115,114,1,2,-0.184822883,30,21.45385742,18,10,15,110,111
"20191",938102,938103,0.5,0,1,1,1.19573312,22,29.52702703,NA,NA,13,115,114,1,1,0.542276012,25,18.98533951,18,NA,13,103,131
"20192",938201,938202,0.5,0,1,1,0.869004566,29,24.12596707,18,NA,17,102,115,1,2,-0.184822883,31,37.75878906,NA,12,15,100,90
"20193",938201,938203,0.5,0,1,1,1.19573312,28,27.98648649,14,NA,13,100,104,1,2,-0.184822883,31,37.75878906,NA,12,15,100,90
"20194",938201,938204,0.5,0,1,2,-0.184822883,24,22.99853516,NA,11,16,65,81,1,2,-0.184822883,31,37.75878906,NA,12,15,100,90
"20195",938201,938205,0.5,0,1,1,NA,NA,NA,NA,NA,NA,110,117,1,2,-0.184822883,31,37.75878906,NA,12,15,100,90
"20196",938202,938203,0.5,0,1,1,1.19573312,28,27.98648649,14,NA,13,100,104,1,1,0.869004566,29,24.12596707,18,NA,17,102,115
"20197",938202,938204,0.5,0,1,2,-0.184822883,24,22.99853516,NA,11,16,65,81,1,1,0.869004566,29,24.12596707,18,NA,17,102,115
"20198",938202,938205,0.5,0,1,1,NA,NA,NA,NA,NA,NA,110,117,1,1,0.869004566,29,24.12596707,18,NA,17,102,115
"20199",938203,938204,0.5,0,1,2,-0.184822883,24,22.99853516,NA,11,16,65,81,1,1,1.19573312,28,27.98648649,14,NA,13,100,104
