"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"4320",482002,482001,0.5,0,3,1,NA,NA,21.38049587,NA,NA,NA,135,119,3,1,NA,NA,NA,NA,NA,NA,122,135
"4321",482102,482101,0.5,0,3,2,NA,16,19.93383743,NA,13,14,125,120,3,1,NA,NA,18.13705993,NA,NA,NA,103,110
"4322",482602,482601,0.5,0,3,1,NA,18,19.99644444,17,NA,11,128,126,3,2,NA,16,17.80378698,NA,14,14,131,113
"4323",483702,483701,0.5,0,3,2,1.205945297,29,25.08542388,13,12,13,110,108,3,2,0.162869162,25,26.62248521,12,12,12,114,107
"4324",483802,483801,0.5,0,3,2,0.162869162,24,15.64071006,14,12,12,97,114,3,2,NA,NA,28.40108288,NA,NA,NA,84,107
"4325",483902,483901,0.25,0,3,2,NA,17,24.44293273,17,13,11,86,102,3,1,NA,NA,25.21856509,NA,NA,NA,131,116
"4326",484202,484201,0.5,0,3,1,-0.764638203,28,27.36591696,14,NA,14,85,106,3,2,-1.227899017,25,30.22843322,14,12,13,90,87
"4327",484203,484201,0.5,0,3,1,-0.764638203,28,27.36591696,14,NA,14,85,106,3,2,-1.227899017,25,23.23810804,21,12,15,98,106
"4328",484203,484202,0.5,2,3,2,-1.227899017,25,30.22843322,14,12,13,90,87,3,2,-1.227899017,25,23.23810804,21,12,15,98,106
"4329",484204,484201,0.5,0,3,1,-0.764638203,28,27.36591696,14,NA,14,85,106,3,2,-0.532514927,21,26.03703704,15,11,12,100,90
"4330",484204,484202,0.5,0,3,2,-1.227899017,25,30.22843322,14,12,13,90,87,3,2,-0.532514927,21,26.03703704,15,11,12,100,90
"4331",484204,484203,0.5,0,3,2,-1.227899017,25,23.23810804,21,12,15,98,106,3,2,-0.532514927,21,26.03703704,15,11,12,100,90
"4332",484802,484801,0.5,0,3,2,0.858253252,24,23.17754511,16,12,15,108,116,3,2,NA,18,19.76427336,NA,12,14,88,92
"4333",484902,484901,0.5,0,3,2,-0.532514927,22,23.91156463,17,15,15,93,93,3,2,2.249021432,19,19.52390399,15,13,13,97,102
"4334",485202,485201,0.25,0,3,2,-0.184822883,24,22.31201172,18,12,14,108,104,3,1,NA,NA,NA,NA,NA,NA,125,119
"4335",485203,485201,0.25,0,3,2,-0.184822883,24,22.31201172,18,12,14,108,104,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4336",485203,485202,0.5,0,3,1,NA,NA,NA,NA,NA,NA,125,119,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4337",486302,486301,0.25,0,3,2,-0.184822883,29,23.17016602,16,12,16,NA,NA,3,2,0.858253252,23,26.62285587,17,12,16,113,97
"4338",486303,486301,0.25,0,3,2,-0.184822883,29,23.17016602,16,12,16,NA,NA,3,1,NA,14,NA,NA,NA,NA,135,112
"4339",486303,486302,0.5,0,3,2,0.858253252,23,26.62285587,17,12,16,113,97,3,1,NA,14,NA,NA,NA,NA,135,112
"4340",486502,486501,0.5,0,3,1,NA,15,45.1882461,NA,NA,NA,77,105,3,1,NA,NA,30.90876033,NA,NA,NA,100,98
"4341",486902,486901,0.5,0,3,1,1.522461674,23,26.24533333,NA,NA,NA,112,117,3,1,NA,18,23.67244898,17,NA,14,104,121
"4342",487002,487001,0.25,0,3,2,NA,16,20.69944444,14,12,12,102,107,3,1,NA,NA,NA,NA,NA,NA,116,114
"4343",487102,487101,0.5,0,3,1,-0.764638203,19,26.6057526,NA,NA,15,114,94,3,2,NA,17,19.57562932,NA,14,14,102,98
"4344",487103,487101,0.5,0,3,1,-0.764638203,19,26.6057526,NA,NA,15,114,94,3,1,NA,NA,NA,NA,NA,NA,107,110
"4345",487103,487102,0.5,0,3,2,NA,17,19.57562932,NA,14,14,102,98,3,1,NA,NA,NA,NA,NA,NA,107,110
"4346",487104,487101,0.5,0,3,1,-0.764638203,19,26.6057526,NA,NA,15,114,94,3,1,NA,NA,NA,NA,NA,NA,113,104
"4347",487104,487102,0.5,0,3,2,NA,17,19.57562932,NA,14,14,102,98,3,1,NA,NA,NA,NA,NA,NA,113,104
"4348",487104,487103,1,2,3,1,NA,NA,NA,NA,NA,NA,107,110,3,1,NA,NA,NA,NA,NA,NA,113,104
"4349",487302,487301,0.5,0,3,2,NA,NA,18.82413223,NA,NA,NA,131,94,3,2,NA,NA,NA,NA,NA,NA,105,121
"4350",487303,487301,0.5,0,3,2,NA,NA,18.82413223,NA,NA,NA,131,94,3,2,NA,NA,NA,NA,NA,NA,109,116
"4351",487303,487302,0.5,0,3,2,NA,NA,NA,NA,NA,NA,105,121,3,2,NA,NA,NA,NA,NA,NA,109,116
"4352",487402,487401,0.5,0,3,1,0.215547459,19,33.46954969,NA,NA,15,119,122,3,2,NA,16,18.7750063,15,11,13,117,104
"4353",487602,487601,0.5,0,3,2,1.205945297,26,23.56509516,18,12,14,135,109,3,1,0.869004566,22,19.78795271,18,NA,12,122,108
"4354",488002,488001,0.5,0,3,2,NA,15,19.76427336,NA,14,14,113,104,3,1,NA,NA,NA,NA,NA,NA,131,107
"4355",488202,488201,0.5,0,3,2,0.510561207,24,21.78719008,16,13,13,131,116,3,1,0.542276012,22,23.73167438,16,NA,12,116,116
"4356",488502,488501,0.5,0,3,2,NA,11,NA,NA,NA,NA,131,121,3,1,-0.437909649,26,21.52040816,NA,NA,16,116,118
"4357",488503,488501,0.5,0,3,2,NA,11,NA,NA,NA,NA,131,121,3,1,0.215547459,24,23.01031541,NA,NA,16,117,111
"4358",488503,488502,0.5,0,3,1,-0.437909649,26,21.52040816,NA,NA,16,116,118,3,1,0.215547459,24,23.01031541,NA,NA,16,117,111
"4359",488504,488501,0.5,0,3,2,NA,11,NA,NA,NA,NA,131,121,3,1,-0.111181095,23,27.68959184,NA,NA,14,102,119
"4360",488504,488503,0.5,0,3,1,0.215547459,24,23.01031541,NA,NA,16,117,111,3,1,-0.111181095,23,27.68959184,NA,NA,14,102,119
"4361",488504,488502,0.5,0,3,1,-0.437909649,26,21.52040816,NA,NA,16,116,118,3,1,-0.111181095,23,27.68959184,NA,NA,14,102,119
"4362",488505,488502,0.5,0,3,1,-0.437909649,26,21.52040816,NA,NA,16,116,118,3,1,-1.744823865,19,20.79881657,18,NA,13,NA,NA
"4363",488505,488501,0.5,0,3,2,NA,11,NA,NA,NA,NA,131,121,3,1,-1.744823865,19,20.79881657,18,NA,13,NA,NA
"4364",488505,488503,0.5,0,3,1,0.215547459,24,23.01031541,NA,NA,16,117,111,3,1,-1.744823865,19,20.79881657,18,NA,13,NA,NA
"4365",488505,488504,0.5,0,3,1,-0.111181095,23,27.68959184,NA,NA,14,102,119,3,1,-1.744823865,19,20.79881657,18,NA,13,NA,NA
"4366",488702,488701,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,10,16.71819263,NA,NA,NA,NA,NA
"4367",488703,488701,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4368",488703,488702,0.25,0,3,1,NA,10,16.71819263,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4369",489302,489301,0.25,0,3,1,-1.091366757,22,19.57562932,16,NA,15,81,135,3,1,-0.437909649,20,19.19554715,13,NA,13,100,131
"4370",489303,489301,0.25,0,3,1,-1.091366757,22,19.57562932,16,NA,15,81,135,3,1,NA,18,21.28460208,NA,NA,10,109,118
"4371",489303,489302,0.5,0,3,1,-0.437909649,20,19.19554715,13,NA,13,100,131,3,1,NA,18,21.28460208,NA,NA,10,109,118
"4372",489902,489901,0.25,0,3,2,1.901329387,22,32.99795918,17,12,15,104,99,3,1,NA,17,20.80306122,NA,NA,13,91,98
"4373",490602,490601,0.5,0,3,2,NA,13,25.50524053,NA,13,NA,NA,NA,3,2,NA,9,20.2710496,NA,NA,NA,NA,NA
"4374",490902,490901,0.5,0,3,2,NA,NA,NA,NA,NA,NA,107,122,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4375",491002,491001,0.5,0,3,2,NA,17,22.88699853,NA,11,15,95,110,3,1,NA,14,20.61265432,NA,NA,NA,111,97
"4376",491602,491601,0.25,0,3,1,-0.437909649,25,47.10291956,18,NA,13,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4377",491603,491601,0.5,0,3,1,-0.437909649,25,47.10291956,18,NA,13,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4378",491603,491602,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4379",491902,491901,0.5,0,3,2,1.205945297,28,20.6721277,18,15,13,94,128,3,2,-0.184822883,25,20.59570313,17,15,16,106,131
"4380",491903,491901,0.5,0,3,2,1.205945297,28,20.6721277,18,15,13,94,128,3,1,0.542276012,23,24.40972222,14,NA,12,82,117
"4381",491903,491902,0.5,0,3,2,-0.184822883,25,20.59570313,17,15,16,106,131,3,1,0.542276012,23,24.40972222,14,NA,12,82,117
"4382",492002,492001,0.5,0,3,2,1.553637342,27,21.74070069,15,12,15,117,120,3,1,-0.111181095,25,24.38979592,15,NA,12,116,135
"4383",492003,492001,0.5,0,3,2,1.553637342,27,21.74070069,15,12,15,117,120,3,2,1.205945297,22,23.10899654,14,12,14,103,118
"4384",492003,492002,0.5,0,3,1,-0.111181095,25,24.38979592,15,NA,12,116,135,3,2,1.205945297,22,23.10899654,14,12,14,103,118
"4385",492202,492201,0.5,0,3,1,NA,15,23.24204082,13,NA,12,108,117,3,2,NA,NA,NA,NA,NA,NA,103,100
"4386",492502,492501,0.5,0,3,1,0.869004566,21,30.34152749,16,NA,16,131,135,3,2,1.205945297,19,21.28460208,18,13,12,110,123
"4387",492503,492501,0.5,0,3,1,0.869004566,21,30.34152749,16,NA,16,131,135,3,1,NA,NA,NA,NA,NA,NA,103,118
"4388",492503,492502,0.5,0,3,2,1.205945297,19,21.28460208,18,13,12,110,123,3,1,NA,NA,NA,NA,NA,NA,103,118
"4389",492702,492701,0.5,0,3,1,NA,16,26.57626562,NA,NA,NA,114,105,3,2,NA,NA,18.51491535,NA,13,NA,117,116
"4390",492703,492701,0.5,0,3,1,NA,16,26.57626562,NA,NA,NA,114,105,3,2,NA,NA,23.17016602,NA,NA,NA,118,107
"4391",492703,492702,0.5,0,3,2,NA,NA,18.51491535,NA,13,NA,117,116,3,2,NA,NA,23.17016602,NA,NA,NA,118,107
"4392",492802,492801,0.5,0,3,1,NA,12,NA,NA,NA,NA,97,104,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4393",493002,493001,0.5,0,3,2,1.901329387,25,24.38979592,16,11,16,104,102,3,2,0.858253252,23,23.49075518,15,11,15,97,118
"4394",493003,493001,0.25,0,3,2,1.901329387,25,24.38979592,16,11,16,104,102,3,1,NA,18,22.03412021,15,NA,15,101,106
"4395",493003,493002,0.25,0,3,2,0.858253252,23,23.49075518,15,11,15,97,118,3,1,NA,18,22.03412021,15,NA,15,101,106
"4396",493302,493301,0.5,0,3,1,1.19573312,21,23.75,18,NA,16,89,98,3,2,0.510561207,20,29.85651974,16,12,13,116,104
"4397",493402,493401,0.5,0,3,2,-0.184822883,25,35.52758789,14,11,14,94,100,3,1,-0.764638203,22,20.52443772,14,NA,NA,80,86
"4398",493802,493801,0.5,0,3,1,0.869004566,25,29.68192907,17,NA,13,115,135,3,1,0.869004566,19,35.61831488,NA,NA,13,119,110
"4399",494702,494701,0.5,0,1,1,-1.418095311,28,29.85651974,16,NA,16,65,65,1,1,-1.744823865,21,39.93372781,15,NA,13,75,83
"4400",494703,494701,0.5,0,1,1,-1.418095311,28,29.85651974,16,NA,16,65,65,1,1,NA,13,27.79812695,NA,NA,NA,65,65
"4401",494703,494702,0.5,0,1,1,-1.744823865,21,39.93372781,15,NA,13,75,83,1,1,NA,13,27.79812695,NA,NA,NA,65,65
"4402",494704,494701,0.25,0,1,1,-1.418095311,28,29.85651974,16,NA,16,65,65,1,2,NA,NA,NA,NA,NA,NA,80,91
"4403",494704,494702,0.25,0,1,1,-1.744823865,21,39.93372781,15,NA,13,75,83,1,2,NA,NA,NA,NA,NA,NA,80,91
"4404",494704,494703,0.25,0,1,1,NA,13,27.79812695,NA,NA,NA,65,65,1,2,NA,NA,NA,NA,NA,NA,80,91
"4405",494802,494801,0.5,0,3,1,1.19573312,29,32.49422222,17,NA,15,104,118,3,2,-0.184822883,25,21.96875,16,14,15,NA,NA
"4406",495002,495001,0.25,0,1,2,NA,34,34.93794887,16,13,14,102,95,1,1,-1.091366757,33,31.32100691,17,NA,15,91,99
"4407",495003,495001,0.25,0,1,2,NA,34,34.93794887,16,13,14,102,95,1,1,-1.744823865,31,33.44723183,12,NA,15,98,100
"4408",495003,495002,0.5,0,1,1,-1.091366757,33,31.32100691,17,NA,15,91,99,1,1,-1.744823865,31,33.44723183,12,NA,15,98,100
"4409",495004,495001,0.25,0,1,2,NA,34,34.93794887,16,13,14,102,95,1,1,-2.071552418,28,23.17016602,12,NA,14,95,106
"4410",495004,495002,0.5,0,1,1,-1.091366757,33,31.32100691,17,NA,15,91,99,1,1,-2.071552418,28,23.17016602,12,NA,14,95,106
"4411",495004,495003,0.5,0,1,1,-1.744823865,31,33.44723183,12,NA,15,98,100,1,1,-2.071552418,28,23.17016602,12,NA,14,95,106
"4412",495102,495101,NA,0,3,1,NA,8,NA,NA,NA,NA,92,102,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4413",495202,495201,0.5,0,3,2,-0.532514927,22,26.56840514,19,13,14,111,113,3,2,NA,17,24.20798898,NA,12,14,96,97
"4414",495302,495301,0.5,0,3,2,-0.880206972,23,19.01977107,13,11,11,113,97,3,1,-0.111181095,21,21.52040816,14,NA,11,109,128
"4415",495303,495301,0.5,0,3,2,-0.880206972,23,19.01977107,13,11,11,113,97,3,1,NA,NA,NA,NA,NA,NA,88,106
"4416",495303,495302,0.5,0,3,1,-0.111181095,21,21.52040816,14,NA,11,109,128,3,1,NA,NA,NA,NA,NA,NA,88,106
"4417",495304,495301,0.5,0,3,2,-0.880206972,23,19.01977107,13,11,11,113,97,3,2,NA,15,16.6228191,15,14,14,119,116
"4418",495304,495302,0.5,0,3,1,-0.111181095,21,21.52040816,14,NA,11,109,128,3,2,NA,15,16.6228191,15,14,14,119,116
"4419",495304,495303,0.5,0,3,1,NA,NA,NA,NA,NA,NA,88,106,3,2,NA,15,16.6228191,15,14,14,119,116
"4420",495402,495401,0.5,0,3,1,NA,17,21.41041798,NA,NA,12,104,118,3,2,NA,15,20.35865449,NA,14,NA,105,107
"4421",495403,495401,0.5,0,3,1,NA,17,21.41041798,NA,NA,12,104,118,3,2,NA,NA,20.77216091,NA,NA,NA,117,108
"4422",495403,495402,0.5,0,3,2,NA,15,20.35865449,NA,14,NA,105,107,3,2,NA,NA,20.77216091,NA,NA,NA,117,108
"4423",495404,495401,0.5,0,3,1,NA,17,21.41041798,NA,NA,12,104,118,3,2,NA,NA,NA,NA,NA,NA,107,131
"4424",495404,495402,0.5,0,3,2,NA,15,20.35865449,NA,14,NA,105,107,3,2,NA,NA,NA,NA,NA,NA,107,131
"4425",495404,495403,0.5,0,3,2,NA,NA,20.77216091,NA,NA,NA,117,108,3,2,NA,NA,NA,NA,NA,NA,107,131
"4426",495502,495501,0.5,0,3,1,-0.111181095,21,22.95510204,19,NA,13,115,126,3,1,NA,NA,15.17924038,NA,NA,NA,107,135
"4427",495602,495601,0.5,0,3,1,NA,16,21.28460208,NA,NA,14,105,99,3,2,NA,NA,21.20467836,NA,13,NA,101,114
"4428",495603,495601,0.5,0,3,1,NA,16,21.28460208,NA,NA,14,105,99,3,1,NA,NA,NA,NA,NA,NA,93,102
"4429",495603,495602,0.5,0,3,2,NA,NA,21.20467836,NA,13,NA,101,114,3,1,NA,NA,NA,NA,NA,NA,93,102
"4430",495702,495701,0.25,0,3,2,-1.227899017,26,21.91561408,15,13,13,98,105,3,2,-0.880206972,23,19.56841831,16,9,10,100,109
"4431",495902,495901,0.5,0,3,1,NA,9,NA,NA,NA,NA,109,131,3,2,NA,NA,NA,NA,12,NA,NA,NA
"4432",496202,496201,0.5,0,3,1,0.542276012,24,15.05266204,15,NA,12,107,90,3,2,1.553637342,22,23.62528881,16,13,16,113,103
"4433",496203,496201,0.5,0,3,1,0.542276012,24,15.05266204,15,NA,12,107,90,3,2,0.162869162,20,34.94201183,13,12,16,95,86
"4434",496203,496202,0.5,0,3,2,1.553637342,22,23.62528881,16,13,16,113,103,3,2,0.162869162,20,34.94201183,13,12,16,95,86
"4435",497202,497201,0.5,0,3,2,-1.575591062,26,33.19722222,17,11,16,103,100,3,1,NA,17,21.01948303,16,NA,13,104,104
"4436",497203,497201,0.5,0,3,2,-1.575591062,26,33.19722222,17,11,16,103,100,3,2,NA,16,24.02832031,NA,11,13,122,131
"4437",497203,497202,0.5,0,3,1,NA,17,21.01948303,16,NA,13,104,104,3,2,NA,16,24.02832031,NA,11,13,122,131
"4438",497302,497301,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.542276012,23,25.7658179,17,NA,15,118,105
"4439",497303,497301,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.162869162,21,18.30295858,NA,14,16,96,107
"4440",497303,497302,0.5,0,3,1,0.542276012,23,25.7658179,17,NA,15,118,105,3,2,0.162869162,21,18.30295858,NA,14,16,96,107
"4441",497304,497301,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2.502647335,20,21.95430638,15,NA,10,135,114
"4442",497304,497303,0.5,0,3,2,0.162869162,21,18.30295858,NA,14,16,96,107,3,1,2.502647335,20,21.95430638,15,NA,10,135,114
"4443",497304,497302,0.5,0,3,1,0.542276012,23,25.7658179,17,NA,15,118,105,3,1,2.502647335,20,21.95430638,15,NA,10,135,114
"4444",497305,497302,0.5,0,3,1,0.542276012,23,25.7658179,17,NA,15,118,105,3,2,NA,18,18.94920918,NA,14,14,107,119
"4445",497305,497301,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,18,18.94920918,NA,14,14,107,119
"4446",497305,497303,0.5,0,3,2,0.162869162,21,18.30295858,NA,14,16,96,107,3,2,NA,18,18.94920918,NA,14,14,107,119
"4447",497305,497304,0.5,0,3,1,2.502647335,20,21.95430638,15,NA,10,135,114,3,2,NA,18,18.94920918,NA,14,14,107,119
"4448",497402,497401,0.25,0,3,2,0.162869162,28,24.12662722,16,13,16,108,95,3,1,2.502647335,27,22.53205128,17,NA,15,107,112
"4449",497403,497401,0.25,0,3,2,0.162869162,28,24.12662722,16,13,16,108,95,3,1,2.175918782,22,32.60667904,19,NA,15,108,128
"4450",497403,497402,0.5,0,3,1,2.502647335,27,22.53205128,17,NA,15,107,112,3,1,2.175918782,22,32.60667904,19,NA,15,108,128
"4451",497404,497401,0.25,0,3,2,0.162869162,28,24.12662722,16,13,16,108,95,3,2,0.858253252,21,33.44723183,17,12,17,102,105
"4452",497404,497402,0.5,0,3,1,2.502647335,27,22.53205128,17,NA,15,107,112,3,2,0.858253252,21,33.44723183,17,12,17,102,105
"4453",497404,497403,0.5,0,3,1,2.175918782,22,32.60667904,19,NA,15,108,128,3,2,0.858253252,21,33.44723183,17,12,17,102,105
"4454",497602,497601,0.5,0,3,1,0.869004566,19,27.57121411,17,NA,16,119,120,3,1,NA,17,20.69078947,NA,NA,NA,128,125
"4455",497802,497801,0.5,0,3,1,0.869004566,24,24.40514168,13,NA,14,NA,NA,3,2,1.205945297,22,21.28460208,16,15,15,100,102
"4456",498102,498101,0.5,0,1,2,-1.575591062,25,30.26805556,18,11,13,108,101,1,2,-0.184822883,23,24.88647461,14,10,11,90,89
"4457",498103,498101,0.25,0,1,2,-1.575591062,25,30.26805556,18,11,13,108,101,1,2,NA,NA,NA,NA,NA,NA,97,93
"4458",498103,498102,0.25,0,1,2,-0.184822883,23,24.88647461,14,10,11,90,89,1,2,NA,NA,NA,NA,NA,NA,97,93
"4459",498402,498401,0.5,0,3,2,-0.532514927,19,29.22524565,17,12,15,115,119,3,1,NA,NA,NA,NA,NA,NA,103,126
"4460",498902,498901,0.5,0,3,1,NA,NA,19.05452806,NA,NA,NA,122,103,3,1,NA,9,NA,NA,NA,NA,122,119
"4461",499002,499001,0.5,0,3,2,NA,NA,16.71819263,NA,13,NA,121,115,3,1,NA,NA,NA,NA,NA,NA,118,126
"4462",499003,499001,0.5,0,3,2,NA,NA,16.71819263,NA,13,NA,121,115,3,1,NA,NA,NA,NA,NA,NA,111,116
"4463",499003,499002,0.5,2,3,1,NA,NA,NA,NA,NA,NA,118,126,3,1,NA,NA,NA,NA,NA,NA,111,116
"4464",499102,499101,0.5,0,1,2,NA,12,17.3679977,NA,NA,NA,123,123,1,2,NA,NA,NA,NA,NA,NA,90,116
"4465",499103,499101,0.5,0,1,2,NA,12,17.3679977,NA,NA,NA,123,123,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"4466",499103,499102,0.5,0,1,2,NA,NA,NA,NA,NA,NA,90,116,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"4467",499202,499201,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,16,22.39451994,NA,11,15,115,125
"4468",499302,499301,0.5,0,3,2,NA,14,NA,NA,NA,NA,107,116,3,2,NA,11,NA,NA,NA,NA,117,107
"4469",499502,499501,0.5,0,3,1,NA,11,22.88411458,NA,NA,NA,107,135,3,2,NA,8,NA,NA,NA,NA,103,100
"4470",499702,499701,0.5,0,3,1,-0.437909649,22,27.31674018,16,NA,14,95,86,3,1,-1.418095311,21,26.62878788,15,NA,12,107,93
"4471",499703,499701,0.5,0,3,1,-0.437909649,22,27.31674018,16,NA,14,95,86,3,1,NA,17,27.43572085,13,NA,12,93,95
"4472",499703,499702,0.5,0,3,1,-1.418095311,21,26.62878788,15,NA,12,107,93,3,1,NA,17,27.43572085,13,NA,12,93,95
"4473",499902,499901,0.5,0,3,1,1.849190228,25,34.07894737,15,NA,14,100,125,3,2,1.205945297,23,25.84558824,19,11,12,117,106
"4474",499903,499901,0.5,0,3,1,1.849190228,25,34.07894737,15,NA,14,100,125,3,1,1.849190228,21,24.9506579,19,NA,12,110,114
"4475",499903,499902,0.5,0,3,2,1.205945297,23,25.84558824,19,11,12,117,106,3,1,1.849190228,21,24.9506579,19,NA,12,110,114
"4476",500102,500101,0.5,0,3,1,NA,NA,NA,NA,NA,NA,121,108,3,1,NA,NA,22.41709184,NA,NA,NA,131,131
"4477",500103,500101,0.5,0,3,1,NA,NA,NA,NA,NA,NA,121,108,3,1,NA,NA,NA,NA,NA,NA,116,103
"4478",500103,500102,0.5,0,3,1,NA,NA,22.41709184,NA,NA,NA,131,131,3,1,NA,NA,NA,NA,NA,NA,116,103
"4479",500202,500201,0.5,0,3,2,NA,NA,15.49207202,NA,12,NA,125,122,3,2,NA,NA,20.25102881,NA,NA,NA,118,121
"4480",500203,500201,0.5,0,3,2,NA,NA,15.49207202,NA,12,NA,125,122,3,2,NA,NA,NA,NA,NA,NA,131,135
"4481",500203,500202,0.5,0,3,2,NA,NA,20.25102881,NA,NA,NA,118,121,3,2,NA,NA,NA,NA,NA,NA,131,135
"4482",501402,501401,0.25,0,3,2,0.510561207,21,27.43572085,13,12,18,98,104,3,2,NA,17,17.47100592,NA,11,17,106,104
"4483",501502,501501,0.5,0,3,2,-0.532514927,22,44.28067523,NA,11,16,111,122,3,1,NA,18,32.41345427,NA,NA,11,107,96
"4484",501902,501901,0.5,0,3,1,NA,17,19.19554715,NA,NA,13,118,128,3,2,NA,NA,NA,NA,NA,NA,131,118
"4485",502302,502301,0.5,0,3,1,NA,18,36.01915794,NA,NA,13,109,135,3,1,NA,15,27.09267097,NA,NA,14,NA,NA
"4486",502602,502601,0.25,0,1,1,NA,17,23.08594483,15,NA,12,114,123,1,1,NA,NA,23.40894901,NA,NA,NA,135,135
"4487",502802,502801,0.5,0,3,1,NA,18,24.3067971,16,NA,13,111,122,3,2,NA,15,17.93987889,NA,15,13,106,113
"4488",503502,503501,0.25,0,3,2,-0.532514927,26,25.57299805,21,10,12,103,116,3,1,NA,NA,17.48533163,NA,NA,NA,102,135
"4489",504102,504101,0.5,0,1,2,-0.532514927,20,31.88208617,NA,11,NA,114,126,1,2,-0.880206972,19,32.91883455,NA,11,13,112,118
"4490",504502,504501,0.25,0,1,1,NA,17,16.95119599,15,NA,12,100,94,1,2,NA,13,16.64819336,NA,NA,NA,95,108
"4491",504503,504501,0.25,0,1,1,NA,17,16.95119599,15,NA,12,100,94,1,2,NA,11,16.35823039,NA,12,NA,98,107
"4492",504503,504502,0.5,0,1,2,NA,13,16.64819336,NA,NA,NA,95,108,1,2,NA,11,16.35823039,NA,12,NA,98,107
"4493",504702,504701,NA,0,3,2,NA,7,NA,NA,NA,NA,93,95,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4494",504703,504701,NA,0,3,2,NA,7,NA,NA,NA,NA,93,95,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4495",504703,504702,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4496",504902,504901,0.25,0,3,1,0.542276012,29,23.08594483,13,NA,15,99,107,3,2,1.553637342,27,25.10186936,14,13,15,97,112
"4497",504903,504901,0.25,0,3,1,0.542276012,29,23.08594483,13,NA,15,99,107,3,2,1.553637342,25,21.55807603,14,12,14,105,103
"4498",504903,504902,0.5,0,3,2,1.553637342,27,25.10186936,14,13,15,97,112,3,2,1.553637342,25,21.55807603,14,12,14,105,103
"4499",505002,505001,0.5,0,3,2,NA,9,NA,NA,NA,NA,105,114,3,2,NA,10,20.06183115,NA,12,NA,NA,NA
"4500",505202,505201,0.5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"4501",505702,505701,0.25,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"4502",505902,505901,0.25,0,2,1,1.522461674,22,29.99466667,14,NA,13,97,107,2,1,NA,16,27.62008889,15,NA,13,91,125
"4503",506102,506101,0.5,0,3,2,NA,31,22.70773001,NA,12,16,100,89,3,2,NA,28,21.14167966,NA,NA,17,101,89
"4504",506103,506101,0.5,0,3,2,NA,31,22.70773001,NA,12,16,100,89,3,1,NA,11,15.94104308,NA,NA,NA,92,97
"4505",506103,506102,0.5,0,3,2,NA,28,21.14167966,NA,NA,17,101,89,3,1,NA,11,15.94104308,NA,NA,NA,92,97
"4506",506104,506101,0.5,0,3,2,NA,31,22.70773001,NA,12,16,100,89,3,1,NA,10,14.64583333,NA,NA,NA,95,85
"4507",506104,506102,0.5,0,3,2,NA,28,21.14167966,NA,NA,17,101,89,3,1,NA,10,14.64583333,NA,NA,NA,95,85
"4508",506104,506103,0.5,0,3,1,NA,11,15.94104308,NA,NA,NA,92,97,3,1,NA,10,14.64583333,NA,NA,NA,95,85
"4509",506302,506301,0.5,0,3,2,-0.184822883,25,23.17016602,16,11,15,101,113,3,2,-1.923283107,24,21.20511347,16,11,13,95,119
"4510",506303,506301,0.5,0,3,2,-0.184822883,25,23.17016602,16,11,15,101,113,3,2,-0.532514927,21,26.56840514,16,12,14,96,117
"4511",506303,506302,0.5,0,3,2,-1.923283107,24,21.20511347,16,11,13,95,119,3,2,-0.532514927,21,26.56840514,16,12,14,96,117
